model_name,input_tokens,cached_tokens,output_tokens,reasoning_tokens,total_tokens,peripheral_name,register_name
gpt-oss-120b,85776,5120,1583,716,87359,dma1,cmar5
gpt-oss-120b,85517,5120,2230,1495,87747,dma1,cndtr4
gpt-oss-120b,85625,45056,2214,1445,87839,dma1,cmar6
gpt-oss-120b,85774,5120,2205,1246,87979,dma1,cndtr7
gpt-oss-120b,84920,5120,1332,562,86252,dma1,cpar7
gpt-oss-120b,85605,5120,2052,1218,87657,dma1,cmar3
gpt-oss-120b,42275,2560,3271,481,45546,dma1,ifcr
gpt-oss-120b,85588,5120,1552,766,87140,dma1,cmar2
gpt-oss-120b,42717,2560,720,362,43437,exti,pr
gpt-oss-120b,42964,2560,1051,646,44015,exti,swier
gpt-oss-120b,42825,2560,706,235,43531,exti,emr
gpt-oss-120b,42715,2560,2518,389,45233,exti,rtsr
gpt-oss-120b,42585,2560,2510,508,45095,exti,ftsr
gpt-oss-120b,43157,2560,2274,305,45431,exti,imr
gpt-oss-120b,42639,2560,1869,806,44508,tim12,sr
gpt-oss-120b,41466,2560,1801,411,43267,tim12,ccmr1_input
gpt-oss-120b,42511,2560,653,362,43164,tim12,psc
gpt-oss-120b,42454,2560,571,262,43025,tim12,arr
gpt-oss-120b,42713,2560,482,179,43195,tim12,cnt
gpt-oss-120b,42285,2560,2368,946,44653,tim12,ccmr1_output
gpt-oss-120b,42515,2560,1466,953,43981,tim12,cr2
gpt-oss-120b,42824,2560,960,302,43784,tim12,dier
gpt-oss-120b,43010,2560,1559,461,44569,tim12,cr1
gpt-oss-120b,42019,2560,1558,600,43577,tim12,ccer
gpt-oss-120b,42410,2560,710,351,43120,tim12,ccr2
gpt-oss-120b,42079,2560,1856,693,43935,tim12,smcr
gpt-oss-120b,42134,2560,730,328,42864,tim12,ccr1
gpt-oss-120b,42445,2560,1098,452,43543,tim12,egr
gpt-oss-120b,42525,2560,826,282,43351,dac,sr
gpt-oss-120b,42207,2560,621,252,42828,dac,dhr12r1
gpt-oss-120b,42311,2560,811,353,43122,dac,dhr12rd
gpt-oss-120b,42435,2560,3775,823,46210,dac,cr
gpt-oss-120b,42327,2560,1137,662,43464,dac,dhr12ld
gpt-oss-120b,42280,2560,794,341,43074,dac,dhr12r2
gpt-oss-120b,42402,2560,516,215,42918,dac,dor1
gpt-oss-120b,42429,2560,699,317,43128,dac,dor2
gpt-oss-120b,42393,2560,660,414,43053,dac,dhr8r2
gpt-oss-120b,42264,2560,834,335,43098,dac,dhr8rd
gpt-oss-120b,42228,2560,608,274,42836,dac,dhr12l2
gpt-oss-120b,42371,2560,721,346,43092,dac,dhr8r1
gpt-oss-120b,42628,2560,920,352,43548,dac,swtrigr
gpt-oss-120b,42441,2560,601,358,43042,dac,dhr12l1
gpt-oss-120b,42144,2560,547,369,42691,stk,load_
gpt-oss-120b,42817,2560,724,549,43541,stk,ctrl
gpt-oss-120b,42740,2560,636,461,43376,stk,calib
gpt-oss-120b,42574,2560,300,106,42874,stk,val
gpt-oss-120b,42613,2560,554,223,43167,adc1,htr
gpt-oss-120b,42485,2560,1348,771,43833,adc1,sr
gpt-oss-120b,40834,2560,562,346,41396,adc1,ltr
gpt-oss-120b,42270,2560,2028,311,44298,adc1,jsqr
gpt-oss-120b,42295,2560,1106,341,43401,adc1,sqr2
gpt-oss-120b,42625,2560,732,349,43357,adc1,jdr1
gpt-oss-120b,42517,2560,4134,2144,46651,adc1,cr2
gpt-oss-120b,42593,2560,653,269,43246,adc1,jofr1
gpt-oss-120b,42625,2560,592,228,43217,adc1,jdr4
gpt-oss-120b,42608,2560,613,204,43221,adc1,jofr3
gpt-oss-120b,42050,2560,709,344,42759,adc1,jdr3
gpt-oss-120b,42400,0,515,267,42915,adc1,jdr2
gpt-oss-120b,42164,2560,2650,515,44814,adc1,smpr1
gpt-oss-120b,42352,2560,508,269,42860,adc1,jofr4
gpt-oss-120b,42296,2560,3581,1385,45877,adc1,cr1
gpt-oss-120b,42458,2560,522,301,42980,adc1,dr
gpt-oss-120b,42427,2560,2643,526,45070,adc1,smpr2
gpt-oss-120b,42457,2560,553,257,43010,adc1,jofr2
gpt-oss-120b,42054,2560,826,324,42880,adc1,sqr3
gpt-oss-120b,42414,2560,1848,887,44262,adc1,sqr1
gpt-oss-120b,42893,2560,422,267,43315,scb_actrl,actrl
gpt-oss-120b,41291,2560,1584,438,42875,tim2,ccmr1_input
gpt-oss-120b,42375,0,974,637,43349,tim2,ccr3
gpt-oss-120b,42710,2560,2193,1401,44903,tim2,ccmr1_output
gpt-oss-120b,41944,2560,693,422,42637,tim2,ccr1
gpt-oss-120b,42213,2560,2787,1542,45000,tim2,sr
gpt-oss-120b,42234,2560,1941,728,44175,tim2,ccmr2_input
gpt-oss-120b,42385,2560,576,250,42961,tim2,psc
gpt-oss-120b,42301,2560,2201,792,44502,tim2,ccmr2_output
gpt-oss-120b,42643,2560,1616,712,44259,tim2,cr2
gpt-oss-120b,42429,2560,1614,427,44043,tim2,dcr
gpt-oss-120b,42484,2560,705,419,43189,tim2,ccr4
gpt-oss-120b,42709,2560,709,408,43418,tim2,arr
gpt-oss-120b,42564,2560,756,413,43320,tim2,cnt
gpt-oss-120b,42615,2560,1916,622,44531,tim2,dier
gpt-oss-120b,42382,2560,2061,862,44443,tim2,cr1
gpt-oss-120b,42233,2560,699,301,42932,tim2,ccr2
gpt-oss-120b,42634,2560,2817,998,45451,tim2,smcr
gpt-oss-120b,42535,2560,1777,618,44312,tim2,egr
gpt-oss-120b,41557,2560,3816,2732,45373,tim2,ccer
gpt-oss-120b,42538,2560,852,517,43390,tim2,dmar
gpt-oss-120b,42742,2560,586,424,43328,scb,hfsr
gpt-oss-120b,42727,2560,661,505,43388,scb,shpr1
gpt-oss-120b,42564,2560,276,175,42840,scb,bfar
gpt-oss-120b,42788,2560,555,414,43343,scb,icsr
gpt-oss-120b,42710,2560,340,202,43050,scb,aircr
gpt-oss-120b,42630,2560,308,119,42938,scb,shpr2
gpt-oss-120b,42811,2560,340,152,43151,scb,cpuid
gpt-oss-120b,42733,2560,281,123,43014,scb,shpr3
gpt-oss-120b,42682,2560,766,612,43448,scb,ccr
gpt-oss-120b,42628,2560,481,373,43109,scb,mmfar
gpt-oss-120b,42647,2560,312,166,42959,scb,shcrs
gpt-oss-120b,42765,2560,265,135,43030,scb,vtor
gpt-oss-120b,42785,2560,519,369,43304,scb,cfsr_ufsr_bfsr_mmfsr
gpt-oss-120b,42718,2560,817,646,43535,scb,scr
gpt-oss-120b,42582,2560,3906,1749,46488,tim1,ccmr1_input
gpt-oss-120b,42233,2560,680,347,42913,tim1,ccr3
gpt-oss-120b,42680,2560,1490,826,44170,tim1,ccmr1_output
gpt-oss-120b,42674,2560,389,169,43063,tim1,rcr
gpt-oss-120b,42547,2560,2031,825,44578,tim1,bdtr
gpt-oss-120b,41979,2560,1054,708,43033,tim1,ccr1
gpt-oss-120b,42548,2560,1933,509,44481,tim1,sr
gpt-oss-120b,41632,2560,1724,451,43356,tim1,ccmr2_input
gpt-oss-120b,42490,2560,980,686,43470,tim1,psc
gpt-oss-120b,41908,2560,2048,981,43956,tim1,ccmr2_output
gpt-oss-120b,42424,2560,1431,815,43855,tim1,cr2
gpt-oss-120b,42329,2560,1564,390,43893,tim1,dcr
gpt-oss-120b,42091,2560,604,351,42695,tim1,ccr4
gpt-oss-120b,42419,2560,552,271,42971,tim1,arr
gpt-oss-120b,42559,2560,879,539,43438,tim1,cnt
gpt-oss-120b,42534,2560,2598,1068,45132,tim1,dier
gpt-oss-120b,42674,2560,1795,486,44469,tim1,cr1
gpt-oss-120b,42203,2560,686,419,42889,tim1,ccr2
gpt-oss-120b,42276,2560,1927,693,44203,tim1,smcr
gpt-oss-120b,42375,2560,3131,2189,45506,tim1,egr
gpt-oss-120b,42149,2560,1604,408,43753,tim1,ccer
gpt-oss-120b,42273,2560,464,233,42737,tim1,dmar
gpt-oss-120b,42357,2560,379,220,42736,mpu,typer
gpt-oss-120b,42512,2560,212,71,42724,mpu,rasr
gpt-oss-120b,42500,2560,348,224,42848,mpu,rnr
gpt-oss-120b,42580,2560,577,457,43157,mpu,ctrl
gpt-oss-120b,42411,2560,483,342,42894,mpu,rbar
gpt-oss-120b,42538,2560,1320,505,43858,pwr,csr
gpt-oss-120b,42610,0,1782,507,44392,pwr,cr
gpt-oss-120b,42584,2560,1679,914,44263,tim16,sr
gpt-oss-120b,42243,2560,2529,1246,44772,tim16,ccmr1_input
gpt-oss-120b,42286,2560,647,248,42933,tim16,psc
gpt-oss-120b,42430,2560,584,306,43014,tim16,arr
gpt-oss-120b,42662,2560,434,226,43096,tim16,cnt
gpt-oss-120b,42241,2560,1942,1064,44183,tim16,ccmr1_output
gpt-oss-120b,42351,2560,461,172,42812,tim16,rcr
gpt-oss-120b,42579,2560,3529,2534,46108,tim16,cr2
gpt-oss-120b,42134,2560,1422,449,43556,tim16,dier
gpt-oss-120b,42171,2560,1811,686,43982,tim16,bdtr
gpt-oss-120b,42429,2560,2050,711,44479,tim16,cr1
gpt-oss-120b,42001,2560,1224,950,43225,tim16,ccer
gpt-oss-120b,42316,2560,1662,467,43978,tim16,dcr
gpt-oss-120b,42136,2560,2245,918,44381,tim16,dmar
gpt-oss-120b,42347,2560,681,395,43028,tim16,ccr1
gpt-oss-120b,42448,2560,1140,585,43588,tim16,egr
gpt-oss-120b,42244,2560,1129,599,43373,iwdg,kr
gpt-oss-120b,42150,2560,777,469,42927,iwdg,sr
gpt-oss-120b,42399,2560,1133,594,43532,iwdg,pr
gpt-oss-120b,42267,2560,779,423,43046,iwdg,rlr
gpt-oss-120b,42389,2560,462,225,42851,crc,dr
gpt-oss-120b,42497,2560,783,337,43280,crc,cr
gpt-oss-120b,42558,0,745,435,43303,crc,idr
gpt-oss-120b,42268,2560,1293,696,43561,wwdg,sr
gpt-oss-120b,41943,2560,1354,728,43297,wwdg,cfr
gpt-oss-120b,42181,2560,1046,528,43227,wwdg,cr
gpt-oss-120b,42813,2560,2084,246,44897,gpioa,brr
gpt-oss-120b,41394,2560,4439,1204,45833,gpioa,crl
gpt-oss-120b,42420,2560,2583,514,45003,gpioa,lckr
gpt-oss-120b,42458,2560,4229,1237,46687,gpioa,crh
gpt-oss-120b,42782,2560,2111,251,44893,gpioa,odr
gpt-oss-120b,42784,2560,1583,410,44367,gpioa,idr
gpt-oss-120b,42561,2560,3557,382,46118,gpioa,bsrr
gpt-oss-120b,42566,2560,1066,657,43632,tim6,sr
gpt-oss-120b,42307,2560,626,268,42933,tim6,psc
gpt-oss-120b,42409,2560,642,332,43051,tim6,arr
gpt-oss-120b,42458,2560,816,447,43274,tim6,cnt
gpt-oss-120b,42666,2560,880,468,43546,tim6,cr2
gpt-oss-120b,42379,2560,1523,414,43902,tim6,dier
gpt-oss-120b,42582,2560,1651,735,44233,tim6,cr1
gpt-oss-120b,42658,2560,847,578,43505,tim6,egr
gpt-oss-120b,42794,2560,1544,449,44338,spi1,sr
gpt-oss-120b,42641,2560,593,307,43234,spi1,rxcrcr
gpt-oss-120b,42688,2560,524,278,43212,spi1,txcrcr
gpt-oss-120b,42883,2560,546,286,43429,spi1,crcpr
gpt-oss-120b,42520,2560,2071,1314,44591,spi1,cr2
gpt-oss-120b,42658,2560,2501,1025,45159,spi1,cr1
gpt-oss-120b,43048,2560,1743,482,44791,spi1,dr
gpt-oss-120b,42750,2560,1319,638,44069,bkp,rtccr
gpt-oss-120b,42719,2560,723,340,43442,bkp,dr17
gpt-oss-120b,42677,2560,615,388,43292,bkp,dr24
gpt-oss-120b,42721,2560,311,112,43032,bkp,dr30
gpt-oss-120b,42634,2560,2612,1564,45246,bkp,csr
gpt-oss-120b,42851,2560,315,138,43166,bkp,dr34
gpt-oss-120b,42639,2560,333,196,42972,bkp,dr35
gpt-oss-120b,42765,2560,349,150,43114,bkp,dr41
gpt-oss-120b,42432,2560,348,163,42780,bkp,dr3
gpt-oss-120b,42786,2560,412,258,43198,bkp,dr28
gpt-oss-120b,42817,2560,979,612,43796,bkp,dr33
gpt-oss-120b,42655,2560,609,295,43264,bkp,dr4
gpt-oss-120b,42622,2560,491,252,43113,bkp,dr2
gpt-oss-120b,42921,2560,585,296,43506,bkp,dr18
gpt-oss-120b,42838,2560,409,205,43247,bkp,dr25
gpt-oss-120b,42735,2560,284,96,43019,bkp,dr21
gpt-oss-120b,42816,2560,696,414,43512,bkp,dr12
gpt-oss-120b,42487,0,551,271,43038,bkp,dr16
gpt-oss-120b,42751,0,642,235,43393,bkp,dr10
gpt-oss-120b,85788,2560,1178,533,86966,bkp,dr20
gpt-oss-120b,42780,0,394,183,43174,bkp,dr39
gpt-oss-120b,42680,2560,488,184,43168,bkp,dr8
gpt-oss-120b,42866,2560,534,321,43400,bkp,dr11
gpt-oss-120b,42715,2560,377,193,43092,bkp,dr31
gpt-oss-120b,42725,0,456,218,43181,bkp,dr6
gpt-oss-120b,42659,2560,810,302,43469,bkp,cr
gpt-oss-120b,42707,2560,409,197,43116,bkp,dr26
gpt-oss-120b,42784,2560,313,151,43097,bkp,dr29
gpt-oss-120b,42796,2560,378,203,43174,bkp,dr36
gpt-oss-120b,42757,2560,559,360,43316,bkp,dr32
gpt-oss-120b,42687,0,562,233,43249,bkp,dr19
gpt-oss-120b,42723,2560,288,148,43011,bkp,dr22
gpt-oss-120b,85980,5120,1502,959,87482,bkp,dr14
gpt-oss-120b,42905,2560,919,666,43824,bkp,dr38
gpt-oss-120b,42676,0,527,313,43203,bkp,dr5
gpt-oss-120b,42776,2560,701,510,43477,bkp,dr42
gpt-oss-120b,42560,2560,642,342,43202,bkp,dr1
gpt-oss-120b,42786,2560,447,277,43233,bkp,dr37
gpt-oss-120b,42659,2560,308,120,42967,bkp,dr23
gpt-oss-120b,42846,2560,529,200,43375,bkp,dr15
gpt-oss-120b,42712,2560,544,359,43256,bkp,dr27
gpt-oss-120b,42672,0,496,164,43168,bkp,dr13
gpt-oss-120b,42874,2560,290,136,43164,bkp,dr40
gpt-oss-120b,42694,2560,472,177,43166,bkp,dr7
gpt-oss-120b,42939,2560,537,247,43476,bkp,dr9
gpt-oss-120b,42680,2560,373,203,43053,nvic_stir,stir
gpt-oss-120b,42780,0,778,448,43558,i2c1,sr2
gpt-oss-120b,42549,2560,872,447,43421,i2c1,oar2
gpt-oss-120b,42253,0,3000,1561,45253,i2c1,cr2
gpt-oss-120b,42456,0,1415,717,43871,i2c1,ccr
gpt-oss-120b,42691,2560,1347,633,44038,i2c1,cr1
gpt-oss-120b,42747,2560,668,297,43415,i2c1,dr
gpt-oss-120b,42276,2560,612,277,42888,i2c1,trise
gpt-oss-120b,42506,0,1621,877,44127,i2c1,oar1
gpt-oss-120b,42717,2560,1958,1123,44675,i2c1,sr1
gpt-oss-120b,42371,2560,2083,968,44454,rcc,cr
gpt-oss-120b,42568,2560,3544,1396,46112,rcc,apb2enr
gpt-oss-120b,42594,2560,1113,482,43707,rcc,cfgr2
gpt-oss-120b,42672,2560,1657,616,44329,rcc,ahbenr
gpt-oss-120b,42714,2560,3786,1907,46500,rcc,apb2rstr
gpt-oss-120b,42131,2560,3609,1840,45740,rcc,csr
gpt-oss-120b,42548,2560,5313,1913,47861,rcc,cir
gpt-oss-120b,42401,2560,2996,742,45397,rcc,cfgr
gpt-oss-120b,42206,2560,3245,1073,45451,rcc,apb1rstr
gpt-oss-120b,41988,2560,3549,1401,45537,rcc,apb1enr
gpt-oss-120b,42521,2560,1449,606,43970,rcc,bdcr
gpt-oss-120b,42626,2560,2536,1348,45162,tim15,sr
gpt-oss-120b,41261,2560,1586,478,42847,tim15,ccmr1_input
gpt-oss-120b,42373,2560,586,239,42959,tim15,psc
gpt-oss-120b,42654,2560,506,202,43160,tim15,arr
gpt-oss-120b,42855,2560,532,199,43387,tim15,cnt
gpt-oss-120b,41910,2560,2499,1285,44409,tim15,ccmr1_output
gpt-oss-120b,42757,2560,576,218,43333,tim15,rcr
gpt-oss-120b,42580,2560,2089,815,44669,tim15,cr2
gpt-oss-120b,42421,2560,1689,488,44110,tim15,dier
gpt-oss-120b,41983,2560,1598,410,43581,tim15,bdtr
gpt-oss-120b,42508,2560,1676,697,44184,tim15,cr1
gpt-oss-120b,41673,2560,4695,2620,46368,tim15,ccer
gpt-oss-120b,42252,2560,580,323,42832,tim15,ccr2
gpt-oss-120b,42591,2560,1558,756,44149,tim15,smcr
gpt-oss-120b,42217,2560,1820,623,44037,tim15,dcr
gpt-oss-120b,42246,2560,863,526,43109,tim15,dmar
gpt-oss-120b,42015,2560,560,286,42575,tim15,ccr1
gpt-oss-120b,42169,2560,2304,1419,44473,tim15,egr
gpt-oss-120b,87672,5120,4834,876,92506,fsmc,bcr1
gpt-oss-120b,42699,2560,2511,1595,45210,fsmc,btr4
gpt-oss-120b,86608,5120,4048,1486,90656,fsmc,bwtr4
gpt-oss-120b,86383,5120,3020,1150,89403,fsmc,bwtr3
gpt-oss-120b,85752,5120,3526,1099,89278,fsmc,btr3
gpt-oss-120b,86414,44544,4856,824,91270,fsmc,bcr4
gpt-oss-120b,87158,5120,4820,1254,91978,fsmc,bwtr2
gpt-oss-120b,85895,5120,3165,1514,89060,fsmc,bwtr1
gpt-oss-120b,86180,5120,4677,683,90857,fsmc,bcr2
gpt-oss-120b,42742,2560,1497,536,44239,fsmc,btr2
gpt-oss-120b,87241,5120,5055,1893,92296,fsmc,btr1
gpt-oss-120b,88249,45056,5791,1202,94040,fsmc,bcr3
gpt-oss-120b,42802,0,1504,349,44306,afio,exticr4
gpt-oss-120b,42735,2560,1178,247,43913,afio,exticr3
gpt-oss-120b,42848,2560,1465,491,44313,afio,exticr2
gpt-oss-120b,43024,2560,1316,276,44340,afio,exticr1
gpt-oss-120b,42773,2560,1479,812,44252,afio,mapr2
gpt-oss-120b,42645,2560,2776,1196,45421,afio,mapr
gpt-oss-120b,42411,2560,1739,824,44150,afio,evcr
gpt-oss-120b,42669,2560,521,309,43190,flash,sr
gpt-oss-120b,42398,2560,484,303,42882,flash,obr
gpt-oss-120b,42706,2560,601,422,43307,flash,cr
gpt-oss-120b,42787,2560,990,648,43777,flash,acr
gpt-oss-120b,42489,2560,469,310,42958,flash,ar
gpt-oss-120b,42530,2560,817,264,43347,flash,keyr
gpt-oss-120b,42799,2560,438,288,43237,flash,optkeyr
gpt-oss-120b,42557,2560,413,245,42970,flash,wrpr
gpt-oss-120b,42463,2560,712,368,43175,cec,rxd
gpt-oss-120b,42083,2560,629,298,42712,cec,pres
gpt-oss-120b,42360,2560,612,245,42972,cec,txd
gpt-oss-120b,42750,2560,1688,585,44438,cec,esr
gpt-oss-120b,42487,2560,2625,1082,45112,cec,csr
gpt-oss-120b,42558,2560,587,277,43145,cec,oar
gpt-oss-120b,42377,2560,1427,707,43804,cec,cfgr
gpt-oss-120b,42866,2560,612,291,43478,rtc,cnth
gpt-oss-120b,42277,2560,1174,735,43451,rtc,divl
gpt-oss-120b,42715,2560,391,183,43106,rtc,alrl
gpt-oss-120b,42417,2560,641,324,43058,rtc,divh
gpt-oss-120b,42840,2560,684,304,43524,rtc,prlh
gpt-oss-120b,42498,2560,973,363,43471,rtc,crh
gpt-oss-120b,42397,2560,1013,721,43410,rtc,prll
gpt-oss-120b,42660,2560,781,498,43441,rtc,alrh
gpt-oss-120b,42593,2560,507,226,43100,rtc,cntl
gpt-oss-120b,42700,2560,1254,338,43954,rtc,crl
gpt-oss-120b,42726,2560,2071,573,44797,uart5,sr
gpt-oss-120b,42498,2560,853,375,43351,uart5,brr
gpt-oss-120b,42755,2560,2208,1127,44963,uart5,cr2
gpt-oss-120b,42645,2560,2898,1362,45543,uart5,cr1
gpt-oss-120b,42652,2560,524,319,43176,uart5,dr
gpt-oss-120b,42817,2560,2863,1181,45680,uart5,cr3
gpt-oss-120b,42517,2560,2447,1231,44964,usart1,sr
gpt-oss-120b,42504,2560,708,263,43212,usart1,brr
gpt-oss-120b,42814,2560,1997,550,44811,usart1,cr2
gpt-oss-120b,42741,2560,2678,956,45419,usart1,cr1
gpt-oss-120b,42613,2560,617,313,43230,usart1,dr
gpt-oss-120b,42624,2560,902,450,43526,usart1,gtpr
gpt-oss-120b,42674,2560,2867,991,45541,usart1,cr3
