model_name,input_tokens,cached_tokens,output_tokens,reasoning_tokens,total_tokens,peripheral_name,register_name,field_name,key
gpt-oss-120b,5154,1792,309,142,5463,tim15,ccr1,,address_offset
gpt-oss-120b,5155,1792,339,186,5494,tim15,ccr1,,reset_value
gpt-oss-120b,5130,1792,362,233,5492,tim15,ccr1,,size
gpt-oss-120b,5135,1792,389,274,5524,tim15,ccr1,CCR1,bit_offset
gpt-oss-120b,5122,1792,240,134,5362,tim15,ccr1,CCR1,bit_width
gpt-oss-120b,5184,1792,396,240,5580,tim15,ccr1,CCR1,access
gpt-oss-120b,5097,1792,243,127,5340,tim15,cnt,,address_offset
gpt-oss-120b,5144,1792,189,73,5333,tim15,cnt,,reset_value
gpt-oss-120b,5111,1792,363,171,5474,tim15,cnt,,size
gpt-oss-120b,5155,1792,440,265,5595,tim15,cnt,CNT,bit_offset
gpt-oss-120b,5155,1792,384,210,5539,tim15,cnt,CNT,bit_width
gpt-oss-120b,5096,1792,341,205,5437,tim15,cnt,CNT,access
gpt-oss-120b,5209,1792,228,83,5437,tim15,cr1,,address_offset
gpt-oss-120b,5221,1792,202,73,5423,tim15,cr1,,reset_value
gpt-oss-120b,5132,1792,280,166,5412,tim15,cr1,,size
gpt-oss-120b,5213,1792,300,166,5513,tim15,cr1,CKD,bit_offset
gpt-oss-120b,5180,1792,310,209,5490,tim15,cr1,CKD,bit_width
gpt-oss-120b,5180,1792,332,211,5512,tim15,cr1,CKD,access
gpt-oss-120b,5176,1792,393,244,5569,tim15,cr1,ARPE,bit_offset
gpt-oss-120b,5176,1792,405,227,5581,tim15,cr1,ARPE,bit_width
gpt-oss-120b,5205,1792,302,188,5507,tim15,cr1,ARPE,access
gpt-oss-120b,5176,1792,304,158,5480,tim15,cr1,OPM,bit_offset
gpt-oss-120b,5176,1792,347,211,5523,tim15,cr1,OPM,bit_width
gpt-oss-120b,5119,1792,296,155,5415,tim15,cr1,OPM,access
gpt-oss-120b,5171,1792,222,121,5393,tim15,cr1,URS,bit_offset
gpt-oss-120b,5171,1792,369,255,5540,tim15,cr1,URS,bit_width
gpt-oss-120b,5151,1792,336,247,5487,tim15,cr1,URS,access
gpt-oss-120b,5146,1792,222,122,5368,tim15,cr1,UDIS,bit_offset
gpt-oss-120b,5181,1792,280,180,5461,tim15,cr1,UDIS,bit_width
gpt-oss-120b,5152,1792,371,227,5523,tim15,cr1,UDIS,access
gpt-oss-120b,5205,1792,259,145,5464,tim15,cr1,CEN,bit_offset
gpt-oss-120b,5205,1792,273,146,5478,tim15,cr1,CEN,bit_width
gpt-oss-120b,5151,1792,349,192,5500,tim15,cr1,CEN,access
gpt-oss-120b,5187,1792,229,98,5416,tim15,cr2,,address_offset
gpt-oss-120b,5197,1792,250,110,5447,tim15,cr2,,reset_value
gpt-oss-120b,5192,1792,348,231,5540,tim15,cr2,,size
gpt-oss-120b,5223,1792,333,188,5556,tim15,cr2,OIS2,bit_offset
gpt-oss-120b,5223,1792,264,149,5487,tim15,cr2,OIS2,bit_width
gpt-oss-120b,5189,1792,379,238,5568,tim15,cr2,OIS2,access
gpt-oss-120b,5190,1792,251,122,5441,tim15,cr2,OIS1N,bit_offset
gpt-oss-120b,5224,1792,252,143,5476,tim15,cr2,OIS1N,bit_width
gpt-oss-120b,5224,1792,417,276,5641,tim15,cr2,OIS1N,access
gpt-oss-120b,5223,1792,285,159,5508,tim15,cr2,OIS1,bit_offset
gpt-oss-120b,5223,1792,305,168,5528,tim15,cr2,OIS1,bit_width
gpt-oss-120b,5189,1792,420,285,5609,tim15,cr2,OIS1,access
gpt-oss-120b,5230,1792,469,348,5699,tim15,cr2,MMS,bit_offset
gpt-oss-120b,5196,1792,499,362,5695,tim15,cr2,MMS,bit_width
gpt-oss-120b,5230,1792,472,324,5702,tim15,cr2,MMS,access
gpt-oss-120b,5188,1792,351,218,5539,tim15,cr2,CCDS,bit_offset
gpt-oss-120b,5222,1792,327,163,5549,tim15,cr2,CCDS,bit_width
gpt-oss-120b,5179,1792,443,287,5622,tim15,cr2,CCDS,access
gpt-oss-120b,5215,1792,754,596,5969,tim15,cr2,CCUS,bit_offset
gpt-oss-120b,5215,1792,423,265,5638,tim15,cr2,CCUS,bit_width
gpt-oss-120b,5188,1792,558,422,5746,tim15,cr2,CCUS,access
gpt-oss-120b,5215,1792,738,583,5953,tim15,cr2,CCPC,bit_offset
gpt-oss-120b,5215,1792,468,358,5683,tim15,cr2,CCPC,bit_width
gpt-oss-120b,5200,1792,419,291,5619,tim15,cr2,CCPC,access
gpt-oss-120b,5086,1792,273,155,5359,tim15,dcr,,address_offset
gpt-oss-120b,5238,1792,252,150,5490,tim15,dcr,,reset_value
gpt-oss-120b,5085,1792,404,269,5489,tim15,dcr,,size
gpt-oss-120b,5203,1792,287,153,5490,tim15,dier,,address_offset
gpt-oss-120b,5233,1792,410,255,5643,tim15,dier,,reset_value
gpt-oss-120b,5195,1792,525,373,5720,tim15,dier,,size
gpt-oss-120b,5159,1792,305,154,5464,tim15,dier,TDE,bit_offset
gpt-oss-120b,5027,1792,253,149,5280,tim15,dier,TDE,bit_width
gpt-oss-120b,5066,1792,299,149,5365,tim15,dier,TDE,access
gpt-oss-120b,5076,1792,296,161,5372,tim15,dier,CC2DE,bit_offset
gpt-oss-120b,5073,1792,865,647,5938,tim15,dier,CC2DE,bit_width
gpt-oss-120b,5034,1792,832,716,5866,tim15,dier,CC2DE,access
gpt-oss-120b,5151,1792,293,151,5444,tim15,dier,CC1DE,bit_offset
gpt-oss-120b,4990,1792,403,261,5393,tim15,dier,CC1DE,bit_width
gpt-oss-120b,4990,1792,361,213,5351,tim15,dier,CC1DE,access
gpt-oss-120b,5116,1792,203,88,5319,tim15,dier,UDE,bit_offset
gpt-oss-120b,5001,1792,347,236,5348,tim15,dier,UDE,bit_width
gpt-oss-120b,4998,1792,424,297,5422,tim15,dier,UDE,access
gpt-oss-120b,5162,1792,237,116,5399,tim15,dier,BIE,bit_offset
gpt-oss-120b,5001,1792,321,211,5322,tim15,dier,BIE,bit_width
gpt-oss-120b,5001,1792,393,221,5394,tim15,dier,BIE,access
gpt-oss-120b,5027,1792,323,212,5350,tim15,dier,TIE,bit_offset
gpt-oss-120b,5027,1792,373,241,5400,tim15,dier,TIE,bit_width
gpt-oss-120b,5009,1792,281,161,5290,tim15,dier,TIE,access
gpt-oss-120b,5024,1792,254,150,5278,tim15,dier,COMIE,bit_offset
gpt-oss-120b,5159,1792,304,160,5463,tim15,dier,COMIE,bit_width
gpt-oss-120b,5001,1792,369,238,5370,tim15,dier,COMIE,access
gpt-oss-120b,5194,1792,213,105,5407,tim15,dier,CC2IE,bit_offset
gpt-oss-120b,5231,1792,438,302,5669,tim15,dier,CC2IE,bit_width
gpt-oss-120b,5047,1792,356,256,5403,tim15,dier,CC2IE,access
gpt-oss-120b,5116,1792,325,176,5441,tim15,dier,CC1IE,bit_offset
gpt-oss-120b,5102,1792,358,210,5460,tim15,dier,CC1IE,bit_width
gpt-oss-120b,5005,1792,309,182,5314,tim15,dier,CC1IE,access
gpt-oss-120b,5158,1792,274,144,5432,tim15,dier,UIE,bit_offset
gpt-oss-120b,5124,1792,253,123,5377,tim15,dier,UIE,bit_width
gpt-oss-120b,5013,1792,290,180,5303,tim15,dier,UIE,access
gpt-oss-120b,5159,1792,294,177,5453,tim15,egr,,address_offset
gpt-oss-120b,5202,1792,385,235,5587,tim15,egr,,reset_value
gpt-oss-120b,5165,1792,534,375,5699,tim15,egr,,size
gpt-oss-120b,5175,1792,266,129,5441,tim15,egr,BG,bit_offset
gpt-oss-120b,5018,1792,288,177,5306,tim15,egr,BG,bit_width
gpt-oss-120b,5018,1792,610,458,5628,tim15,egr,BG,access
gpt-oss-120b,5158,1792,255,142,5413,tim15,egr,TG,bit_offset
gpt-oss-120b,5182,1792,254,134,5436,tim15,egr,TG,bit_width
gpt-oss-120b,5202,1792,577,391,5779,tim15,egr,TG,access
gpt-oss-120b,5161,1792,599,421,5760,tim15,egr,COMG,bit_offset
gpt-oss-120b,5199,1792,557,383,5756,tim15,egr,COMG,bit_width
gpt-oss-120b,5169,1792,1072,946,6241,tim15,egr,COMG,access
gpt-oss-120b,5118,1792,577,449,5695,tim15,egr,CC2G,bit_offset
gpt-oss-120b,5118,1792,335,201,5453,tim15,egr,CC2G,bit_width
gpt-oss-120b,5091,1792,681,532,5772,tim15,egr,CC2G,access
gpt-oss-120b,5124,1792,326,185,5450,tim15,egr,CC1G,bit_offset
gpt-oss-120b,5116,1792,444,287,5560,tim15,egr,CC1G,bit_width
gpt-oss-120b,5117,1792,1050,871,6167,tim15,egr,CC1G,access
gpt-oss-120b,5183,1792,549,413,5732,tim15,egr,UG,bit_offset
gpt-oss-120b,5166,1792,417,269,5583,tim15,egr,UG,bit_width
gpt-oss-120b,5154,1792,518,339,5672,tim15,egr,UG,access
gpt-oss-120b,5097,1792,257,124,5354,tim15,psc,,address_offset
gpt-oss-120b,5176,1792,283,129,5459,tim15,psc,,reset_value
gpt-oss-120b,5087,1792,342,216,5429,tim15,psc,,size
gpt-oss-120b,5086,1792,401,272,5487,tim15,psc,PSC,bit_offset
gpt-oss-120b,5090,1792,316,178,5406,tim15,psc,PSC,bit_width
gpt-oss-120b,5086,1792,373,230,5459,tim15,psc,PSC,access
gpt-oss-120b,5115,1792,245,129,5360,tim15,rcr,,address_offset
gpt-oss-120b,5107,1792,306,157,5413,tim15,rcr,,reset_value
gpt-oss-120b,5088,1792,334,215,5422,tim15,rcr,,size
gpt-oss-120b,5158,1792,371,209,5529,tim15,rcr,REP,bit_offset
gpt-oss-120b,5160,1792,327,179,5487,tim15,rcr,REP,bit_width
gpt-oss-120b,5153,1792,363,250,5516,tim15,rcr,REP,access
gpt-oss-120b,5210,1792,214,110,5424,tim15,smcr,,address_offset
gpt-oss-120b,5226,1792,293,167,5519,tim15,smcr,,reset_value
gpt-oss-120b,5188,1792,349,227,5537,tim15,smcr,,size
gpt-oss-120b,5208,1792,249,83,5457,tim15,smcr,MSM,bit_offset
gpt-oss-120b,5180,1792,351,229,5531,tim15,smcr,MSM,bit_width
gpt-oss-120b,5237,1792,328,213,5565,tim15,smcr,MSM,access
gpt-oss-120b,5182,1792,287,150,5469,tim15,smcr,TS,bit_offset
gpt-oss-120b,5187,1792,298,171,5485,tim15,smcr,TS,bit_width
gpt-oss-120b,5078,1792,542,382,5620,tim15,smcr,TS,access
gpt-oss-120b,5227,1792,356,202,5583,tim15,smcr,SMS,bit_offset
gpt-oss-120b,5227,1792,217,108,5444,tim15,smcr,SMS,bit_width
gpt-oss-120b,5078,1792,379,260,5457,tim15,smcr,SMS,access
gpt-oss-120b,5183,1792,255,149,5438,tim15,sr,,address_offset
gpt-oss-120b,5225,1792,292,158,5517,tim15,sr,,reset_value
gpt-oss-120b,5164,1792,617,463,5781,tim15,sr,,size
gpt-oss-120b,5234,1792,296,143,5530,tim15,sr,CC2OF,bit_offset
gpt-oss-120b,5182,1792,281,138,5463,tim15,sr,CC2OF,bit_width
gpt-oss-120b,5207,1792,784,616,5991,tim15,sr,CC2OF,access
gpt-oss-120b,5049,1792,342,195,5391,tim15,sr,CC1OF,bit_offset
gpt-oss-120b,4958,1792,347,209,5305,tim15,sr,CC1OF,bit_width
gpt-oss-120b,5111,1792,495,346,5606,tim15,sr,CC1OF,access
gpt-oss-120b,5084,1792,346,225,5430,tim15,sr,BIF,bit_offset
gpt-oss-120b,5026,1792,302,163,5328,tim15,sr,BIF,bit_width
gpt-oss-120b,5078,1792,905,754,5983,tim15,sr,BIF,access
gpt-oss-120b,5057,1792,304,189,5361,tim15,sr,TIF,bit_offset
gpt-oss-120b,5161,1792,337,204,5498,tim15,sr,TIF,bit_width
gpt-oss-120b,5057,1792,550,380,5607,tim15,sr,TIF,access
gpt-oss-120b,5207,1792,297,161,5504,tim15,sr,COMIF,bit_offset
gpt-oss-120b,5159,1792,269,160,5428,tim15,sr,COMIF,bit_width
gpt-oss-120b,5196,1792,623,438,5819,tim15,sr,COMIF,access
gpt-oss-120b,5186,1792,669,512,5855,tim15,sr,CC2IF,bit_offset
gpt-oss-120b,5150,1792,372,237,5522,tim15,sr,CC2IF,bit_width
gpt-oss-120b,5134,1792,536,358,5670,tim15,sr,CC2IF,access
gpt-oss-120b,5038,1792,674,500,5712,tim15,sr,CC1IF,bit_offset
gpt-oss-120b,5038,1792,579,442,5617,tim15,sr,CC1IF,bit_width
gpt-oss-120b,5116,1792,688,541,5804,tim15,sr,CC1IF,access
gpt-oss-120b,5196,1792,337,196,5533,tim15,sr,UIF,bit_offset
gpt-oss-120b,5167,1792,331,194,5498,tim15,sr,UIF,bit_width
gpt-oss-120b,5165,1792,486,324,5651,tim15,sr,UIF,access
gpt-oss-120b,5150,1792,314,184,5464,tim16,arr,,address_offset
gpt-oss-120b,5125,1792,289,151,5414,tim16,arr,,reset_value
gpt-oss-120b,5126,1792,582,440,5708,tim16,arr,,size
gpt-oss-120b,5171,1792,428,306,5599,tim16,arr,ARR,bit_offset
gpt-oss-120b,5171,1792,297,183,5468,tim16,arr,ARR,bit_width
gpt-oss-120b,5137,1792,313,190,5450,tim16,arr,ARR,access
gpt-oss-120b,5181,1792,240,107,5421,tim16,bdtr,,address_offset
gpt-oss-120b,5155,1792,309,149,5464,tim16,bdtr,,reset_value
gpt-oss-120b,5193,1792,429,289,5622,tim16,bdtr,,size
gpt-oss-120b,5201,1792,340,159,5541,tim16,bdtr,MOE,bit_offset
gpt-oss-120b,5219,1792,374,190,5593,tim16,bdtr,MOE,bit_width
gpt-oss-120b,5063,1792,369,217,5432,tim16,bdtr,MOE,access
gpt-oss-120b,5191,1792,339,199,5530,tim16,bdtr,AOE,bit_offset
gpt-oss-120b,5209,1792,379,244,5588,tim16,bdtr,AOE,bit_width
gpt-oss-120b,5227,1792,281,178,5508,tim16,bdtr,AOE,access
gpt-oss-120b,5266,1792,355,165,5621,tim16,bdtr,BKP,bit_offset
gpt-oss-120b,5248,1792,309,196,5557,tim16,bdtr,BKP,bit_width
gpt-oss-120b,5267,1792,329,202,5596,tim16,bdtr,BKP,access
gpt-oss-120b,5237,1792,298,94,5535,tim16,bdtr,BKE,bit_offset
gpt-oss-120b,5229,1792,351,146,5580,tim16,bdtr,BKE,bit_width
gpt-oss-120b,5229,1792,343,178,5572,tim16,bdtr,BKE,access
gpt-oss-120b,5126,1792,292,129,5418,tim16,bdtr,OSSR,bit_offset
gpt-oss-120b,5231,1792,349,190,5580,tim16,bdtr,OSSR,bit_width
gpt-oss-120b,5238,1792,494,318,5732,tim16,bdtr,OSSR,access
gpt-oss-120b,5133,1792,264,134,5397,tim16,bdtr,OSSI,bit_offset
gpt-oss-120b,5234,1792,281,141,5515,tim16,bdtr,OSSI,bit_width
gpt-oss-120b,5238,1792,482,321,5720,tim16,bdtr,OSSI,access
gpt-oss-120b,5237,1792,505,320,5742,tim16,bdtr,LOCK,bit_offset
gpt-oss-120b,5237,1792,282,147,5519,tim16,bdtr,LOCK,bit_width
gpt-oss-120b,5237,1792,506,339,5743,tim16,bdtr,LOCK,access
gpt-oss-120b,5247,1792,492,316,5739,tim16,bdtr,DTG,bit_offset
gpt-oss-120b,5247,1792,376,245,5623,tim16,bdtr,DTG,bit_width
gpt-oss-120b,5247,1792,631,419,5878,tim16,bdtr,DTG,access
gpt-oss-120b,5085,1792,262,146,5347,tim16,ccer,,address_offset
gpt-oss-120b,5170,1792,743,610,5913,tim16,ccer,,reset_value
gpt-oss-120b,5127,1792,956,761,6083,tim16,ccer,,size
gpt-oss-120b,5187,1792,1097,865,6284,tim16,ccer,CC4P,bit_offset
gpt-oss-120b,5199,1792,684,427,5883,tim16,ccer,CC4P,bit_width
gpt-oss-120b,5202,1792,710,494,5912,tim16,ccer,CC4P,access
gpt-oss-120b,5140,1792,443,277,5583,tim16,ccer,CC4E,bit_offset
gpt-oss-120b,5140,1792,547,331,5687,tim16,ccer,CC4E,bit_width
gpt-oss-120b,5140,1792,567,424,5707,tim16,ccer,CC4E,access
gpt-oss-120b,5199,1792,1091,832,6290,tim16,ccer,CC3P,bit_offset
gpt-oss-120b,5199,1792,772,578,5971,tim16,ccer,CC3P,bit_width
gpt-oss-120b,5096,1792,692,533,5788,tim16,ccer,CC3P,access
gpt-oss-120b,5107,1792,460,232,5567,tim16,ccer,CC3E,bit_offset
gpt-oss-120b,5102,1792,872,640,5974,tim16,ccer,CC3E,bit_width
gpt-oss-120b,5106,1792,802,601,5908,tim16,ccer,CC3E,access
gpt-oss-120b,5003,1792,316,176,5319,tim16,ccer,CC2P,bit_offset
gpt-oss-120b,5020,1792,432,266,5452,tim16,ccer,CC2P,bit_width
gpt-oss-120b,5054,1792,551,363,5605,tim16,ccer,CC2P,access
gpt-oss-120b,5140,1792,740,533,5880,tim16,ccer,CC2E,bit_offset
gpt-oss-120b,4980,1792,348,158,5328,tim16,ccer,CC2E,bit_width
gpt-oss-120b,5104,1792,542,339,5646,tim16,ccer,CC2E,access
gpt-oss-120b,5017,1792,367,201,5384,tim16,ccer,CC1P,bit_offset
gpt-oss-120b,5017,1792,253,94,5270,tim16,ccer,CC1P,bit_width
gpt-oss-120b,5086,1792,421,256,5507,tim16,ccer,CC1P,access
gpt-oss-120b,5097,1792,225,105,5322,tim16,ccer,CC1E,bit_offset
gpt-oss-120b,5017,4864,396,244,5413,tim16,ccer,CC1E,bit_width
gpt-oss-120b,5091,1792,330,217,5421,tim16,ccer,CC1E,access
gpt-oss-120b,5142,5120,355,194,5497,tim16,ccr1,,address_offset
gpt-oss-120b,5168,1792,320,162,5488,tim16,ccr1,,reset_value
gpt-oss-120b,5192,1792,390,222,5582,tim16,ccr1,,size
gpt-oss-120b,5192,1792,329,200,5521,tim16,ccr1,CCR1,bit_offset
gpt-oss-120b,5194,1792,504,300,5698,tim16,ccr1,CCR1,bit_width
gpt-oss-120b,5197,1792,347,199,5544,tim16,ccr1,CCR1,access
gpt-oss-120b,5148,1792,286,174,5434,tim16,cnt,,address_offset
gpt-oss-120b,5146,1792,225,117,5371,tim16,cnt,,reset_value
gpt-oss-120b,5126,5120,318,215,5444,tim16,cnt,,size
gpt-oss-120b,5159,1792,495,288,5654,tim16,cnt,CNT[15:0],bit_offset
gpt-oss-120b,5160,1792,390,224,5550,tim16,cnt,CNT[15:0],bit_width
gpt-oss-120b,5145,1792,257,142,5402,tim16,cnt,CNT[15:0],access
gpt-oss-120b,5149,1792,243,98,5392,tim16,cr1,,address_offset
gpt-oss-120b,5144,5120,286,165,5430,tim16,cr1,,reset_value
gpt-oss-120b,5133,1792,402,257,5535,tim16,cr1,,size
gpt-oss-120b,5190,1792,489,290,5679,tim16,cr1,Reserved15_10,bit_offset
gpt-oss-120b,5130,1792,271,137,5401,tim16,cr1,Reserved15_10,bit_width
gpt-oss-120b,5107,1792,637,506,5744,tim16,cr1,Reserved15_10,access
gpt-oss-120b,5169,1792,363,229,5532,tim16,cr1,CKD,bit_offset
gpt-oss-120b,5176,1792,270,125,5446,tim16,cr1,CKD,bit_width
gpt-oss-120b,5162,1792,417,289,5579,tim16,cr1,CKD,access
gpt-oss-120b,5205,1792,264,135,5469,tim16,cr1,ARPE,bit_offset
gpt-oss-120b,5168,1792,291,141,5459,tim16,cr1,ARPE,bit_width
gpt-oss-120b,5168,1792,365,225,5533,tim16,cr1,ARPE,access
gpt-oss-120b,5181,1792,510,279,5691,tim16,cr1,CMS,bit_offset
gpt-oss-120b,5193,1792,437,226,5630,tim16,cr1,CMS,bit_width
gpt-oss-120b,5180,1792,589,383,5769,tim16,cr1,CMS,access
gpt-oss-120b,5218,1792,582,381,5800,tim16,cr1,DIR,bit_offset
gpt-oss-120b,5218,1792,1119,922,6337,tim16,cr1,DIR,bit_width
gpt-oss-120b,5210,1792,821,597,6031,tim16,cr1,DIR,access
gpt-oss-120b,5176,1792,318,207,5494,tim16,cr1,OPM,bit_offset
gpt-oss-120b,5177,1792,427,211,5604,tim16,cr1,OPM,bit_width
gpt-oss-120b,5090,1792,325,223,5415,tim16,cr1,OPM,access
gpt-oss-120b,5171,1792,411,275,5582,tim16,cr1,URS,bit_offset
gpt-oss-120b,5171,5120,337,217,5508,tim16,cr1,URS,bit_width
gpt-oss-120b,5167,1792,521,355,5688,tim16,cr1,URS,access
gpt-oss-120b,5179,1792,297,169,5476,tim16,cr1,UDIS,bit_offset
gpt-oss-120b,5172,1792,376,241,5548,tim16,cr1,UDIS,bit_width
gpt-oss-120b,5167,1792,551,386,5718,tim16,cr1,UDIS,access
gpt-oss-120b,5199,1792,467,332,5666,tim16,cr1,CEN,bit_offset
gpt-oss-120b,5199,5120,320,191,5519,tim16,cr1,CEN,bit_width
gpt-oss-120b,5186,1792,345,211,5531,tim16,cr1,CEN,access
gpt-oss-120b,5126,1792,283,128,5409,tim16,cr2,,address_offset
gpt-oss-120b,5146,1792,384,210,5530,tim16,cr2,,reset_value
gpt-oss-120b,5189,1792,504,381,5693,tim16,cr2,,size
gpt-oss-120b,5165,1792,373,231,5538,tim16,cr2,TI1S,bit_offset
gpt-oss-120b,5192,1792,285,145,5477,tim16,cr2,TI1S,bit_width
gpt-oss-120b,5190,1792,586,382,5776,tim16,cr2,TI1S,access
gpt-oss-120b,5176,1792,913,732,6089,tim16,cr2,MMS,bit_offset
gpt-oss-120b,5177,1792,666,497,5843,tim16,cr2,MMS,bit_width
gpt-oss-120b,5204,5120,614,414,5818,tim16,cr2,MMS,access
gpt-oss-120b,5190,1792,924,759,6114,tim16,cr2,CCDS,bit_offset
gpt-oss-120b,5188,5120,454,305,5642,tim16,cr2,CCDS,bit_width
gpt-oss-120b,5143,1792,528,353,5671,tim16,cr2,CCDS,access
gpt-oss-120b,5122,1792,223,114,5345,tim16,dcr,,address_offset
gpt-oss-120b,5126,1792,640,518,5766,tim16,dcr,,reset_value
gpt-oss-120b,5169,5120,436,296,5605,tim16,dcr,,size
gpt-oss-120b,4994,4864,406,231,5400,tim16,dcr,DBL,bit_offset
gpt-oss-120b,5031,1792,292,149,5323,tim16,dcr,DBL,bit_width
gpt-oss-120b,5133,1792,587,450,5720,tim16,dcr,DBL,access
gpt-oss-120b,4994,1792,301,180,5295,tim16,dcr,DBA,bit_offset
gpt-oss-120b,4994,1792,306,147,5300,tim16,dcr,DBA,bit_width
gpt-oss-120b,5133,5120,431,272,5564,tim16,dcr,DBA,access
gpt-oss-120b,5151,1792,308,177,5459,tim16,dier,,address_offset
gpt-oss-120b,5147,1792,679,539,5826,tim16,dier,,reset_value
gpt-oss-120b,5127,1792,625,448,5752,tim16,dier,,size
gpt-oss-120b,5149,1792,249,96,5398,tim16,dier,TDE,bit_offset
gpt-oss-120b,5149,5120,276,131,5425,tim16,dier,TDE,bit_width
gpt-oss-120b,5149,1792,412,257,5561,tim16,dier,TDE,access
gpt-oss-120b,5106,1792,305,184,5411,tim16,dier,CC1DE,bit_offset
gpt-oss-120b,5106,1792,344,190,5450,tim16,dier,CC1DE,bit_width
gpt-oss-120b,5150,1792,311,208,5461,tim16,dier,CC1DE,access
gpt-oss-120b,5111,1792,290,173,5401,tim16,dier,UDE,bit_offset
gpt-oss-120b,5143,1792,291,159,5434,tim16,dier,UDE,bit_width
gpt-oss-120b,5138,1792,468,349,5606,tim16,dier,UDE,access
gpt-oss-120b,5154,1792,375,253,5529,tim16,dier,BIE,bit_offset
gpt-oss-120b,5154,1792,318,180,5472,tim16,dier,BIE,bit_width
gpt-oss-120b,5134,1792,345,232,5479,tim16,dier,BIE,access
gpt-oss-120b,5160,1792,248,114,5408,tim16,dier,TIE,bit_offset
gpt-oss-120b,5154,1792,294,164,5448,tim16,dier,TIE,bit_width
gpt-oss-120b,5144,1792,355,251,5499,tim16,dier,TIE,access
gpt-oss-120b,5154,1792,283,163,5437,tim16,dier,COMIE,bit_offset
gpt-oss-120b,5149,1792,318,170,5467,tim16,dier,COMIE,bit_width
gpt-oss-120b,5149,5120,321,205,5470,tim16,dier,COMIE,access
gpt-oss-120b,5079,4864,309,179,5388,tim16,dier,CC1IE,bit_offset
gpt-oss-120b,5079,1792,317,217,5396,tim16,dier,CC1IE,bit_width
gpt-oss-120b,5123,1792,274,164,5397,tim16,dier,CC1IE,access
gpt-oss-120b,5127,1792,212,113,5339,tim16,dier,UIE,bit_offset
gpt-oss-120b,5140,1792,333,213,5473,tim16,dier,UIE,bit_width
gpt-oss-120b,5118,1792,282,153,5400,tim16,dier,UIE,access
gpt-oss-120b,4996,1792,258,115,5254,tim16,dmar,,address_offset
gpt-oss-120b,5100,1792,274,129,5374,tim16,dmar,,reset_value
gpt-oss-120b,5142,1792,252,157,5394,tim16,dmar,,size
gpt-oss-120b,5159,1792,408,218,5567,tim16,dmar,DMAB,bit_offset
gpt-oss-120b,5159,1792,323,206,5482,tim16,dmar,DMAB,bit_width
gpt-oss-120b,5159,1792,338,233,5497,tim16,dmar,DMAB,access
gpt-oss-120b,5155,1792,265,112,5420,tim16,egr,,address_offset
gpt-oss-120b,5134,1792,239,98,5373,tim16,egr,,reset_value
gpt-oss-120b,5176,1792,517,296,5693,tim16,egr,,size
gpt-oss-120b,5165,1792,660,466,5825,tim16,egr,TG,bit_offset
gpt-oss-120b,5195,1792,416,283,5611,tim16,egr,TG,bit_width
gpt-oss-120b,5181,5120,720,570,5901,tim16,egr,TG,access
gpt-oss-120b,5135,1792,666,475,5801,tim16,egr,CC4G,bit_offset
gpt-oss-120b,5224,5120,864,630,6088,tim16,egr,CC4G,bit_width
gpt-oss-120b,5198,1792,581,405,5779,tim16,egr,CC4G,access
gpt-oss-120b,5146,1792,423,289,5569,tim16,egr,CC3G,bit_offset
gpt-oss-120b,5147,1792,787,601,5934,tim16,egr,CC3G,bit_width
gpt-oss-120b,5114,1792,815,655,5929,tim16,egr,CC3G,access
gpt-oss-120b,5091,1792,399,260,5490,tim16,egr,CC2G,bit_offset
gpt-oss-120b,5126,1792,346,193,5472,tim16,egr,CC2G,bit_width
gpt-oss-120b,5108,1792,563,362,5671,tim16,egr,CC2G,access
gpt-oss-120b,5110,1792,318,200,5428,tim16,egr,CC1G,bit_offset
gpt-oss-120b,5092,1792,412,294,5504,tim16,egr,CC1G,bit_width
gpt-oss-120b,5113,1792,496,324,5609,tim16,egr,CC1G,access
gpt-oss-120b,5149,1792,665,475,5814,tim16,egr,UG,bit_offset
gpt-oss-120b,5166,1792,352,206,5518,tim16,egr,UG,bit_width
gpt-oss-120b,5206,5120,557,408,5763,tim16,egr,UG,access
gpt-oss-120b,5152,1792,262,121,5414,tim16,psc,,address_offset
gpt-oss-120b,5149,1792,267,119,5416,tim16,psc,,reset_value
gpt-oss-120b,5145,1792,349,208,5494,tim16,psc,,size
gpt-oss-120b,5120,1792,328,202,5448,tim16,psc,PSC,bit_offset
gpt-oss-120b,5120,1792,257,155,5377,tim16,psc,PSC,bit_width
gpt-oss-120b,5111,1792,282,153,5393,tim16,psc,PSC,access
gpt-oss-120b,5140,1792,296,189,5436,tim16,rcr,,address_offset
gpt-oss-120b,5140,1792,276,164,5416,tim16,rcr,,reset_value
gpt-oss-120b,5127,5120,364,226,5491,tim16,rcr,,size
gpt-oss-120b,5163,1792,320,163,5483,tim16,rcr,REP,bit_offset
gpt-oss-120b,5163,1792,325,172,5488,tim16,rcr,REP,bit_width
gpt-oss-120b,5163,1792,306,190,5469,tim16,rcr,REP,access
gpt-oss-120b,5099,1792,296,165,5395,tim16,sr,,address_offset
gpt-oss-120b,5133,1792,248,140,5381,tim16,sr,,reset_value
gpt-oss-120b,5126,5120,635,406,5761,tim16,sr,,size
gpt-oss-120b,5151,1792,503,376,5654,tim16,sr,CC4OF,bit_offset
gpt-oss-120b,5145,1792,372,210,5517,tim16,sr,CC4OF,bit_width
