model_name,input_tokens,cached_tokens,output_tokens,reasoning_tokens,total_tokens,peripheral_name,register_name,field_name,key
gpt-oss-120b,5249,1792,462,273,5711,afio,exticr2,EXTI7,bit_offset
gpt-oss-120b,5249,1792,368,191,5617,afio,exticr2,EXTI7,bit_width
gpt-oss-120b,5228,1792,305,177,5533,afio,exticr2,EXTI7,access
gpt-oss-120b,5234,1792,229,112,5463,afio,exticr3,,address_offset
gpt-oss-120b,5235,1792,228,95,5463,afio,exticr3,,reset_value
gpt-oss-120b,5229,0,267,160,5496,afio,exticr3,,size
gpt-oss-120b,5255,1792,471,299,5726,afio,exticr3,EXTI8,bit_offset
gpt-oss-120b,5255,1792,377,232,5632,afio,exticr3,EXTI8,bit_width
gpt-oss-120b,5255,1792,379,199,5634,afio,exticr3,EXTI8,access
gpt-oss-120b,5255,1792,589,415,5844,afio,exticr3,EXTI9,bit_offset
gpt-oss-120b,5255,1792,406,265,5661,afio,exticr3,EXTI9,bit_width
gpt-oss-120b,5255,1792,380,231,5635,afio,exticr3,EXTI9,access
gpt-oss-120b,5255,1792,557,384,5812,afio,exticr3,EXTI10,bit_offset
gpt-oss-120b,5255,1792,347,152,5602,afio,exticr3,EXTI10,bit_width
gpt-oss-120b,5255,1792,302,149,5557,afio,exticr3,EXTI10,access
gpt-oss-120b,5255,1792,494,329,5749,afio,exticr3,EXTI11,bit_offset
gpt-oss-120b,5255,1792,353,220,5608,afio,exticr3,EXTI11,bit_width
gpt-oss-120b,5255,1792,346,212,5601,afio,exticr3,EXTI11,access
gpt-oss-120b,5234,1792,270,114,5504,afio,exticr4,,address_offset
gpt-oss-120b,5153,1792,281,135,5434,afio,exticr4,,reset_value
gpt-oss-120b,5229,1792,305,175,5534,afio,exticr4,,size
gpt-oss-120b,5236,1792,417,259,5653,afio,exticr4,EXTI12,bit_offset
gpt-oss-120b,5255,1792,335,186,5590,afio,exticr4,EXTI12,bit_width
gpt-oss-120b,5222,1792,454,275,5676,afio,exticr4,EXTI12,access
gpt-oss-120b,5234,1792,389,223,5623,afio,exticr4,EXTI13,bit_offset
gpt-oss-120b,5243,1792,328,135,5571,afio,exticr4,EXTI13,bit_width
gpt-oss-120b,5236,1792,469,295,5705,afio,exticr4,EXTI13,access
gpt-oss-120b,5244,1792,457,292,5701,afio,exticr4,EXTI14,bit_offset
gpt-oss-120b,5243,0,366,192,5609,afio,exticr4,EXTI14,bit_width
gpt-oss-120b,5222,1792,392,201,5614,afio,exticr4,EXTI14,access
gpt-oss-120b,5231,1792,462,234,5693,afio,exticr4,EXTI15,bit_offset
gpt-oss-120b,5244,1792,353,143,5597,afio,exticr4,EXTI15,bit_width
gpt-oss-120b,5238,1792,404,256,5642,afio,exticr4,EXTI15,access
gpt-oss-120b,5125,1792,209,70,5334,afio,mapr,,address_offset
gpt-oss-120b,5157,1792,259,98,5416,afio,mapr,,reset_value
gpt-oss-120b,5209,1792,271,159,5480,afio,mapr,,size
gpt-oss-120b,5087,1792,320,181,5407,afio,mapr,SWJ_CFG[2:0],bit_offset
gpt-oss-120b,5087,1792,369,239,5456,afio,mapr,SWJ_CFG[2:0],bit_width
gpt-oss-120b,5044,1792,366,205,5410,afio,mapr,SWJ_CFG[2:0],access
gpt-oss-120b,5055,1792,215,107,5270,afio,mapr,PD01_REMAP,bit_offset
gpt-oss-120b,5062,1792,371,203,5433,afio,mapr,PD01_REMAP,bit_width
gpt-oss-120b,5062,1792,363,219,5425,afio,mapr,PD01_REMAP,access
gpt-oss-120b,5100,1792,316,182,5416,afio,mapr,TIM4_REMAP,bit_offset
gpt-oss-120b,5145,0,279,139,5424,afio,mapr,TIM4_REMAP,bit_width
gpt-oss-120b,5145,1792,369,236,5514,afio,mapr,TIM4_REMAP,access
gpt-oss-120b,5186,1792,266,137,5452,afio,mapr,TIM3_REMAP[1:0],bit_offset
gpt-oss-120b,5157,1792,335,206,5492,afio,mapr,TIM3_REMAP[1:0],bit_width
gpt-oss-120b,5157,1792,436,274,5593,afio,mapr,TIM3_REMAP[1:0],access
gpt-oss-120b,5186,1792,409,249,5595,afio,mapr,TIM2_REMAP[1:0],bit_offset
gpt-oss-120b,5157,1792,251,143,5408,afio,mapr,TIM2_REMAP[1:0],bit_width
gpt-oss-120b,5157,1792,335,170,5492,afio,mapr,TIM2_REMAP[1:0],access
gpt-oss-120b,5199,1792,309,190,5508,afio,mapr,TIM1_REMAP[1:0],bit_offset
gpt-oss-120b,5199,1792,267,155,5466,afio,mapr,TIM1_REMAP[1:0],bit_width
gpt-oss-120b,5224,1792,339,187,5563,afio,mapr,TIM1_REMAP[1:0],access
gpt-oss-120b,5145,1792,465,328,5610,afio,mapr,USART3_REMAP[1:0],bit_offset
gpt-oss-120b,5145,1792,237,131,5382,afio,mapr,USART3_REMAP[1:0],bit_width
gpt-oss-120b,5179,1792,390,208,5569,afio,mapr,USART3_REMAP[1:0],access
gpt-oss-120b,5190,1792,346,190,5536,afio,mapr,USART2_REMAP,bit_offset
gpt-oss-120b,5224,1792,285,143,5509,afio,mapr,USART2_REMAP,bit_width
gpt-oss-120b,5190,1792,350,205,5540,afio,mapr,USART2_REMAP,access
gpt-oss-120b,5170,1792,314,172,5484,afio,mapr,USART1_REMAP,bit_offset
gpt-oss-120b,5170,1792,315,150,5485,afio,mapr,USART1_REMAP,bit_width
gpt-oss-120b,5224,1792,278,161,5502,afio,mapr,USART1_REMAP,access
gpt-oss-120b,5225,1792,386,241,5611,afio,mapr,I2C1_REMAP,bit_offset
gpt-oss-120b,5138,1792,331,196,5469,afio,mapr,I2C1_REMAP,bit_width
gpt-oss-120b,5143,1792,351,245,5494,afio,mapr,I2C1_REMAP,access
gpt-oss-120b,5190,1792,260,131,5450,afio,mapr,SPI1_REMAP,bit_offset
gpt-oss-120b,5190,1792,291,173,5481,afio,mapr,SPI1_REMAP,bit_width
gpt-oss-120b,5197,1792,399,248,5596,afio,mapr,SPI1_REMAP,access
gpt-oss-120b,5162,1792,233,111,5395,afio,mapr2,,address_offset
gpt-oss-120b,5225,1792,357,203,5582,afio,mapr2,,reset_value
gpt-oss-120b,5135,1792,577,375,5712,afio,mapr2,,size
gpt-oss-120b,5201,1792,351,204,5552,afio,mapr2,MISC_REMAP,bit_offset
gpt-oss-120b,5230,1792,296,185,5526,afio,mapr2,MISC_REMAP,bit_width
gpt-oss-120b,5229,1792,306,159,5535,afio,mapr2,MISC_REMAP,access
gpt-oss-120b,5172,1792,286,180,5458,afio,mapr2,TIM12_REMAP,bit_offset
gpt-oss-120b,5172,1792,292,155,5464,afio,mapr2,TIM12_REMAP,bit_width
gpt-oss-120b,5147,1792,516,345,5663,afio,mapr2,TIM12_REMAP,access
gpt-oss-120b,5169,1792,468,290,5637,afio,mapr2,TIM67_DAC_DMA_REMAP,bit_offset
gpt-oss-120b,5164,1792,425,260,5589,afio,mapr2,TIM67_DAC_DMA_REMAP,bit_width
gpt-oss-120b,5112,1792,334,185,5446,afio,mapr2,TIM67_DAC_DMA_REMAP,access
gpt-oss-120b,5141,1792,275,137,5416,afio,mapr2,FSMC_NADV,bit_offset
gpt-oss-120b,5148,1792,317,171,5465,afio,mapr2,FSMC_NADV,bit_width
gpt-oss-120b,5161,1792,355,209,5516,afio,mapr2,FSMC_NADV,access
gpt-oss-120b,5172,1792,253,104,5425,afio,mapr2,TIM14_REMAP,bit_offset
gpt-oss-120b,5172,1792,293,113,5465,afio,mapr2,TIM14_REMAP,bit_width
gpt-oss-120b,5147,1792,965,800,6112,afio,mapr2,TIM14_REMAP,access
gpt-oss-120b,5166,1792,234,80,5400,afio,mapr2,TIM13_REMAP,bit_offset
gpt-oss-120b,5166,1792,313,169,5479,afio,mapr2,TIM13_REMAP,bit_width
gpt-oss-120b,5195,1792,572,451,5767,afio,mapr2,TIM13_REMAP,access
gpt-oss-120b,5162,1792,280,152,5442,afio,mapr2,TIM1_DMA_REMAP,bit_offset
gpt-oss-120b,5163,1792,361,199,5524,afio,mapr2,TIM1_DMA_REMAP,bit_width
gpt-oss-120b,5128,1792,411,276,5539,afio,mapr2,TIM1_DMA_REMAP,access
gpt-oss-120b,5153,1792,271,116,5424,afio,mapr2,CEC_REMAP,bit_offset
gpt-oss-120b,5153,1792,277,117,5430,afio,mapr2,CEC_REMAP,bit_width
gpt-oss-120b,5155,1792,488,325,5643,afio,mapr2,CEC_REMAP,access
gpt-oss-120b,5189,1792,303,155,5492,afio,mapr2,TIM17_REMAP,bit_offset
gpt-oss-120b,5189,1792,316,176,5505,afio,mapr2,TIM17_REMAP,bit_width
gpt-oss-120b,5197,1792,292,179,5489,afio,mapr2,TIM17_REMAP,access
gpt-oss-120b,5189,1792,313,180,5502,afio,mapr2,TIM16_REMAP,bit_offset
gpt-oss-120b,5200,1792,396,209,5596,afio,mapr2,TIM16_REMAP,bit_width
gpt-oss-120b,5216,1792,741,502,5957,afio,mapr2,TIM16_REMAP,access
gpt-oss-120b,5183,1792,280,128,5463,afio,mapr2,TIM15_REMAP,bit_offset
gpt-oss-120b,5194,1792,279,136,5473,afio,mapr2,TIM15_REMAP,bit_width
gpt-oss-120b,5229,1792,573,302,5802,afio,mapr2,TIM15_REMAP,access
gpt-oss-120b,5187,1792,256,125,5443,bkp,cr,,address_offset
gpt-oss-120b,5136,1792,250,103,5386,bkp,cr,,reset_value
gpt-oss-120b,5213,1792,307,162,5520,bkp,cr,,size
gpt-oss-120b,5170,1792,280,129,5450,bkp,cr,TPAL,bit_offset
gpt-oss-120b,5211,1792,611,462,5822,bkp,cr,TPAL,bit_width
gpt-oss-120b,5214,1792,344,252,5558,bkp,cr,TPAL,access
gpt-oss-120b,5194,1792,383,241,5577,bkp,cr,TPE,bit_offset
gpt-oss-120b,5194,1792,276,140,5470,bkp,cr,TPE,bit_width
gpt-oss-120b,5197,1792,520,394,5717,bkp,cr,TPE,access
gpt-oss-120b,5187,1792,278,141,5465,bkp,csr,,address_offset
gpt-oss-120b,5136,1792,286,118,5422,bkp,csr,,reset_value
gpt-oss-120b,5223,1792,344,220,5567,bkp,csr,,size
gpt-oss-120b,5206,1792,253,122,5459,bkp,csr,TIF,bit_offset
gpt-oss-120b,5206,1792,317,181,5523,bkp,csr,TIF,bit_width
gpt-oss-120b,5252,1792,537,357,5789,bkp,csr,TIF,access
gpt-oss-120b,5206,1792,266,139,5472,bkp,csr,TEF,bit_offset
gpt-oss-120b,5206,1792,265,118,5471,bkp,csr,TEF,bit_width
gpt-oss-120b,5252,1792,424,277,5676,bkp,csr,TEF,access
gpt-oss-120b,5226,1792,238,125,5464,bkp,csr,TPIE,bit_offset
gpt-oss-120b,5226,1792,311,157,5537,bkp,csr,TPIE,bit_width
gpt-oss-120b,5226,1792,584,411,5810,bkp,csr,TPIE,access
gpt-oss-120b,5206,0,315,198,5521,bkp,csr,CTI,bit_offset
gpt-oss-120b,5206,1792,394,271,5600,bkp,csr,CTI,bit_width
gpt-oss-120b,5234,1792,297,167,5531,bkp,csr,CTI,access
gpt-oss-120b,5206,1792,354,246,5560,bkp,csr,CTE,bit_offset
gpt-oss-120b,5206,1792,334,143,5540,bkp,csr,CTE,bit_width
gpt-oss-120b,5234,1792,277,151,5511,bkp,csr,CTE,access
gpt-oss-120b,5074,1792,260,133,5334,bkp,dr1,,address_offset
gpt-oss-120b,5137,1792,326,163,5463,bkp,dr1,,reset_value
gpt-oss-120b,5170,0,310,193,5480,bkp,dr1,,size
gpt-oss-120b,5184,1792,347,202,5531,bkp,dr1,D[15:0],bit_offset
gpt-oss-120b,5184,1792,361,244,5545,bkp,dr1,D[15:0],bit_width
gpt-oss-120b,5057,1792,505,357,5562,bkp,dr1,D[15:0],access
gpt-oss-120b,5163,1792,259,143,5422,bkp,dr10,,address_offset
gpt-oss-120b,5163,1792,304,189,5467,bkp,dr10,,reset_value
gpt-oss-120b,5215,1792,325,194,5540,bkp,dr10,,size
gpt-oss-120b,5182,1792,378,219,5560,bkp,dr10,D[15:0],bit_offset
gpt-oss-120b,5087,1792,385,251,5472,bkp,dr10,D[15:0],bit_width
gpt-oss-120b,5060,1792,441,295,5501,bkp,dr10,D[15:0],access
gpt-oss-120b,5172,1792,210,95,5382,bkp,dr11,,address_offset
gpt-oss-120b,5188,1792,220,132,5408,bkp,dr11,,reset_value
gpt-oss-120b,5218,1792,271,151,5489,bkp,dr11,,size
gpt-oss-120b,5182,1792,369,239,5551,bkp,dr11,D[15:0],bit_offset
gpt-oss-120b,5182,1792,421,262,5603,bkp,dr11,D[15:0],bit_width
gpt-oss-120b,5087,1792,462,314,5549,bkp,dr11,D[15:0],access
gpt-oss-120b,5214,1792,313,176,5527,bkp,dr12,,address_offset
gpt-oss-120b,5190,1792,292,159,5482,bkp,dr12,,reset_value
gpt-oss-120b,5233,1792,302,143,5535,bkp,dr12,,size
gpt-oss-120b,5182,1792,422,272,5604,bkp,dr12,D[15:0],bit_offset
gpt-oss-120b,5182,1792,478,321,5660,bkp,dr12,D[15:0],bit_width
gpt-oss-120b,5057,1792,625,412,5682,bkp,dr12,D[15:0],access
gpt-oss-120b,5092,1792,259,136,5351,bkp,dr13,,address_offset
gpt-oss-120b,5233,1792,312,157,5545,bkp,dr13,,reset_value
gpt-oss-120b,5240,1792,321,186,5561,bkp,dr13,,size
gpt-oss-120b,5178,1792,535,357,5713,bkp,dr13,D,bit_offset
gpt-oss-120b,5178,1792,311,136,5489,bkp,dr13,D,bit_width
gpt-oss-120b,5225,1792,359,162,5584,bkp,dr13,D,access
gpt-oss-120b,5035,1792,245,127,5280,bkp,dr14,,address_offset
gpt-oss-120b,5178,1792,322,150,5500,bkp,dr14,,reset_value
gpt-oss-120b,5218,1792,267,159,5485,bkp,dr14,,size
gpt-oss-120b,5148,1792,469,291,5617,bkp,dr14,D[15:0],bit_offset
gpt-oss-120b,5087,1792,337,186,5424,bkp,dr14,D[15:0],bit_width
gpt-oss-120b,5050,1792,597,401,5647,bkp,dr14,D[15:0],access
gpt-oss-120b,5150,1792,290,138,5440,bkp,dr15,,address_offset
gpt-oss-120b,5168,1792,290,141,5458,bkp,dr15,,reset_value
gpt-oss-120b,5188,1792,387,246,5575,bkp,dr15,,size
gpt-oss-120b,5182,1792,320,179,5502,bkp,dr15,D[15:0],bit_offset
gpt-oss-120b,5087,1792,316,154,5403,bkp,dr15,D[15:0],bit_width
gpt-oss-120b,5057,0,308,184,5365,bkp,dr15,D[15:0],access
gpt-oss-120b,5166,1792,338,190,5504,bkp,dr16,,address_offset
gpt-oss-120b,5162,1792,301,155,5463,bkp,dr16,,reset_value
gpt-oss-120b,5218,1792,291,163,5509,bkp,dr16,,size
gpt-oss-120b,5087,1792,374,218,5461,bkp,dr16,D[15:0],bit_offset
gpt-oss-120b,5087,1792,402,281,5489,bkp,dr16,D[15:0],bit_width
gpt-oss-120b,5057,1792,632,433,5689,bkp,dr16,D[15:0],access
gpt-oss-120b,5162,1792,271,130,5433,bkp,dr17,,address_offset
gpt-oss-120b,5188,1792,415,254,5603,bkp,dr17,,reset_value
gpt-oss-120b,5218,1792,312,187,5530,bkp,dr17,,size
gpt-oss-120b,5087,1792,435,263,5522,bkp,dr17,D[15:0],bit_offset
gpt-oss-120b,5087,1792,358,180,5445,bkp,dr17,D[15:0],bit_width
gpt-oss-120b,5057,1792,602,378,5659,bkp,dr17,D[15:0],access
gpt-oss-120b,5090,1792,225,84,5315,bkp,dr18,,address_offset
gpt-oss-120b,5095,1792,309,156,5404,bkp,dr18,,reset_value
gpt-oss-120b,5218,1792,296,187,5514,bkp,dr18,,size
gpt-oss-120b,5182,1792,541,394,5723,bkp,dr18,D[15:0],bit_offset
gpt-oss-120b,5087,1792,376,217,5463,bkp,dr18,D[15:0],bit_width
gpt-oss-120b,5057,1792,582,371,5639,bkp,dr18,D[15:0],access
gpt-oss-120b,5172,1792,281,144,5453,bkp,dr19,,address_offset
gpt-oss-120b,5188,1792,378,227,5566,bkp,dr19,,reset_value
gpt-oss-120b,5218,1792,283,141,5501,bkp,dr19,,size
gpt-oss-120b,5182,1792,400,266,5582,bkp,dr19,D[15:0],bit_offset
gpt-oss-120b,5087,1792,305,174,5392,bkp,dr19,D[15:0],bit_width
gpt-oss-120b,5087,1792,352,211,5439,bkp,dr19,D[15:0],access
gpt-oss-120b,5184,1792,301,153,5485,bkp,dr2,,address_offset
gpt-oss-120b,5167,1792,322,158,5489,bkp,dr2,,reset_value
gpt-oss-120b,5217,1792,248,144,5465,bkp,dr2,,size
gpt-oss-120b,5184,1792,349,183,5533,bkp,dr2,D[15:0],bit_offset
gpt-oss-120b,5087,1792,296,136,5383,bkp,dr2,D[15:0],bit_width
gpt-oss-120b,5057,1792,523,327,5580,bkp,dr2,D[15:0],access
gpt-oss-120b,5156,1792,313,156,5469,bkp,dr20,,address_offset
gpt-oss-120b,5162,1792,511,295,5673,bkp,dr20,,reset_value
gpt-oss-120b,5218,1792,345,142,5563,bkp,dr20,,size
gpt-oss-120b,5182,1792,393,240,5575,bkp,dr20,D[15:0],bit_offset
gpt-oss-120b,5087,1792,295,165,5382,bkp,dr20,D[15:0],bit_width
gpt-oss-120b,5057,1792,348,192,5405,bkp,dr20,D[15:0],access
gpt-oss-120b,5149,1792,294,151,5443,bkp,dr3,,address_offset
gpt-oss-120b,5163,1792,333,170,5496,bkp,dr3,,reset_value
gpt-oss-120b,5170,1792,263,145,5433,bkp,dr3,,size
gpt-oss-120b,5178,1792,395,258,5573,bkp,dr3,D,bit_offset
gpt-oss-120b,5178,1792,292,190,5470,bkp,dr3,D,bit_width
gpt-oss-120b,5126,1792,432,317,5558,bkp,dr3,D,access
gpt-oss-120b,5163,1792,252,130,5415,bkp,dr4,,address_offset
gpt-oss-120b,5147,1792,260,131,5407,bkp,dr4,,reset_value
gpt-oss-120b,5170,1792,253,138,5423,bkp,dr4,,size
gpt-oss-120b,5178,1792,506,353,5684,bkp,dr4,D,bit_offset
gpt-oss-120b,5178,1792,325,189,5503,bkp,dr4,D,bit_width
gpt-oss-120b,5222,1792,665,433,5887,bkp,dr4,D,access
gpt-oss-120b,5120,1792,191,77,5311,bkp,dr5,,address_offset
gpt-oss-120b,5163,1792,341,207,5504,bkp,dr5,,reset_value
gpt-oss-120b,5214,1792,271,160,5485,bkp,dr5,,size
gpt-oss-120b,5182,1792,374,225,5556,bkp,dr5,D[15:0],bit_offset
gpt-oss-120b,5182,1792,312,176,5494,bkp,dr5,D[15:0],bit_width
gpt-oss-120b,5060,1792,313,182,5373,bkp,dr5,D[15:0],access
gpt-oss-120b,5080,1792,216,87,5296,bkp,dr6,,address_offset
gpt-oss-120b,5163,1792,347,145,5510,bkp,dr6,,reset_value
gpt-oss-120b,5170,1792,245,132,5415,bkp,dr6,,size
gpt-oss-120b,5182,1792,311,183,5493,bkp,dr6,D[15:0],bit_offset
gpt-oss-120b,5087,1792,348,200,5435,bkp,dr6,D[15:0],bit_width
gpt-oss-120b,5057,1792,554,376,5611,bkp,dr6,D[15:0],access
gpt-oss-120b,5164,1792,340,185,5504,bkp,dr7,,address_offset
gpt-oss-120b,5165,1792,297,169,5462,bkp,dr7,,reset_value
gpt-oss-120b,5215,1792,270,162,5485,bkp,dr7,,size
gpt-oss-120b,5182,1792,380,220,5562,bkp,dr7,D[15:0],bit_offset
gpt-oss-120b,5182,1792,323,200,5505,bkp,dr7,D[15:0],bit_width
gpt-oss-120b,5057,1792,513,325,5570,bkp,dr7,D[15:0],access
gpt-oss-120b,5163,1792,381,237,5544,bkp,dr8,,address_offset
gpt-oss-120b,5149,1792,281,125,5430,bkp,dr8,,reset_value
gpt-oss-120b,5215,1792,248,141,5463,bkp,dr8,,size
gpt-oss-120b,5182,1792,383,212,5565,bkp,dr8,D[15:0],bit_offset
gpt-oss-120b,5182,1792,245,99,5427,bkp,dr8,D[15:0],bit_width
gpt-oss-120b,5057,1792,334,199,5391,bkp,dr8,D[15:0],access
gpt-oss-120b,5163,1792,324,185,5487,bkp,dr9,,address_offset
gpt-oss-120b,5137,1792,319,179,5456,bkp,dr9,,reset_value
gpt-oss-120b,5215,1792,219,106,5434,bkp,dr9,,size
gpt-oss-120b,5182,1792,312,200,5494,bkp,dr9,D[15:0],bit_offset
gpt-oss-120b,5087,1792,324,185,5411,bkp,dr9,D[15:0],bit_width
gpt-oss-120b,5057,1792,415,241,5472,bkp,dr9,D[15:0],access
gpt-oss-120b,5159,1792,201,85,5360,bkp,rtccr,,address_offset
gpt-oss-120b,5138,1792,321,179,5459,bkp,rtccr,,reset_value
gpt-oss-120b,5212,1792,481,340,5693,bkp,rtccr,,size
gpt-oss-120b,5161,1792,309,200,5470,bkp,rtccr,ASOS,bit_offset
gpt-oss-120b,5161,1792,377,207,5538,bkp,rtccr,ASOS,bit_width
gpt-oss-120b,5196,1792,387,265,5583,bkp,rtccr,ASOS,access
gpt-oss-120b,5185,1792,590,432,5775,bkp,rtccr,ASOE,bit_offset
gpt-oss-120b,5167,1792,344,204,5511,bkp,rtccr,ASOE,bit_width
gpt-oss-120b,5196,1792,278,159,5474,bkp,rtccr,ASOE,access
gpt-oss-120b,5155,1792,313,165,5468,bkp,rtccr,CCO,bit_offset
gpt-oss-120b,5167,1792,378,249,5545,bkp,rtccr,CCO,bit_width
gpt-oss-120b,5155,1792,444,281,5599,bkp,rtccr,CCO,access
gpt-oss-120b,5185,1792,273,132,5458,bkp,rtccr,CAL,bit_offset
gpt-oss-120b,5185,1792,321,176,5506,bkp,rtccr,CAL,bit_width
gpt-oss-120b,5181,0,393,280,5574,bkp,rtccr,CAL,access
gpt-oss-120b,5084,1792,220,89,5304,cec,cfgr,,address_offset
gpt-oss-120b,5189,1792,225,104,5414,cec,cfgr,,reset_value
gpt-oss-120b,5097,1792,263,161,5360,cec,cfgr,,size
gpt-oss-120b,5153,1792,282,150,5435,cec,cfgr,BPEM,bit_offset
gpt-oss-120b,5171,1792,354,170,5525,cec,cfgr,BPEM,bit_width
gpt-oss-120b,5119,1792,363,236,5482,cec,cfgr,BPEM,access
gpt-oss-120b,5149,1792,298,165,5447,cec,cfgr,BTEM,bit_offset
gpt-oss-120b,5149,1792,296,160,5445,cec,cfgr,BTEM,bit_width
gpt-oss-120b,5057,1792,331,187,5388,cec,cfgr,BTEM,access
gpt-oss-120b,5135,1792,295,169,5430,cec,cfgr,IE,bit_offset
gpt-oss-120b,5135,1792,263,118,5398,cec,cfgr,IE,bit_width
gpt-oss-120b,5110,1792,481,325,5591,cec,cfgr,IE,access
gpt-oss-120b,5155,1792,271,147,5426,cec,cfgr,PE,bit_offset
gpt-oss-120b,5155,1792,298,179,5453,cec,cfgr,PE,bit_width
gpt-oss-120b,5108,1792,829,686,5937,cec,cfgr,PE,access
gpt-oss-120b,5145,1792,259,134,5404,cec,csr,,address_offset
gpt-oss-120b,5176,1792,403,233,5579,cec,csr,,reset_value
gpt-oss-120b,5077,1792,411,273,5488,cec,csr,,size
gpt-oss-120b,5210,1792,290,165,5500,cec,csr,RBTF,bit_offset
gpt-oss-120b,5210,1792,301,170,5511,cec,csr,RBTF,bit_width
gpt-oss-120b,5210,1792,460,327,5670,cec,csr,RBTF,access
gpt-oss-120b,5170,1792,315,158,5485,cec,csr,RERR,bit_offset
gpt-oss-120b,5198,1792,312,147,5510,cec,csr,RERR,bit_width
gpt-oss-120b,5170,1792,563,430,5733,cec,csr,RERR,access
gpt-oss-120b,5198,1792,339,184,5537,cec,csr,REOM,bit_offset
gpt-oss-120b,5198,1792,294,135,5492,cec,csr,REOM,bit_width
gpt-oss-120b,5198,1792,558,403,5756,cec,csr,REOM,access
gpt-oss-120b,5198,1792,261,115,5459,cec,csr,RSOM,bit_offset
gpt-oss-120b,5198,1792,341,140,5539,cec,csr,RSOM,bit_width
gpt-oss-120b,5198,1792,517,330,5715,cec,csr,RSOM,access
gpt-oss-120b,5171,1792,372,185,5543,cec,csr,TBTRF,bit_offset
gpt-oss-120b,5171,1792,457,253,5628,cec,csr,TBTRF,bit_width
gpt-oss-120b,5171,1792,579,410,5750,cec,csr,TBTRF,access
gpt-oss-120b,5164,1792,370,209,5534,cec,csr,TERR,bit_offset
gpt-oss-120b,5164,1792,328,194,5492,cec,csr,TERR,bit_width
gpt-oss-120b,5187,1792,610,410,5797,cec,csr,TERR,access
gpt-oss-120b,5179,1792,625,455,5804,cec,csr,TEOM,bit_offset
gpt-oss-120b,5179,1792,433,287,5612,cec,csr,TEOM,bit_width
gpt-oss-120b,5187,1792,405,287,5592,cec,csr,TEOM,access
gpt-oss-120b,5179,1792,394,211,5573,cec,csr,TSOM,bit_offset
gpt-oss-120b,5179,1792,370,205,5549,cec,csr,TSOM,bit_width
