peripheral_name, register_name, field_name, key, input_tokens, cached_tokens, output_tokens, reasoning_tokens, total_tokens
afio, evcr, , address_offset, 4653, 0, 216, 0, 4869
afio, evcr, vvayurpxfkp, reset_value, 4702, 0, 306, 0, 5008
afio, evcr, alwbxnn, size, 4695, 0, 233, 0, 4928
afio, evcr, evoe, bit_offset, 4677, 0, 248, 0, 4925
afio, evcr, evoe, access, 4578, 0, 339, 0, 4917
afio, evcr, evoe, bit_width, 4575, 0, 253, 0, 4828
afio, fyacsxrmhvyu, pin, bit_offset, 4784, 0, 322, 0, 5106
afio, evcr, pin, access, 4699, 0, 212, 0, 4911
afio, evcr, pin, bit_width, 4729, 0, 250, 0, 4979
afio, mhhmbqflagra, port, bit_offset, 4697, 0, 358, 0, 5055
afio, evcr, port, access, 4664, 0, 200, 0, 4864
afio, evcr, port, bit_width, 4705, 0, 192, 0, 4897
afio, exticr1, , address_offset, 4798, 0, 320, 0, 5118
ivokeygwpx, exticr1, , reset_value, 4821, 0, 322, 0, 5143
afio, exticr1, , size, 4795, 0, 408, 0, 5203
afio, exticr1, exti0, bit_offset, 4783, 0, 335, 0, 5118
afio, exticr1, exti0, access, 4795, 0, 452, 0, 5247
nmjfj, exticr1, exti0, bit_width, 4809, 0, 469, 0, 5278
afio, exticr1, exti1, bit_offset, 4783, 0, 301, 0, 5084
afio, exticr1, exti1, access, 4794, 0, 411, 0, 5205
afio, exticr1, exti1, bit_width, 4783, 0, 305, 0, 5088
afio, exticr1, exti2, bit_offset, 4794, 0, 310, 0, 5104
afio, exticr1, exti2, access, 4807, 0, 339, 0, 5146
afio, exticr1, exti2, bit_width, 4807, 0, 300, 0, 5107
afio, exticr1, exti3, bit_offset, 4795, 0, 255, 0, 5050
afio, exticr1, exti3, access, 4807, 0, 240, 0, 5047
afio, exticr1, exti3, bit_width, 4807, 0, 242, 0, 5049
afio, exticr2, , address_offset, 4799, 0, 341, 0, 5140
afio, exticr2, , reset_value, 4811, 0, 285, 0, 5096
afio, exticr2, , size, 4793, 0, 279, 0, 5072
afio, exticr2, exti4, bit_offset, 4807, 0, 235, 0, 5042
afio, exticr2, exti4, access, 4807, 0, 309, 0, 5116
nuyuufjlctre, exticr2, exti4, bit_width, 4812, 0, 354, 0, 5166
afio, exticr2, exti5, bit_offset, 4807, 0, 303, 0, 5110
afio, exticr2, exti5, access, 4807, 0, 402, 0, 5209
pbkpltmaoqv, exticr2, exti5, bit_width, 4812, 0, 495, 0, 5307
afio, exticr2, exti6, bit_offset, 4807, 0, 431, 0, 5238
afio, exticr2, exti6, access, 4718, 0, 372, 0, 5090
afio, exticr2, exti6, bit_width, 4807, 0, 440, 0, 5247
afio, exticr2, exti7, bit_offset, 4807, 0, 368, 0, 5175
afio, exticr2, exti7, access, 4807, 0, 517, 0, 5324
afio, exticr2, exti7, bit_width, 4807, 0, 269, 0, 5076
afio, exticr3, , address_offset, 4792, 0, 167, 0, 4959
afio, exticr3, , reset_value, 4811, 0, 196, 0, 5007
afio, exticr3, , size, 4808, 0, 379, 0, 5187
afio, exticr3, exti10, bit_offset, 4813, 0, 452, 0, 5265
afio, exticr3, javiabvwx, access, 4714, 0, 353, 0, 5067
afio, exticr3, exti10, bit_width, 4813, 0, 383, 0, 5196
afio, exticr3, exti11, bit_offset, 4813, 0, 344, 0, 5157
afio, exticr3, exti11, access, 4812, 0, 385, 0, 5197
afio, exticr3, fckit, bit_width, 4813, 0, 390, 0, 5203
afio, exticr3, exti8, bit_offset, 4794, 0, 450, 0, 5244
afio, exticr3, exti8, access, 4813, 0, 356, 0, 5169
afio, exticr3, exti8, bit_width, 4813, 0, 350, 0, 5163
afio, exticr3, exti9, bit_offset, 4813, 0, 408, 0, 5221
afio, exticr3, exti9, access, 4813, 0, 248, 0, 5061
afio, exticr3, exti9, bit_width, 4813, 0, 419, 0, 5232
afio, exticr4, , address_offset, 4793, 0, 319, 0, 5112
afio, exticr4, , reset_value, 4775, 0, 187, 0, 4962
afio, exticr4, , size, 4787, 0, 391, 0, 5178
ucdrlg, exticr4, exti12, bit_offset, 4804, 0, 304, 0, 5108
afio, exticr4, exti12, access, 4801, 0, 286, 0, 5087
afio, exticr4, exti12, bit_width, 4801, 0, 243, 0, 5044
afio, exticr4, exti13, bit_offset, 4801, 0, 594, 0, 5395
afio, exticr4, exti13, access, 4800, 0, 790, 0, 5590
afio, exticr4, exti13, bit_width, 4813, 0, 349, 0, 5162
afio, exticr4, exti14, bit_offset, 4801, 0, 429, 0, 5230
afio, exticr4, exti14, access, 4801, 0, 256, 0, 5057
afio, exticr4, exti14, bit_width, 4813, 0, 334, 0, 5147
afio, exticr4, exti15, bit_offset, 4801, 0, 408, 0, 5209
afio, exticr4, exti15, access, 4801, 0, 379, 0, 5180
afio, exticr4, exti15, bit_width, 4801, 0, 263, 0, 5064
afio, mapr, , address_offset, 4740, 0, 185, 0, 4925
afio, mapr, , reset_value, 4715, 0, 163, 0, 4878
afio, mapr, , size, 4767, 0, 267, 0, 5034
afio, mapr, bjdzghryy, bit_offset, 4738, 0, 388, 0, 5126
afio, mapr, i2c1_remap, access, 4729, 0, 450, 0, 5179
afio, mapr, i2c1_remap, bit_width, 4709, 0, 564, 0, 5273
afio, mapr, pd01_remap, bit_offset, 4620, 0, 417, 0, 5037
afio, mapr, pd01_remap, access, 4619, 0, 616, 0, 5235
afio, mapr, pd01_remap, bit_width, 4620, 0, 319, 0, 4939
afio, mapr, spi1_remap, bit_offset, 4761, 0, 312, 0, 5073
afio, mapr, spi1_remap, access, 4730, 0, 408, 0, 5138
afio, mapr, spi1_remap, bit_width, 4761, 0, 330, 0, 5091
afio, php, swj_cfg, bit_offset, 4621, 0, 235, 0, 4856
afio, mapr, swj_cfg, access, 4598, 0, 356, 0, 4954
afio, mapr, swj_cfg, bit_width, 4641, 0, 219, 0, 4860
afio, mapr, jiqif, bit_offset, 4747, 0, 355, 0, 5102
afio, mapr, tim1_remap, access, 4709, 0, 220, 0, 4929
afio, mapr, tim1_remap, bit_width, 4709, 0, 302, 0, 5011
afio, mapr, tim2_remap, bit_offset, 4614, 0, 363, 0, 4977
afio, mapr, tim2_remap, access, 4700, 0, 253, 0, 4953
afio, mapr, tim2_remap, bit_width, 4701, 0, 283, 0, 4984
afio, mapr, tim3_remap, bit_offset, 4699, 0, 287, 0, 4986
afio, mapr, tim3_remap, access, 4701, 0, 325, 0, 5026
afio, mapr, tim3_remap, bit_width, 4709, 0, 203, 0, 4912
afio, mapr, tim4_remap, bit_offset, 4687, 0, 339, 0, 5026
afio, mapr, tim4_remap, access, 4691, 0, 237, 0, 4928
afio, mapr, tim4_remap, bit_width, 4716, 0, 343, 0, 5059
afio, mapr, tim5ch4_iremap, bit_offset, 4718, 0, 399, 0, 5117
afio, mapr, tim5ch4_iremap, access, 4670, 0, 535, 0, 5205
afio, mapr, tim5ch4_iremap, bit_width, 4716, 0, 371, 0, 5087
afio, mapr, usart1_remap, bit_offset, 4708, 0, 329, 0, 5037
afio, mapr, usart1_remap, access, 4713, 0, 280, 0, 4993
afio, mapr, usart1_remap, bit_width, 4763, 0, 325, 0, 5088
afio, mapr, usart2_remap, bit_offset, 4679, 0, 210, 0, 4889
