model_name, true_positives, false_negatives, false_positives, true_negatives, accuracy, precision, recall, f1_score
gpt-4.1-nano, 551, 40, 85, 302, 0.8721881390593047, 0.8663522012578616, 0.9323181049069373, 0.8981255093724532
