model_name,input_tokens,cached_tokens,output_tokens,reasoning_tokens,total_tokens,peripheral_name,register_name,field_name,key
gpt-oss-120b,5193,1792,302,177,5495,adc1,cr2,JEXTTRIG,bit_width
gpt-oss-120b,5207,1792,413,273,5620,adc1,cr2,JEXTTRIG,access
gpt-oss-120b,5116,1792,704,521,5820,adc1,cr2,JEXTSEL,bit_offset
gpt-oss-120b,5135,1792,350,190,5485,adc1,cr2,JEXTSEL,bit_width
gpt-oss-120b,5186,1792,609,429,5795,adc1,cr2,JEXTSEL,access
gpt-oss-120b,5125,1792,733,569,5858,adc1,cr2,ALIGN,bit_offset
gpt-oss-120b,5096,1792,402,254,5498,adc1,cr2,ALIGN,bit_width
gpt-oss-120b,5079,1792,505,381,5584,adc1,cr2,ALIGN,access
gpt-oss-120b,5115,1792,246,96,5361,adc1,cr2,AWDSGL,bit_offset
gpt-oss-120b,5053,1792,291,151,5344,adc1,cr2,AWDSGL,bit_width
gpt-oss-120b,5078,1792,367,225,5445,adc1,cr2,AWDSGL,access
gpt-oss-120b,5107,1792,236,125,5343,adc1,cr2,SCAN,bit_offset
gpt-oss-120b,5051,1792,346,201,5397,adc1,cr2,SCAN,bit_width
gpt-oss-120b,5044,1792,422,285,5466,adc1,cr2,SCAN,access
gpt-oss-120b,5055,1792,227,108,5282,adc1,cr2,JEOCIE,bit_offset
gpt-oss-120b,5055,1792,288,151,5343,adc1,cr2,JEOCIE,bit_width
gpt-oss-120b,5138,1792,439,315,5577,adc1,cr2,JEOCIE,access
gpt-oss-120b,5085,1792,236,110,5321,adc1,cr2,AWDIE,bit_offset
gpt-oss-120b,5085,1792,285,154,5370,adc1,cr2,AWDIE,bit_width
gpt-oss-120b,5046,1792,317,194,5363,adc1,cr2,AWDIE,access
gpt-oss-120b,5085,1792,319,159,5404,adc1,cr2,EOCIE,bit_offset
gpt-oss-120b,5055,1792,369,221,5424,adc1,cr2,EOCIE,bit_width
gpt-oss-120b,5085,1792,318,197,5403,adc1,cr2,EOCIE,access
gpt-oss-120b,5150,1792,319,194,5469,adc1,cr2,RSTCAL,bit_offset
gpt-oss-120b,5164,1792,287,169,5451,adc1,cr2,RSTCAL,bit_width
gpt-oss-120b,5164,1792,1074,933,6238,adc1,cr2,RSTCAL,access
gpt-oss-120b,5175,1792,616,453,5791,adc1,cr2,CAL,bit_offset
gpt-oss-120b,5129,1792,543,393,5672,adc1,cr2,CAL,bit_width
gpt-oss-120b,5167,1792,442,287,5609,adc1,cr2,CAL,access
gpt-oss-120b,4999,1792,505,381,5504,adc1,cr2,CONT,bit_offset
gpt-oss-120b,5035,1792,336,197,5371,adc1,cr2,CONT,bit_width
gpt-oss-120b,5135,1792,519,381,5654,adc1,cr2,CONT,access
gpt-oss-120b,5133,1792,404,263,5537,adc1,cr2,ADON,bit_offset
gpt-oss-120b,5078,1792,289,154,5367,adc1,cr2,ADON,bit_width
gpt-oss-120b,5105,1792,400,276,5505,adc1,cr2,ADON,access
gpt-oss-120b,4990,1792,251,122,5241,adc1,dr,,address_offset
gpt-oss-120b,5186,1792,336,190,5522,adc1,dr,,reset_value
gpt-oss-120b,5152,1792,291,150,5443,adc1,dr,,size
gpt-oss-120b,5183,1792,255,99,5438,adc1,dr,DATA,bit_offset
gpt-oss-120b,5200,1792,333,164,5533,adc1,dr,DATA,bit_width
gpt-oss-120b,5146,1792,332,205,5478,adc1,dr,DATA,access
gpt-oss-120b,5224,1792,256,116,5480,adc1,htr,,address_offset
gpt-oss-120b,5218,1792,331,175,5549,adc1,htr,,reset_value
gpt-oss-120b,5188,1792,291,180,5479,adc1,htr,,size
gpt-oss-120b,5226,1792,302,176,5528,adc1,htr,HT,bit_offset
gpt-oss-120b,5221,0,368,203,5589,adc1,htr,HT,bit_width
gpt-oss-120b,5102,1792,358,177,5460,adc1,htr,HT,access
gpt-oss-120b,5117,1792,273,123,5390,adc1,jdr1,,address_offset
gpt-oss-120b,5158,1792,332,167,5490,adc1,jdr1,,reset_value
gpt-oss-120b,5144,1792,345,206,5489,adc1,jdr1,,size
gpt-oss-120b,5117,1792,257,157,5374,adc1,jdr1,JDATA,bit_offset
gpt-oss-120b,5117,1792,251,133,5368,adc1,jdr1,JDATA,bit_width
gpt-oss-120b,5117,1792,376,261,5493,adc1,jdr1,JDATA,access
gpt-oss-120b,5116,1792,288,149,5404,adc1,jdr2,,address_offset
gpt-oss-120b,5168,1792,378,270,5546,adc1,jdr2,,reset_value
gpt-oss-120b,5144,1792,359,205,5503,adc1,jdr2,,size
gpt-oss-120b,5117,1792,296,162,5413,adc1,jdr2,JDATA,bit_offset
gpt-oss-120b,5117,1792,338,217,5455,adc1,jdr2,JDATA,bit_width
gpt-oss-120b,5117,1792,337,196,5454,adc1,jdr2,JDATA,access
gpt-oss-120b,5116,1792,166,62,5282,adc1,jdr3,,address_offset
gpt-oss-120b,5168,1792,270,133,5438,adc1,jdr3,,reset_value
gpt-oss-120b,5144,1792,297,179,5441,adc1,jdr3,,size
gpt-oss-120b,5117,1792,332,185,5449,adc1,jdr3,JDATA,bit_offset
gpt-oss-120b,5117,1792,277,142,5394,adc1,jdr3,JDATA,bit_width
gpt-oss-120b,5117,1792,344,212,5461,adc1,jdr3,JDATA,access
gpt-oss-120b,5116,1792,359,184,5475,adc1,jdr4,,address_offset
gpt-oss-120b,5156,1792,464,323,5620,adc1,jdr4,,reset_value
gpt-oss-120b,5161,1792,356,236,5517,adc1,jdr4,,size
gpt-oss-120b,5117,1792,332,161,5449,adc1,jdr4,JDATA,bit_offset
gpt-oss-120b,5117,1792,248,95,5365,adc1,jdr4,JDATA,bit_width
gpt-oss-120b,5117,1792,283,138,5400,adc1,jdr4,JDATA,access
gpt-oss-120b,5157,1792,348,179,5505,adc1,jofr1,,address_offset
gpt-oss-120b,5212,1792,440,267,5652,adc1,jofr1,,reset_value
gpt-oss-120b,5186,1792,363,204,5549,adc1,jofr1,,size
gpt-oss-120b,5237,1792,358,193,5595,adc1,jofr1,JOFFSET1,bit_offset
gpt-oss-120b,5237,1792,385,257,5622,adc1,jofr1,JOFFSET1,bit_width
gpt-oss-120b,5176,1792,476,327,5652,adc1,jofr1,JOFFSET1,access
gpt-oss-120b,5155,1792,1267,1156,6422,adc1,jofr2,,address_offset
gpt-oss-120b,5194,1792,496,336,5690,adc1,jofr2,,reset_value
gpt-oss-120b,5162,1792,445,296,5607,adc1,jofr2,,size
gpt-oss-120b,5211,1792,418,236,5629,adc1,jofr2,JOFFSET2,bit_offset
gpt-oss-120b,5233,1792,301,172,5534,adc1,jofr2,JOFFSET2,bit_width
gpt-oss-120b,5152,1792,574,409,5726,adc1,jofr2,JOFFSET2,access
gpt-oss-120b,5175,1792,309,149,5484,adc1,jofr3,,address_offset
gpt-oss-120b,5212,1792,480,290,5692,adc1,jofr3,,reset_value
gpt-oss-120b,5162,1792,447,302,5609,adc1,jofr3,,size
gpt-oss-120b,5213,1792,438,254,5651,adc1,jofr3,JOFFSET3,bit_offset
gpt-oss-120b,5213,1792,338,185,5551,adc1,jofr3,JOFFSET3,bit_width
gpt-oss-120b,5201,1792,446,294,5647,adc1,jofr3,JOFFSET3,access
gpt-oss-120b,5196,1792,469,260,5665,adc1,jofr4,,address_offset
gpt-oss-120b,5212,1792,434,241,5646,adc1,jofr4,,reset_value
gpt-oss-120b,5198,1792,373,217,5571,adc1,jofr4,,size
gpt-oss-120b,5213,1792,383,235,5596,adc1,jofr4,JOFFSET4,bit_offset
gpt-oss-120b,5237,1792,390,251,5627,adc1,jofr4,JOFFSET4,bit_width
gpt-oss-120b,5152,1792,381,259,5533,adc1,jofr4,JOFFSET4,access
gpt-oss-120b,5096,1792,273,125,5369,adc1,jsqr,,address_offset
gpt-oss-120b,5116,1792,251,109,5367,adc1,jsqr,,reset_value
gpt-oss-120b,5093,1792,248,151,5341,adc1,jsqr,,size
gpt-oss-120b,5096,1792,347,224,5443,adc1,jsqr,JL,bit_offset
gpt-oss-120b,5096,1792,299,143,5395,adc1,jsqr,JL,bit_width
gpt-oss-120b,5096,1792,308,153,5404,adc1,jsqr,JL,access
gpt-oss-120b,5098,1792,518,367,5616,adc1,jsqr,JSQ4,bit_offset
gpt-oss-120b,5098,1792,328,212,5426,adc1,jsqr,JSQ4,bit_width
gpt-oss-120b,5098,1792,326,194,5424,adc1,jsqr,JSQ4,access
gpt-oss-120b,5098,1792,344,195,5442,adc1,jsqr,JSQ3,bit_offset
gpt-oss-120b,5098,1792,369,185,5467,adc1,jsqr,JSQ3,bit_width
gpt-oss-120b,5098,1792,463,334,5561,adc1,jsqr,JSQ3,access
gpt-oss-120b,5098,1792,366,221,5464,adc1,jsqr,JSQ2,bit_offset
gpt-oss-120b,5163,1792,344,234,5507,adc1,jsqr,JSQ2,bit_width
gpt-oss-120b,5098,1792,315,160,5413,adc1,jsqr,JSQ2,access
gpt-oss-120b,5098,1792,333,231,5431,adc1,jsqr,JSQ1,bit_offset
gpt-oss-120b,5098,1792,349,207,5447,adc1,jsqr,JSQ1,bit_width
gpt-oss-120b,5098,1792,340,187,5438,adc1,jsqr,JSQ1,access
gpt-oss-120b,5213,1792,312,164,5525,adc1,ltr,,address_offset
gpt-oss-120b,5209,1792,313,156,5522,adc1,ltr,,reset_value
gpt-oss-120b,5186,1792,288,162,5474,adc1,ltr,,size
gpt-oss-120b,5225,1792,396,282,5621,adc1,ltr,LT[11:0],bit_offset
gpt-oss-120b,5225,1792,316,179,5541,adc1,ltr,LT[11:0],bit_width
gpt-oss-120b,5225,1792,390,271,5615,adc1,ltr,LT[11:0],access
gpt-oss-120b,5107,1792,226,104,5333,adc1,smpr1,,address_offset
gpt-oss-120b,5203,1792,403,270,5606,adc1,smpr1,,reset_value
gpt-oss-120b,5196,1792,323,191,5519,adc1,smpr1,,size
gpt-oss-120b,5160,1792,983,753,6143,adc1,smpr1,SMP0,bit_offset
gpt-oss-120b,5199,1792,460,279,5659,adc1,smpr1,SMP0,bit_width
gpt-oss-120b,5164,1792,427,307,5591,adc1,smpr1,SMP0,access
gpt-oss-120b,5160,1792,973,830,6133,adc1,smpr1,SMP1,bit_offset
gpt-oss-120b,5160,1792,496,355,5656,adc1,smpr1,SMP1,bit_width
gpt-oss-120b,5124,1792,937,718,6061,adc1,smpr1,SMP1,access
gpt-oss-120b,5214,1792,720,570,5934,adc1,smpr1,SMP2,bit_offset
gpt-oss-120b,5206,1792,555,355,5761,adc1,smpr1,SMP2,bit_width
gpt-oss-120b,5164,1792,517,395,5681,adc1,smpr1,SMP2,access
gpt-oss-120b,5160,1792,618,437,5778,adc1,smpr1,SMP3,bit_offset
gpt-oss-120b,5206,0,295,145,5501,adc1,smpr1,SMP3,bit_width
gpt-oss-120b,5192,1792,494,373,5686,adc1,smpr1,SMP3,access
gpt-oss-120b,5184,1792,709,484,5893,adc1,smpr1,SMP4,bit_offset
gpt-oss-120b,5209,1792,439,251,5648,adc1,smpr1,SMP4,bit_width
gpt-oss-120b,5103,1792,656,463,5759,adc1,smpr1,SMP4,access
gpt-oss-120b,5031,1792,794,617,5825,adc1,smpr1,SMP5,bit_offset
gpt-oss-120b,5188,1792,531,419,5719,adc1,smpr1,SMP5,bit_width
gpt-oss-120b,5136,1792,777,580,5913,adc1,smpr1,SMP5,access
gpt-oss-120b,5237,1792,1123,878,6360,adc1,smpr1,SMP6,bit_offset
gpt-oss-120b,5193,1792,525,349,5718,adc1,smpr1,SMP6,bit_width
gpt-oss-120b,5225,1792,600,402,5825,adc1,smpr1,SMP6,access
gpt-oss-120b,5160,1792,778,601,5938,adc1,smpr1,SMP7,bit_offset
gpt-oss-120b,5185,1792,387,291,5572,adc1,smpr1,SMP7,bit_width
gpt-oss-120b,5225,1792,582,451,5807,adc1,smpr1,SMP7,access
gpt-oss-120b,5160,1792,1181,944,6341,adc1,smpr1,SMP15,bit_offset
gpt-oss-120b,5174,1792,653,488,5827,adc1,smpr1,SMP15,bit_width
gpt-oss-120b,5103,1792,475,347,5578,adc1,smpr1,SMP15,access
gpt-oss-120b,5158,1792,198,91,5356,adc1,smpr2,,address_offset
gpt-oss-120b,5213,1792,300,137,5513,adc1,smpr2,,reset_value
gpt-oss-120b,5188,1792,276,126,5464,adc1,smpr2,,size
gpt-oss-120b,5171,1792,1200,1071,6371,adc1,smpr2,SMP10,bit_offset
gpt-oss-120b,5215,1792,539,391,5754,adc1,smpr2,SMP10,bit_width
gpt-oss-120b,5135,1792,1226,1078,6361,adc1,smpr2,SMP10,access
gpt-oss-120b,5160,1792,1426,1256,6586,adc1,smpr2,SMP11,bit_offset
gpt-oss-120b,5199,1792,528,391,5727,adc1,smpr2,SMP11,bit_width
gpt-oss-120b,5095,1792,995,825,6090,adc1,smpr2,SMP11,access
gpt-oss-120b,5160,1792,766,619,5926,adc1,smpr2,SMP12,bit_offset
gpt-oss-120b,5171,1792,571,409,5742,adc1,smpr2,SMP12,bit_width
gpt-oss-120b,5135,1792,715,591,5850,adc1,smpr2,SMP12,access
gpt-oss-120b,5171,1792,389,213,5560,adc1,smpr2,SMP13,bit_offset
gpt-oss-120b,5185,1792,516,314,5701,adc1,smpr2,SMP13,bit_width
gpt-oss-120b,5196,1792,479,334,5675,adc1,smpr2,SMP13,access
gpt-oss-120b,5215,1792,944,771,6159,adc1,smpr2,SMP14,bit_offset
gpt-oss-120b,5171,1792,540,394,5711,adc1,smpr2,SMP14,bit_width
gpt-oss-120b,5168,1792,486,319,5654,adc1,smpr2,SMP14,access
gpt-oss-120b,5031,1792,564,408,5595,adc1,smpr2,SMP15,bit_offset
gpt-oss-120b,5174,1792,550,389,5724,adc1,smpr2,SMP15,bit_width
gpt-oss-120b,5095,1792,518,377,5613,adc1,smpr2,SMP15,access
gpt-oss-120b,5204,1792,825,670,6029,adc1,smpr2,SMP16,bit_offset
gpt-oss-120b,5160,1792,494,334,5654,adc1,smpr2,SMP16,bit_width
gpt-oss-120b,5095,1792,620,392,5715,adc1,smpr2,SMP16,access
gpt-oss-120b,5160,1792,1205,983,6365,adc1,smpr2,SMP17,bit_offset
gpt-oss-120b,5185,1792,539,371,5724,adc1,smpr2,SMP17,bit_width
gpt-oss-120b,5095,1792,419,285,5514,adc1,smpr2,SMP17,access
gpt-oss-120b,5188,1792,266,140,5454,adc1,sqr1,,address_offset
gpt-oss-120b,5199,1792,331,175,5530,adc1,sqr1,,reset_value
gpt-oss-120b,5179,1792,293,156,5472,adc1,sqr1,,size
gpt-oss-120b,5197,1792,347,185,5544,adc1,sqr1,L,bit_offset
gpt-oss-120b,5187,1792,267,127,5454,adc1,sqr1,L,bit_width
gpt-oss-120b,5187,1792,309,188,5496,adc1,sqr1,L,access
gpt-oss-120b,5224,1792,423,228,5647,adc1,sqr1,SQ16,bit_offset
gpt-oss-120b,5224,1792,327,205,5551,adc1,sqr1,SQ16,bit_width
gpt-oss-120b,5224,1792,356,231,5580,adc1,sqr1,SQ16,access
gpt-oss-120b,5224,1792,368,185,5592,adc1,sqr1,SQ15,bit_offset
gpt-oss-120b,5224,1792,261,142,5485,adc1,sqr1,SQ15,bit_width
gpt-oss-120b,5188,1792,481,313,5669,adc1,sqr1,SQ15,access
gpt-oss-120b,5209,1792,328,164,5537,adc1,sqr1,SQ14,bit_offset
gpt-oss-120b,5209,1792,329,179,5538,adc1,sqr1,SQ14,bit_width
gpt-oss-120b,5209,1792,329,194,5538,adc1,sqr1,SQ14,access
gpt-oss-120b,5209,1792,322,191,5531,adc1,sqr1,SQ13,bit_offset
gpt-oss-120b,5209,1792,377,199,5586,adc1,sqr1,SQ13,bit_width
gpt-oss-120b,5209,1792,326,192,5535,adc1,sqr1,SQ13,access
gpt-oss-120b,5190,1792,228,85,5418,adc1,sqr2,,address_offset
gpt-oss-120b,5190,1792,308,161,5498,adc1,sqr2,,reset_value
gpt-oss-120b,5187,1792,289,181,5476,adc1,sqr2,,size
gpt-oss-120b,5191,1792,283,160,5474,adc1,sqr2,SQ12,bit_offset
gpt-oss-120b,5191,1792,385,260,5576,adc1,sqr2,SQ12,bit_width
gpt-oss-120b,5191,1792,428,272,5619,adc1,sqr2,SQ12,access
gpt-oss-120b,5191,1792,320,166,5511,adc1,sqr2,SQ11,bit_offset
gpt-oss-120b,5191,1792,344,191,5535,adc1,sqr2,SQ11,bit_width
gpt-oss-120b,5191,1792,377,219,5568,adc1,sqr2,SQ11,access
gpt-oss-120b,5191,1792,288,152,5479,adc1,sqr2,SQ10,bit_offset
gpt-oss-120b,5191,1792,305,148,5496,adc1,sqr2,SQ10,bit_width
gpt-oss-120b,5183,1792,366,234,5549,adc1,sqr2,SQ10,access
gpt-oss-120b,5191,1792,352,199,5543,adc1,sqr2,SQ9,bit_offset
gpt-oss-120b,5191,1792,333,224,5524,adc1,sqr2,SQ9,bit_width
gpt-oss-120b,5191,1792,299,155,5490,adc1,sqr2,SQ9,access
gpt-oss-120b,5191,1792,390,233,5581,adc1,sqr2,SQ8,bit_offset
gpt-oss-120b,5191,1792,311,138,5502,adc1,sqr2,SQ8,bit_width
gpt-oss-120b,5191,1792,392,264,5583,adc1,sqr2,SQ8,access
gpt-oss-120b,5191,0,316,197,5507,adc1,sqr2,SQ7,bit_offset
gpt-oss-120b,5191,1792,302,185,5493,adc1,sqr2,SQ7,bit_width
gpt-oss-120b,5191,1792,309,164,5500,adc1,sqr2,SQ7,access
gpt-oss-120b,5126,1792,342,180,5468,adc1,sqr3,,address_offset
gpt-oss-120b,5128,1792,413,236,5541,adc1,sqr3,,reset_value
gpt-oss-120b,5123,1792,332,166,5455,adc1,sqr3,,size
gpt-oss-120b,5127,1792,403,228,5530,adc1,sqr3,SQ6,bit_offset
gpt-oss-120b,5127,1792,306,189,5433,adc1,sqr3,SQ6,bit_width
gpt-oss-120b,5127,1792,390,274,5517,adc1,sqr3,SQ6,access
gpt-oss-120b,5127,1792,264,134,5391,adc1,sqr3,SQ5,bit_offset
gpt-oss-120b,5127,1792,457,284,5584,adc1,sqr3,SQ5,bit_width
gpt-oss-120b,5127,1792,311,191,5438,adc1,sqr3,SQ5,access
gpt-oss-120b,5127,1792,325,172,5452,adc1,sqr3,SQ4,bit_offset
gpt-oss-120b,5127,1792,301,161,5428,adc1,sqr3,SQ4,bit_width
gpt-oss-120b,5127,1792,278,157,5405,adc1,sqr3,SQ4,access
gpt-oss-120b,5127,1792,304,162,5431,adc1,sqr3,SQ3,bit_offset
gpt-oss-120b,5171,1792,405,248,5576,adc1,sqr3,SQ3,bit_width
gpt-oss-120b,5171,1792,460,331,5631,adc1,sqr3,SQ3,access
gpt-oss-120b,5127,1792,372,215,5499,adc1,sqr3,SQ2,bit_offset
gpt-oss-120b,5127,1792,381,219,5508,adc1,sqr3,SQ2,bit_width
gpt-oss-120b,5127,1792,392,245,5519,adc1,sqr3,SQ2,access
gpt-oss-120b,5127,1792,276,139,5403,adc1,sqr3,SQ1,bit_offset
gpt-oss-120b,5119,1792,311,164,5430,adc1,sqr3,SQ1,bit_width
gpt-oss-120b,5127,1792,362,195,5489,adc1,sqr3,SQ1,access
gpt-oss-120b,5030,1792,286,152,5316,adc1,sr,,address_offset
gpt-oss-120b,5173,1792,569,427,5742,adc1,sr,,reset_value
gpt-oss-120b,5092,0,735,609,5827,adc1,sr,,size
gpt-oss-120b,5112,1792,332,178,5444,adc1,sr,JEOC,bit_offset
gpt-oss-120b,5112,1792,343,195,5455,adc1,sr,JEOC,bit_width
gpt-oss-120b,5029,1792,539,385,5568,adc1,sr,JEOC,access
gpt-oss-120b,5121,1792,322,192,5443,adc1,sr,EOC,bit_offset
gpt-oss-120b,5121,1792,283,124,5404,adc1,sr,EOC,bit_width
gpt-oss-120b,5058,1792,670,501,5728,adc1,sr,EOC,access
gpt-oss-120b,5185,1792,266,139,5451,adc1,sr,AWD,bit_offset
gpt-oss-120b,5203,1792,278,160,5481,adc1,sr,AWD,bit_width
gpt-oss-120b,5098,1792,610,462,5708,adc1,sr,AWD,access
gpt-oss-120b,5057,1792,278,125,5335,afio,evcr,,address_offset
gpt-oss-120b,5113,1792,317,206,5430,afio,evcr,,reset_value
gpt-oss-120b,5091,1792,351,235,5442,afio,evcr,,size
gpt-oss-120b,5136,1792,210,103,5346,afio,evcr,EVOE,bit_offset
gpt-oss-120b,5010,1792,315,156,5325,afio,evcr,EVOE,bit_width
gpt-oss-120b,5020,1792,312,184,5332,afio,evcr,EVOE,access
gpt-oss-120b,5138,1792,743,547,5881,afio,evcr,PORT[2:0],bit_offset
gpt-oss-120b,5138,1792,508,380,5646,afio,evcr,PORT[2:0],bit_width
gpt-oss-120b,5123,1792,543,394,5666,afio,evcr,PORT[2:0],access
gpt-oss-120b,5144,1792,283,199,5427,afio,evcr,PIN[3:0],bit_offset
gpt-oss-120b,5144,1792,298,185,5442,afio,evcr,PIN[3:0],bit_width
gpt-oss-120b,5171,1792,331,210,5502,afio,evcr,PIN[3:0],access
gpt-oss-120b,5242,1792,245,122,5487,afio,exticr1,,address_offset
gpt-oss-120b,5254,1792,315,179,5569,afio,exticr1,,reset_value
gpt-oss-120b,5235,1792,325,179,5560,afio,exticr1,,size
gpt-oss-120b,5225,1792,284,169,5509,afio,exticr1,EXTI0,bit_offset
gpt-oss-120b,5238,1792,283,140,5521,afio,exticr1,EXTI0,bit_width
gpt-oss-120b,5237,1792,342,226,5579,afio,exticr1,EXTI0,access
gpt-oss-120b,5225,1792,566,351,5791,afio,exticr1,EXTI1,bit_offset
gpt-oss-120b,5238,1792,322,160,5560,afio,exticr1,EXTI1,bit_width
gpt-oss-120b,5249,1792,403,243,5652,afio,exticr1,EXTI1,access
gpt-oss-120b,5249,1792,390,211,5639,afio,exticr1,EXTI2,bit_offset
gpt-oss-120b,5249,1792,384,204,5633,afio,exticr1,EXTI2,bit_width
gpt-oss-120b,5249,1792,406,276,5655,afio,exticr1,EXTI2,access
gpt-oss-120b,5249,1792,391,229,5640,afio,exticr1,EXTI3,bit_offset
gpt-oss-120b,5249,1792,310,149,5559,afio,exticr1,EXTI3,bit_width
gpt-oss-120b,5242,1792,322,202,5564,afio,exticr1,EXTI3,access
gpt-oss-120b,5227,1792,253,113,5480,afio,exticr2,,address_offset
gpt-oss-120b,5254,1792,279,147,5533,afio,exticr2,,reset_value
gpt-oss-120b,5237,1792,314,201,5551,afio,exticr2,,size
gpt-oss-120b,5242,1792,579,363,5821,afio,exticr2,EXTI7,bit_offset
gpt-oss-120b,5249,1792,349,165,5598,afio,exticr2,EXTI7,bit_width
gpt-oss-120b,5228,1792,416,255,5644,afio,exticr2,EXTI7,access
gpt-oss-120b,5249,1792,1032,751,6281,afio,exticr2,EXTI6,bit_offset
gpt-oss-120b,5249,1792,336,156,5585,afio,exticr2,EXTI6,bit_width
gpt-oss-120b,5228,1792,411,232,5639,afio,exticr2,EXTI6,access
gpt-oss-120b,5227,1792,640,404,5867,afio,exticr2,EXTI5,bit_offset
