model_name,input_tokens,cached_tokens,output_tokens,reasoning_tokens,total_tokens,file_search_tokens,peripheral_name,register_name
gpt-oss-120b,7043,0,1854,643,8897,2703,afio,exticr2
gpt-oss-120b,6891,0,310,196,7201,2555,afio,mapr2
gpt-oss-120b,6839,0,262,179,7101,2511,afio,mapr
gpt-oss-120b,6597,0,1732,666,8329,2262,afio,evcr
gpt-oss-120b,7043,0,1437,488,8480,2703,afio,exticr1
gpt-oss-120b,7030,4096,1575,484,8605,2687,afio,exticr4
gpt-oss-120b,7030,4096,1741,698,8771,2687,afio,exticr3
