model_name,input_tokens,cached_tokens,output_tokens,reasoning_tokens,total_tokens,peripheral_name,register_name,field_name,key
gpt-oss-120b,4980,0,226,97,5206,adc1,cr1,,address_offset
gpt-oss-120b,5194,0,829,614,6023,adc1,cr1,,reset_value
gpt-oss-120b,5126,0,497,287,5623,adc1,cr1,,size
gpt-oss-120b,5120,0,224,84,5344,adc1,cr1,AWDEN,bit_offset
gpt-oss-120b,5120,0,276,155,5396,adc1,cr1,AWDEN,bit_width
gpt-oss-120b,5170,0,368,217,5538,adc1,cr1,AWDEN,access
gpt-oss-120b,5127,0,272,143,5399,adc1,cr1,JAWDEN,bit_offset
gpt-oss-120b,5117,1792,280,169,5397,adc1,cr1,JAWDEN,bit_width
gpt-oss-120b,5137,0,457,308,5594,adc1,cr1,JAWDEN,access
gpt-oss-120b,5123,1792,331,176,5454,adc1,cr1,DISCNUM,bit_offset
gpt-oss-120b,5123,1792,264,133,5387,adc1,cr1,DISCNUM,bit_width
gpt-oss-120b,5128,0,378,230,5506,adc1,cr1,DISCNUM,access
gpt-oss-120b,5120,1792,311,187,5431,adc1,cr1,JDISCEN,bit_offset
gpt-oss-120b,5124,1792,368,230,5492,adc1,cr1,JDISCEN,bit_width
gpt-oss-120b,5156,1792,308,196,5464,adc1,cr1,JDISCEN,access
gpt-oss-120b,5123,1792,280,138,5403,adc1,cr1,DISCEN,bit_offset
gpt-oss-120b,5137,1792,294,174,5431,adc1,cr1,DISCEN,bit_width
gpt-oss-120b,5128,0,288,176,5416,adc1,cr1,DISCEN,access
gpt-oss-120b,5123,1792,257,121,5380,adc1,cr1,JAUTO,bit_offset
gpt-oss-120b,5123,1792,347,214,5470,adc1,cr1,JAUTO,bit_width
gpt-oss-120b,5095,1792,308,209,5403,adc1,cr1,JAUTO,access
gpt-oss-120b,5107,1792,185,77,5292,adc1,cr2,,address_offset
gpt-oss-120b,5206,1792,442,326,5648,adc1,cr2,,reset_value
gpt-oss-120b,5126,1792,299,204,5425,adc1,cr2,,size
gpt-oss-120b,5084,1792,300,167,5384,adc1,cr2,AWDEN,bit_offset
gpt-oss-120b,5084,0,249,135,5333,adc1,cr2,AWDEN,bit_width
gpt-oss-120b,5005,1792,434,297,5439,adc1,cr2,AWDEN,access
gpt-oss-120b,5117,0,247,93,5364,adc1,cr2,JAWDEN,bit_offset
gpt-oss-120b,5117,1792,294,139,5411,adc1,cr2,JAWDEN,bit_width
gpt-oss-120b,5139,1792,534,389,5673,adc1,cr2,JAWDEN,access
gpt-oss-120b,5091,1792,425,256,5516,adc1,cr2,DISCNUM,bit_offset
gpt-oss-120b,5091,1792,477,282,5568,adc1,cr2,DISCNUM,bit_width
gpt-oss-120b,5091,1792,457,255,5548,adc1,cr2,DISCNUM,access
gpt-oss-120b,5120,1792,306,164,5426,adc1,cr2,JDISCEN,bit_offset
gpt-oss-120b,5156,0,270,106,5426,adc1,cr2,JDISCEN,bit_width
gpt-oss-120b,5149,1792,565,352,5714,adc1,cr2,JDISCEN,access
gpt-oss-120b,5109,1792,310,171,5419,adc1,cr2,DISCEN,bit_offset
gpt-oss-120b,5091,1792,701,547,5792,adc1,cr2,DISCEN,bit_width
gpt-oss-120b,5081,1792,439,254,5520,adc1,cr2,DISCEN,access
gpt-oss-120b,5119,1792,244,125,5363,adc1,cr2,JAUTO,bit_offset
gpt-oss-120b,5155,1792,261,146,5416,adc1,cr2,JAUTO,bit_width
gpt-oss-120b,5169,1792,401,292,5570,adc1,cr2,JAUTO,access
gpt-oss-120b,5115,1792,298,171,5413,adc1,cr2,AWDSGL,bit_offset
gpt-oss-120b,5053,1792,249,119,5302,adc1,cr2,AWDSGL,bit_width
gpt-oss-120b,5010,1792,382,253,5392,adc1,cr2,AWDSGL,access
gpt-oss-120b,5107,1792,262,118,5369,adc1,cr2,SCAN,bit_offset
gpt-oss-120b,5051,1792,306,189,5357,adc1,cr2,SCAN,bit_width
gpt-oss-120b,5044,1792,308,196,5352,adc1,cr2,SCAN,access
gpt-oss-120b,5055,1792,202,92,5257,adc1,cr2,JEOCIE,bit_offset
gpt-oss-120b,5055,1792,263,148,5318,adc1,cr2,JEOCIE,bit_width
gpt-oss-120b,5138,1792,367,234,5505,adc1,cr2,JEOCIE,access
gpt-oss-120b,5085,1792,299,165,5384,adc1,cr2,AWDIE,bit_offset
gpt-oss-120b,5085,1792,281,143,5366,adc1,cr2,AWDIE,bit_width
gpt-oss-120b,5046,1792,379,258,5425,adc1,cr2,AWDIE,access
gpt-oss-120b,5085,1792,251,110,5336,adc1,cr2,EOCIE,bit_offset
gpt-oss-120b,5055,1792,233,92,5288,adc1,cr2,EOCIE,bit_width
gpt-oss-120b,5085,1792,333,186,5418,adc1,cr2,EOCIE,access
gpt-oss-120b,5146,1792,477,351,5623,adc1,cr2,AWDCH,bit_offset
gpt-oss-120b,5053,1792,318,187,5371,adc1,cr2,AWDCH,bit_width
gpt-oss-120b,5050,1792,389,273,5439,adc1,cr2,AWDCH,access
gpt-oss-120b,4990,1792,251,130,5241,adc1,dr,,address_offset
gpt-oss-120b,5186,1792,277,126,5463,adc1,dr,,reset_value
gpt-oss-120b,5152,1792,315,214,5467,adc1,dr,,size
gpt-oss-120b,5183,1792,390,231,5573,adc1,dr,DATA,bit_offset
gpt-oss-120b,5200,1792,319,155,5519,adc1,dr,DATA,bit_width
gpt-oss-120b,5146,1792,319,183,5465,adc1,dr,DATA,access
gpt-oss-120b,5224,1792,311,166,5535,adc1,htr,,address_offset
gpt-oss-120b,5218,1792,285,146,5503,adc1,htr,,reset_value
gpt-oss-120b,5123,1792,303,179,5426,adc1,htr,,size
gpt-oss-120b,5226,1792,407,235,5633,adc1,htr,HT,bit_offset
gpt-oss-120b,5221,1792,404,250,5625,adc1,htr,HT,bit_width
gpt-oss-120b,5102,1792,445,311,5547,adc1,htr,HT,access
gpt-oss-120b,5117,1792,344,202,5461,adc1,jdr1,,address_offset
gpt-oss-120b,5158,1792,491,297,5649,adc1,jdr1,,reset_value
gpt-oss-120b,5144,1792,326,180,5470,adc1,jdr1,,size
gpt-oss-120b,5117,0,237,129,5354,adc1,jdr1,JDATA,bit_offset
gpt-oss-120b,5117,1792,323,161,5440,adc1,jdr1,JDATA,bit_width
gpt-oss-120b,5117,1792,228,111,5345,adc1,jdr1,JDATA,access
gpt-oss-120b,5116,0,327,197,5443,adc1,jdr2,,address_offset
gpt-oss-120b,5168,1792,405,210,5573,adc1,jdr2,,reset_value
gpt-oss-120b,5144,1792,378,193,5522,adc1,jdr2,,size
gpt-oss-120b,5117,1792,348,173,5465,adc1,jdr2,JDATA,bit_offset
gpt-oss-120b,5117,1792,270,134,5387,adc1,jdr2,JDATA,bit_width
gpt-oss-120b,5117,1792,280,136,5397,adc1,jdr2,JDATA,access
gpt-oss-120b,5116,1792,274,132,5390,adc1,jdr3,,address_offset
gpt-oss-120b,5168,1792,379,193,5547,adc1,jdr3,,reset_value
gpt-oss-120b,5161,1792,256,134,5417,adc1,jdr3,,size
gpt-oss-120b,5117,1792,294,184,5411,adc1,jdr3,JDATA,bit_offset
gpt-oss-120b,5117,1792,301,159,5418,adc1,jdr3,JDATA,bit_width
gpt-oss-120b,5117,1792,327,184,5444,adc1,jdr3,JDATA,access
gpt-oss-120b,5116,1792,314,174,5430,adc1,jdr4,,address_offset
gpt-oss-120b,5156,1792,402,261,5558,adc1,jdr4,,reset_value
gpt-oss-120b,5161,1792,340,184,5501,adc1,jdr4,,size
gpt-oss-120b,5117,1792,399,186,5516,adc1,jdr4,JDATA,bit_offset
gpt-oss-120b,5117,1792,265,110,5382,adc1,jdr4,JDATA,bit_width
gpt-oss-120b,5117,1792,345,230,5462,adc1,jdr4,JDATA,access
gpt-oss-120b,5157,1792,422,230,5579,adc1,jofr1,,address_offset
gpt-oss-120b,5212,1792,341,196,5553,adc1,jofr1,,reset_value
gpt-oss-120b,5186,1792,425,258,5611,adc1,jofr1,,size
gpt-oss-120b,5237,1792,434,262,5671,adc1,jofr1,JOFFSET1,bit_offset
gpt-oss-120b,5237,1792,306,165,5543,adc1,jofr1,JOFFSET1,bit_width
gpt-oss-120b,5176,1792,460,305,5636,adc1,jofr1,JOFFSET1,access
gpt-oss-120b,5159,1792,569,341,5728,adc1,jofr2,,address_offset
gpt-oss-120b,5194,1792,410,263,5604,adc1,jofr2,,reset_value
gpt-oss-120b,5162,1792,519,321,5681,adc1,jofr2,,size
gpt-oss-120b,5211,1792,399,235,5610,adc1,jofr2,JOFFSET2,bit_offset
gpt-oss-120b,5209,1792,266,154,5475,adc1,jofr2,JOFFSET2,bit_width
gpt-oss-120b,5176,1792,448,303,5624,adc1,jofr2,JOFFSET2,access
gpt-oss-120b,5175,1792,294,143,5469,adc1,jofr3,,address_offset
gpt-oss-120b,5212,1792,452,279,5664,adc1,jofr3,,reset_value
gpt-oss-120b,5162,1792,395,273,5557,adc1,jofr3,,size
gpt-oss-120b,5213,0,437,234,5650,adc1,jofr3,JOFFSET3,bit_offset
gpt-oss-120b,5213,0,416,294,5629,adc1,jofr3,JOFFSET3,bit_width
gpt-oss-120b,5201,1792,469,258,5670,adc1,jofr3,JOFFSET3,access
gpt-oss-120b,5196,1792,404,214,5600,adc1,jofr4,,address_offset
gpt-oss-120b,5212,0,404,192,5616,adc1,jofr4,,reset_value
gpt-oss-120b,5198,1792,421,237,5619,adc1,jofr4,,size
gpt-oss-120b,5213,1792,435,296,5648,adc1,jofr4,JOFFSET4,bit_offset
gpt-oss-120b,5237,1792,315,132,5552,adc1,jofr4,JOFFSET4,bit_width
gpt-oss-120b,5192,1792,433,279,5625,adc1,jofr4,JOFFSET4,access
gpt-oss-120b,5096,1792,219,106,5315,adc1,jsqr,,address_offset
gpt-oss-120b,5116,1792,244,108,5360,adc1,jsqr,,reset_value
gpt-oss-120b,5093,1792,235,141,5328,adc1,jsqr,,size
gpt-oss-120b,5096,1792,276,168,5372,adc1,jsqr,JL,bit_offset
gpt-oss-120b,5096,1792,258,131,5354,adc1,jsqr,JL,bit_width
gpt-oss-120b,5096,1792,432,314,5528,adc1,jsqr,JL,access
gpt-oss-120b,5098,1792,410,266,5508,adc1,jsqr,JSQ4,bit_offset
gpt-oss-120b,5098,1792,363,181,5461,adc1,jsqr,JSQ4,bit_width
gpt-oss-120b,5098,1792,372,217,5470,adc1,jsqr,JSQ4,access
gpt-oss-120b,5098,1792,317,157,5415,adc1,jsqr,JSQ3,bit_offset
gpt-oss-120b,5098,1792,306,140,5404,adc1,jsqr,JSQ3,bit_width
gpt-oss-120b,5098,1792,290,159,5388,adc1,jsqr,JSQ3,access
gpt-oss-120b,5098,1792,389,220,5487,adc1,jsqr,JSQ2,bit_offset
gpt-oss-120b,5098,1792,308,163,5406,adc1,jsqr,JSQ2,bit_width
gpt-oss-120b,5098,1792,387,232,5485,adc1,jsqr,JSQ2,access
gpt-oss-120b,5098,1792,280,121,5378,adc1,jsqr,JSQ1,bit_offset
gpt-oss-120b,5098,1792,338,167,5436,adc1,jsqr,JSQ1,bit_width
gpt-oss-120b,5098,1792,341,209,5439,adc1,jsqr,JSQ1,access
gpt-oss-120b,5213,1792,253,136,5466,adc1,ltr,,address_offset
gpt-oss-120b,5209,1792,268,122,5477,adc1,ltr,,reset_value
gpt-oss-120b,5182,1792,320,194,5502,adc1,ltr,,size
gpt-oss-120b,5221,1792,366,184,5587,adc1,ltr,LT,bit_offset
gpt-oss-120b,5221,1792,359,207,5580,adc1,ltr,LT,bit_width
gpt-oss-120b,5235,1792,311,183,5546,adc1,ltr,LT,access
gpt-oss-120b,5107,1792,206,80,5313,adc1,smpr1,,address_offset
gpt-oss-120b,5203,1792,320,191,5523,adc1,smpr1,,reset_value
gpt-oss-120b,5196,1792,272,147,5468,adc1,smpr1,,size
gpt-oss-120b,5160,1792,745,560,5905,adc1,smpr1,SMP0,bit_offset
gpt-oss-120b,5146,1792,450,333,5596,adc1,smpr1,SMP0,bit_width
gpt-oss-120b,5164,1792,409,293,5573,adc1,smpr1,SMP0,access
gpt-oss-120b,5160,1792,701,497,5861,adc1,smpr1,SMP1,bit_offset
gpt-oss-120b,5146,1792,318,195,5464,adc1,smpr1,SMP1,bit_width
gpt-oss-120b,5124,1792,398,255,5522,adc1,smpr1,SMP1,access
gpt-oss-120b,5178,1792,902,709,6080,adc1,smpr1,SMP2,bit_offset
gpt-oss-120b,5192,1792,345,182,5537,adc1,smpr1,SMP2,bit_width
gpt-oss-120b,5164,1792,526,402,5690,adc1,smpr1,SMP2,access
gpt-oss-120b,5160,1792,1303,1092,6463,adc1,smpr1,SMP3,bit_offset
gpt-oss-120b,5206,1792,381,250,5587,adc1,smpr1,SMP3,bit_width
gpt-oss-120b,5192,1792,459,327,5651,adc1,smpr1,SMP3,access
gpt-oss-120b,5184,1792,1737,1517,6921,adc1,smpr1,SMP4,bit_offset
gpt-oss-120b,5209,1792,454,295,5663,adc1,smpr1,SMP4,bit_width
gpt-oss-120b,5192,1792,588,447,5780,adc1,smpr1,SMP4,access
gpt-oss-120b,5031,1792,1033,841,6064,adc1,smpr1,SMP5,bit_offset
gpt-oss-120b,5160,1792,605,456,5765,adc1,smpr1,SMP5,bit_width
gpt-oss-120b,5225,1792,916,755,6141,adc1,smpr1,SMP5,access
gpt-oss-120b,5196,1792,883,688,6079,adc1,smpr1,SMP6,bit_offset
gpt-oss-120b,5193,1792,468,297,5661,adc1,smpr1,SMP6,bit_width
gpt-oss-120b,5225,1792,963,791,6188,adc1,smpr1,SMP6,access
gpt-oss-120b,5160,1792,1870,1617,7030,adc1,smpr1,SMP7,bit_offset
gpt-oss-120b,5185,1792,435,303,5620,adc1,smpr1,SMP7,bit_width
gpt-oss-120b,5225,1792,295,199,5520,adc1,smpr1,SMP7,access
gpt-oss-120b,5181,1792,824,662,6005,adc1,smpr1,SMP16,bit_offset
gpt-oss-120b,5160,1792,358,186,5518,adc1,smpr1,SMP16,bit_width
gpt-oss-120b,5095,1792,294,176,5389,adc1,smpr1,SMP16,access
gpt-oss-120b,5207,1792,1225,1031,6432,adc1,smpr1,SMP17,bit_offset
gpt-oss-120b,5160,1792,269,164,5429,adc1,smpr1,SMP17,bit_width
gpt-oss-120b,5103,1792,318,175,5421,adc1,smpr1,SMP17,access
gpt-oss-120b,5158,1792,259,133,5417,adc1,smpr2,,address_offset
gpt-oss-120b,5213,1792,346,148,5559,adc1,smpr2,,reset_value
gpt-oss-120b,5166,1792,339,209,5505,adc1,smpr2,,size
gpt-oss-120b,5160,1792,547,400,5707,adc1,smpr2,SMP0,bit_offset
gpt-oss-120b,5191,1792,367,217,5558,adc1,smpr2,SMP0,bit_width
gpt-oss-120b,5135,1792,295,187,5430,adc1,smpr2,SMP0,access
gpt-oss-120b,5185,1792,950,792,6135,adc1,smpr2,SMP1,bit_offset
gpt-oss-120b,5199,1792,362,231,5561,adc1,smpr2,SMP1,bit_width
gpt-oss-120b,5135,1792,388,188,5523,adc1,smpr2,SMP1,access
gpt-oss-120b,5178,1792,1064,861,6242,adc1,smpr2,SMP2,bit_offset
gpt-oss-120b,5171,1792,412,254,5583,adc1,smpr2,SMP2,bit_width
gpt-oss-120b,5135,1792,402,297,5537,adc1,smpr2,SMP2,access
gpt-oss-120b,5173,1792,984,766,6157,adc1,smpr2,SMP3,bit_offset
gpt-oss-120b,5191,1792,522,377,5713,adc1,smpr2,SMP3,bit_width
gpt-oss-120b,5062,1792,435,223,5497,adc1,smpr2,SMP3,access
gpt-oss-120b,5197,1792,550,403,5747,adc1,smpr2,SMP4,bit_offset
gpt-oss-120b,5215,1792,359,209,5574,adc1,smpr2,SMP4,bit_width
gpt-oss-120b,5062,1792,534,370,5596,adc1,smpr2,SMP4,access
gpt-oss-120b,5204,1792,1237,1047,6441,adc1,smpr2,SMP5,bit_offset
gpt-oss-120b,5205,1792,576,441,5781,adc1,smpr2,SMP5,bit_width
gpt-oss-120b,5062,1792,684,574,5746,adc1,smpr2,SMP5,access
gpt-oss-120b,5232,1792,1922,1689,7154,adc1,smpr2,SMP6,bit_offset
gpt-oss-120b,5198,1792,421,284,5619,adc1,smpr2,SMP6,bit_width
gpt-oss-120b,5095,1792,484,379,5579,adc1,smpr2,SMP6,access
gpt-oss-120b,5201,1792,663,525,5864,adc1,smpr2,SMP7,bit_offset
gpt-oss-120b,5235,1792,411,240,5646,adc1,smpr2,SMP7,bit_width
gpt-oss-120b,5163,1792,488,317,5651,adc1,smpr2,SMP7,access
gpt-oss-120b,5160,1792,824,697,5984,adc1,smpr2,SMP8,bit_offset
gpt-oss-120b,5221,1792,364,201,5585,adc1,smpr2,SMP8,bit_width
gpt-oss-120b,5062,1792,420,264,5482,adc1,smpr2,SMP8,access
gpt-oss-120b,5171,1792,610,443,5781,adc1,smpr2,SMP9,bit_offset
gpt-oss-120b,5212,1792,454,349,5666,adc1,smpr2,SMP9,bit_width
gpt-oss-120b,5062,1792,396,280,5458,adc1,smpr2,SMP9,access
gpt-oss-120b,5188,1792,268,122,5456,adc1,sqr1,,address_offset
gpt-oss-120b,5199,1792,272,118,5471,adc1,sqr1,,reset_value
gpt-oss-120b,5179,1792,376,217,5555,adc1,sqr1,,size
gpt-oss-120b,5197,1792,322,195,5519,adc1,sqr1,L,bit_offset
gpt-oss-120b,5187,1792,331,181,5518,adc1,sqr1,L,bit_width
gpt-oss-120b,5187,1792,357,243,5544,adc1,sqr1,L,access
gpt-oss-120b,5224,1792,371,211,5595,adc1,sqr1,SQ16,bit_offset
gpt-oss-120b,5224,0,275,125,5499,adc1,sqr1,SQ16,bit_width
gpt-oss-120b,5224,1792,347,186,5571,adc1,sqr1,SQ16,access
gpt-oss-120b,5224,1792,311,177,5535,adc1,sqr1,SQ15,bit_offset
gpt-oss-120b,5224,1792,400,249,5624,adc1,sqr1,SQ15,bit_width
gpt-oss-120b,5224,1792,282,138,5506,adc1,sqr1,SQ15,access
gpt-oss-120b,5209,1792,379,226,5588,adc1,sqr1,SQ14,bit_offset
gpt-oss-120b,5209,1792,292,112,5501,adc1,sqr1,SQ14,bit_width
gpt-oss-120b,5209,1792,482,341,5691,adc1,sqr1,SQ14,access
gpt-oss-120b,5209,1792,350,196,5559,adc1,sqr1,SQ13,bit_offset
gpt-oss-120b,5209,1792,293,149,5502,adc1,sqr1,SQ13,bit_width
gpt-oss-120b,5209,1792,365,233,5574,adc1,sqr1,SQ13,access
gpt-oss-120b,5190,1792,308,199,5498,adc1,sqr2,,address_offset
gpt-oss-120b,5190,1792,289,138,5479,adc1,sqr2,,reset_value
gpt-oss-120b,5187,1792,235,102,5422,adc1,sqr2,,size
gpt-oss-120b,5191,1792,288,134,5479,adc1,sqr2,SQ12,bit_offset
gpt-oss-120b,5191,1792,254,130,5445,adc1,sqr2,SQ12,bit_width
gpt-oss-120b,5191,1792,505,393,5696,adc1,sqr2,SQ12,access
gpt-oss-120b,5191,1792,328,185,5519,adc1,sqr2,SQ11,bit_offset
gpt-oss-120b,5191,1792,305,169,5496,adc1,sqr2,SQ11,bit_width
gpt-oss-120b,5191,1792,343,198,5534,adc1,sqr2,SQ11,access
gpt-oss-120b,5191,1792,358,200,5549,adc1,sqr2,SQ10,bit_offset
gpt-oss-120b,5191,1792,462,334,5653,adc1,sqr2,SQ10,bit_width
gpt-oss-120b,5183,1792,323,193,5506,adc1,sqr2,SQ10,access
gpt-oss-120b,5191,1792,318,175,5509,adc1,sqr2,SQ9,bit_offset
gpt-oss-120b,5191,1792,326,194,5517,adc1,sqr2,SQ9,bit_width
gpt-oss-120b,5191,1792,345,206,5536,adc1,sqr2,SQ9,access
gpt-oss-120b,5191,1792,447,286,5638,adc1,sqr2,SQ8,bit_offset
gpt-oss-120b,5191,1792,308,182,5499,adc1,sqr2,SQ8,bit_width
gpt-oss-120b,5191,1792,265,161,5456,adc1,sqr2,SQ8,access
gpt-oss-120b,5191,1792,276,154,5467,adc1,sqr2,SQ7,bit_offset
gpt-oss-120b,5191,1792,296,135,5487,adc1,sqr2,SQ7,bit_width
gpt-oss-120b,5191,1792,281,176,5472,adc1,sqr2,SQ7,access
gpt-oss-120b,5126,1792,251,89,5377,adc1,sqr3,,address_offset
gpt-oss-120b,5120,1792,305,151,5425,adc1,sqr3,,reset_value
gpt-oss-120b,5123,1792,335,178,5458,adc1,sqr3,,size
gpt-oss-120b,5127,1792,371,224,5498,adc1,sqr3,SQ6,bit_offset
gpt-oss-120b,5127,1792,307,185,5434,adc1,sqr3,SQ6,bit_width
gpt-oss-120b,5127,1792,268,128,5395,adc1,sqr3,SQ6,access
gpt-oss-120b,5127,1792,277,164,5404,adc1,sqr3,SQ5,bit_offset
gpt-oss-120b,5127,1792,275,133,5402,adc1,sqr3,SQ5,bit_width
gpt-oss-120b,5127,1792,338,204,5465,adc1,sqr3,SQ5,access
gpt-oss-120b,5127,1792,404,233,5531,adc1,sqr3,SQ4,bit_offset
gpt-oss-120b,5127,1792,350,233,5477,adc1,sqr3,SQ4,bit_width
gpt-oss-120b,5127,1792,370,209,5497,adc1,sqr3,SQ4,access
gpt-oss-120b,5127,1792,343,183,5470,adc1,sqr3,SQ3,bit_offset
gpt-oss-120b,5171,1792,356,210,5527,adc1,sqr3,SQ3,bit_width
gpt-oss-120b,5171,0,522,395,5693,adc1,sqr3,SQ3,access
gpt-oss-120b,5127,1792,322,173,5449,adc1,sqr3,SQ2,bit_offset
gpt-oss-120b,5127,1792,383,226,5510,adc1,sqr3,SQ2,bit_width
gpt-oss-120b,5127,1792,331,241,5458,adc1,sqr3,SQ2,access
gpt-oss-120b,5127,1792,323,169,5450,adc1,sqr3,SQ1,bit_offset
gpt-oss-120b,5101,1792,357,191,5458,adc1,sqr3,SQ1,bit_width
gpt-oss-120b,5127,1792,302,154,5429,adc1,sqr3,SQ1,access
gpt-oss-120b,5046,1792,246,135,5292,adc1,sr,,address_offset
gpt-oss-120b,5173,1792,352,231,5525,adc1,sr,,reset_value
gpt-oss-120b,5092,1792,570,403,5662,adc1,sr,,size
gpt-oss-120b,5185,1792,346,205,5531,adc1,sr,AWD,bit_offset
gpt-oss-120b,5203,1792,309,165,5512,adc1,sr,AWD,bit_width
gpt-oss-120b,5182,1792,572,398,5754,adc1,sr,AWD,access
gpt-oss-120b,5121,1792,279,167,5400,adc1,sr,EOC,bit_offset
gpt-oss-120b,5121,1792,315,192,5436,adc1,sr,EOC,bit_width
gpt-oss-120b,5029,1792,519,370,5548,adc1,sr,EOC,access
gpt-oss-120b,5112,1792,336,179,5448,adc1,sr,JEOC,bit_offset
gpt-oss-120b,5112,1792,309,186,5421,adc1,sr,JEOC,bit_width
gpt-oss-120b,5112,1792,496,349,5608,adc1,sr,JEOC,access
gpt-oss-120b,5057,1792,265,122,5322,afio,evcr,,address_offset
gpt-oss-120b,5113,1792,337,198,5450,afio,evcr,,reset_value
gpt-oss-120b,5101,1792,274,167,5375,afio,evcr,,size
gpt-oss-120b,5136,1792,260,154,5396,afio,evcr,EVOE,bit_offset
gpt-oss-120b,5017,1792,278,174,5295,afio,evcr,EVOE,bit_width
gpt-oss-120b,5020,1792,442,321,5462,afio,evcr,EVOE,access
gpt-oss-120b,5172,1792,644,442,5816,afio,evcr,PORT,bit_offset
gpt-oss-120b,5102,1792,600,473,5702,afio,evcr,PORT,bit_width
gpt-oss-120b,5119,1792,611,443,5730,afio,evcr,PORT,access
gpt-oss-120b,5167,1792,302,151,5469,afio,evcr,PIN,bit_offset
gpt-oss-120b,5167,1792,255,155,5422,afio,evcr,PIN,bit_width
gpt-oss-120b,5141,1792,312,218,5453,afio,evcr,PIN,access
gpt-oss-120b,5242,1792,195,85,5437,afio,exticr1,,address_offset
gpt-oss-120b,5254,1792,237,122,5491,afio,exticr1,,reset_value
gpt-oss-120b,5235,1792,342,189,5577,afio,exticr1,,size
gpt-oss-120b,5225,1792,427,188,5652,afio,exticr1,EXTI0,bit_offset
gpt-oss-120b,5238,1792,311,119,5549,afio,exticr1,EXTI0,bit_width
gpt-oss-120b,5237,1792,343,205,5580,afio,exticr1,EXTI0,access
gpt-oss-120b,5225,1792,519,270,5744,afio,exticr1,EXTI1,bit_offset
gpt-oss-120b,5238,1792,296,104,5534,afio,exticr1,EXTI1,bit_width
gpt-oss-120b,5249,1792,418,240,5667,afio,exticr1,EXTI1,access
gpt-oss-120b,5249,1792,340,172,5589,afio,exticr1,EXTI2,bit_offset
gpt-oss-120b,5249,1792,383,212,5632,afio,exticr1,EXTI2,bit_width
gpt-oss-120b,5249,1792,418,243,5667,afio,exticr1,EXTI2,access
gpt-oss-120b,5237,1792,466,313,5703,afio,exticr1,EXTI3,bit_offset
gpt-oss-120b,5249,1792,364,215,5613,afio,exticr1,EXTI3,bit_width
gpt-oss-120b,5242,1792,354,194,5596,afio,exticr1,EXTI3,access
gpt-oss-120b,5227,1792,213,113,5440,afio,exticr2,,address_offset
gpt-oss-120b,5254,1792,330,161,5584,afio,exticr2,,reset_value
gpt-oss-120b,5235,1792,255,166,5490,afio,exticr2,,size
gpt-oss-120b,5255,1792,392,213,5647,afio,exticr2,EXTI4,bit_offset
gpt-oss-120b,5249,1792,426,242,5675,afio,exticr2,EXTI4,bit_width
gpt-oss-120b,5228,1792,465,312,5693,afio,exticr2,EXTI4,access
gpt-oss-120b,5160,1792,559,382,5719,afio,exticr2,EXTI5,bit_offset
gpt-oss-120b,5249,1792,344,160,5593,afio,exticr2,EXTI5,bit_width
gpt-oss-120b,5228,1792,348,175,5576,afio,exticr2,EXTI5,access
gpt-oss-120b,5242,1792,672,418,5914,afio,exticr2,EXTI6,bit_offset
gpt-oss-120b,5242,1792,352,148,5594,afio,exticr2,EXTI6,bit_width
gpt-oss-120b,5228,1792,359,199,5587,afio,exticr2,EXTI6,access
gpt-oss-120b,5249,1792,511,379,5760,afio,exticr2,EXTI7,bit_offset
gpt-oss-120b,5249,1792,437,251,5686,afio,exticr2,EXTI7,bit_width
gpt-oss-120b,5228,1792,402,214,5630,afio,exticr2,EXTI7,access
gpt-oss-120b,5234,1792,268,120,5502,afio,exticr3,,address_offset
gpt-oss-120b,5235,1792,256,126,5491,afio,exticr3,,reset_value
gpt-oss-120b,5229,1792,220,110,5449,afio,exticr3,,size
gpt-oss-120b,5255,1792,458,339,5713,afio,exticr3,EXTI8,bit_offset
gpt-oss-120b,5255,1792,339,153,5594,afio,exticr3,EXTI8,bit_width
gpt-oss-120b,5255,1792,391,223,5646,afio,exticr3,EXTI8,access
gpt-oss-120b,5255,1792,489,316,5744,afio,exticr3,EXTI9,bit_offset
gpt-oss-120b,5255,1792,449,250,5704,afio,exticr3,EXTI9,bit_width
gpt-oss-120b,5255,1792,356,183,5611,afio,exticr3,EXTI9,access
gpt-oss-120b,5255,1792,541,338,5796,afio,exticr3,EXTI10,bit_offset
gpt-oss-120b,5255,1792,317,159,5572,afio,exticr3,EXTI10,bit_width
gpt-oss-120b,5255,1792,371,191,5626,afio,exticr3,EXTI10,access
gpt-oss-120b,5255,1792,322,173,5577,afio,exticr3,EXTI11,bit_offset
gpt-oss-120b,5255,1792,420,265,5675,afio,exticr3,EXTI11,bit_width
gpt-oss-120b,5255,1792,490,377,5745,afio,exticr3,EXTI11,access
gpt-oss-120b,5234,1792,262,113,5496,afio,exticr4,,address_offset
gpt-oss-120b,5153,1792,302,133,5455,afio,exticr4,,reset_value
gpt-oss-120b,5229,1792,194,81,5423,afio,exticr4,,size
gpt-oss-120b,5236,1792,672,480,5908,afio,exticr4,EXTI12,bit_offset
gpt-oss-120b,5255,1792,433,227,5688,afio,exticr4,EXTI12,bit_width
gpt-oss-120b,5222,1792,373,241,5595,afio,exticr4,EXTI12,access
gpt-oss-120b,5234,1792,513,338,5747,afio,exticr4,EXTI13,bit_offset
gpt-oss-120b,5243,1792,366,195,5609,afio,exticr4,EXTI13,bit_width
