model_name,input_tokens,cached_tokens,output_tokens,reasoning_tokens,total_tokens,peripheral_name,register_name,field_name,key
gpt-oss-120b,5194,1792,292,151,5486,bkp,cr,TPE,bit_width
gpt-oss-120b,5197,1792,359,221,5556,bkp,cr,TPE,access
gpt-oss-120b,5187,1792,217,86,5404,bkp,csr,,address_offset
gpt-oss-120b,5136,1792,238,126,5374,bkp,csr,,reset_value
gpt-oss-120b,5223,1792,263,150,5486,bkp,csr,,size
gpt-oss-120b,5206,5120,266,150,5472,bkp,csr,TIF,bit_offset
gpt-oss-120b,5206,1792,372,243,5578,bkp,csr,TIF,bit_width
gpt-oss-120b,5252,1792,512,354,5764,bkp,csr,TIF,access
gpt-oss-120b,5206,1792,456,314,5662,bkp,csr,TEF,bit_offset
gpt-oss-120b,5206,1792,282,174,5488,bkp,csr,TEF,bit_width
gpt-oss-120b,5252,1792,455,298,5707,bkp,csr,TEF,access
gpt-oss-120b,5226,1792,298,190,5524,bkp,csr,TPIE,bit_offset
gpt-oss-120b,5226,1792,342,201,5568,bkp,csr,TPIE,bit_width
gpt-oss-120b,5226,1792,677,510,5903,bkp,csr,TPIE,access
gpt-oss-120b,5206,5120,234,105,5440,bkp,csr,CTI,bit_offset
gpt-oss-120b,5206,5120,271,136,5477,bkp,csr,CTI,bit_width
gpt-oss-120b,5234,1792,305,161,5539,bkp,csr,CTI,access
gpt-oss-120b,5206,1792,305,179,5511,bkp,csr,CTE,bit_offset
gpt-oss-120b,5206,1792,369,212,5575,bkp,csr,CTE,bit_width
gpt-oss-120b,5234,1792,287,176,5521,bkp,csr,CTE,access
gpt-oss-120b,5074,1792,279,126,5353,bkp,dr1,,address_offset
gpt-oss-120b,5137,1792,359,165,5496,bkp,dr1,,reset_value
gpt-oss-120b,5170,1792,270,141,5440,bkp,dr1,,size
gpt-oss-120b,5184,1792,355,182,5539,bkp,dr1,D[15:0],bit_offset
gpt-oss-120b,5184,1792,301,164,5485,bkp,dr1,D[15:0],bit_width
gpt-oss-120b,5057,1792,398,250,5455,bkp,dr1,D[15:0],access
gpt-oss-120b,5147,1792,310,196,5457,bkp,dr10,,address_offset
gpt-oss-120b,5163,1792,340,203,5503,bkp,dr10,,reset_value
gpt-oss-120b,5203,1792,276,148,5479,bkp,dr10,,size
gpt-oss-120b,5178,1792,416,238,5594,bkp,dr10,D,bit_offset
gpt-oss-120b,5178,1792,290,183,5468,bkp,dr10,D,bit_width
gpt-oss-120b,5188,1792,380,245,5568,bkp,dr10,D,access
gpt-oss-120b,5172,1792,254,116,5426,bkp,dr11,,address_offset
gpt-oss-120b,5188,1792,300,160,5488,bkp,dr11,,reset_value
gpt-oss-120b,5218,1792,268,153,5486,bkp,dr11,,size
gpt-oss-120b,5178,1792,449,297,5627,bkp,dr11,D,bit_offset
gpt-oss-120b,5178,0,418,257,5596,bkp,dr11,D,bit_width
gpt-oss-120b,5190,1792,954,800,6144,bkp,dr11,D,access
gpt-oss-120b,5214,1792,161,69,5375,bkp,dr12,,address_offset
gpt-oss-120b,5190,1792,292,149,5482,bkp,dr12,,reset_value
gpt-oss-120b,5240,1792,287,156,5527,bkp,dr12,,size
gpt-oss-120b,5182,1792,360,224,5542,bkp,dr12,D[15:0],bit_offset
gpt-oss-120b,5182,1792,385,244,5567,bkp,dr12,D[15:0],bit_width
gpt-oss-120b,5057,1792,621,476,5678,bkp,dr12,D[15:0],access
gpt-oss-120b,5092,1792,247,117,5339,bkp,dr13,,address_offset
gpt-oss-120b,5233,1792,336,184,5569,bkp,dr13,,reset_value
gpt-oss-120b,5240,1792,314,167,5554,bkp,dr13,,size
gpt-oss-120b,5178,1792,390,251,5568,bkp,dr13,D,bit_offset
gpt-oss-120b,5178,1792,340,170,5518,bkp,dr13,D,bit_width
gpt-oss-120b,5225,1792,341,187,5566,bkp,dr13,D,access
gpt-oss-120b,5035,4864,266,153,5301,bkp,dr14,,address_offset
gpt-oss-120b,5178,1792,475,278,5653,bkp,dr14,,reset_value
gpt-oss-120b,5160,1792,365,225,5525,bkp,dr14,,size
gpt-oss-120b,5180,1792,422,271,5602,bkp,dr14,D,bit_offset
gpt-oss-120b,5166,1792,293,162,5459,bkp,dr14,D,bit_width
gpt-oss-120b,5178,1792,419,277,5597,bkp,dr14,D,access
gpt-oss-120b,5166,1792,223,103,5389,bkp,dr15,,address_offset
gpt-oss-120b,5168,1792,503,318,5671,bkp,dr15,,reset_value
gpt-oss-120b,5188,1792,352,189,5540,bkp,dr15,,size
gpt-oss-120b,5019,1792,441,302,5460,bkp,dr15,D,bit_offset
gpt-oss-120b,5019,1792,392,245,5411,bkp,dr15,D,bit_width
gpt-oss-120b,5086,1792,545,339,5631,bkp,dr15,D,access
gpt-oss-120b,5166,5120,236,110,5402,bkp,dr16,,address_offset
gpt-oss-120b,5162,1792,340,144,5502,bkp,dr16,,reset_value
gpt-oss-120b,5218,1792,443,287,5661,bkp,dr16,,size
gpt-oss-120b,5087,1792,460,311,5547,bkp,dr16,D[15:0],bit_offset
gpt-oss-120b,5087,1792,504,348,5591,bkp,dr16,D[15:0],bit_width
gpt-oss-120b,5057,1792,485,287,5542,bkp,dr16,D[15:0],access
gpt-oss-120b,5162,1792,262,150,5424,bkp,dr17,,address_offset
gpt-oss-120b,5201,1792,442,272,5643,bkp,dr17,,reset_value
gpt-oss-120b,5218,1792,306,189,5524,bkp,dr17,,size
gpt-oss-120b,5182,1792,496,312,5678,bkp,dr17,D[15:0],bit_offset
gpt-oss-120b,5087,1792,297,153,5384,bkp,dr17,D[15:0],bit_width
gpt-oss-120b,5057,1792,508,355,5565,bkp,dr17,D[15:0],access
gpt-oss-120b,5090,1792,220,98,5310,bkp,dr18,,address_offset
gpt-oss-120b,5095,4864,323,177,5418,bkp,dr18,,reset_value
gpt-oss-120b,5218,1792,259,153,5477,bkp,dr18,,size
gpt-oss-120b,5182,1792,335,185,5517,bkp,dr18,D[15:0],bit_offset
gpt-oss-120b,5182,1792,302,161,5484,bkp,dr18,D[15:0],bit_width
gpt-oss-120b,5057,1792,833,625,5890,bkp,dr18,D[15:0],access
gpt-oss-120b,5172,1792,256,108,5428,bkp,dr19,,address_offset
gpt-oss-120b,5188,1792,346,200,5534,bkp,dr19,,reset_value
gpt-oss-120b,5218,1792,261,133,5479,bkp,dr19,,size
gpt-oss-120b,5182,1792,350,189,5532,bkp,dr19,D[15:0],bit_offset
gpt-oss-120b,5087,1792,326,169,5413,bkp,dr19,D[15:0],bit_width
gpt-oss-120b,5087,1792,467,324,5554,bkp,dr19,D[15:0],access
gpt-oss-120b,5184,1792,187,63,5371,bkp,dr2,,address_offset
gpt-oss-120b,5167,1792,319,204,5486,bkp,dr2,,reset_value
gpt-oss-120b,5217,1792,236,107,5453,bkp,dr2,,size
gpt-oss-120b,5184,1792,374,210,5558,bkp,dr2,D[15:0],bit_offset
gpt-oss-120b,5087,1792,311,167,5398,bkp,dr2,D[15:0],bit_width
gpt-oss-120b,5057,1792,480,345,5537,bkp,dr2,D[15:0],access
gpt-oss-120b,5156,1792,257,118,5413,bkp,dr20,,address_offset
gpt-oss-120b,5162,1792,290,117,5452,bkp,dr20,,reset_value
gpt-oss-120b,5218,1792,329,169,5547,bkp,dr20,,size
gpt-oss-120b,5182,1792,378,203,5560,bkp,dr20,D[15:0],bit_offset
gpt-oss-120b,5087,1792,368,146,5455,bkp,dr20,D[15:0],bit_width
gpt-oss-120b,5057,1792,396,284,5453,bkp,dr20,D[15:0],access
gpt-oss-120b,5149,1792,212,107,5361,bkp,dr3,,address_offset
gpt-oss-120b,5163,1792,358,228,5521,bkp,dr3,,reset_value
gpt-oss-120b,5170,1792,280,161,5450,bkp,dr3,,size
gpt-oss-120b,5182,1792,416,293,5598,bkp,dr3,D[15:0],bit_offset
gpt-oss-120b,5182,1792,274,118,5456,bkp,dr3,D[15:0],bit_width
gpt-oss-120b,5057,1792,388,259,5445,bkp,dr3,D[15:0],access
gpt-oss-120b,5163,1792,258,127,5421,bkp,dr4,,address_offset
gpt-oss-120b,5147,1792,270,136,5417,bkp,dr4,,reset_value
gpt-oss-120b,5160,1792,413,291,5573,bkp,dr4,,size
gpt-oss-120b,5178,1792,362,213,5540,bkp,dr4,D,bit_offset
gpt-oss-120b,5178,1792,303,130,5481,bkp,dr4,D,bit_width
gpt-oss-120b,5222,1792,482,308,5704,bkp,dr4,D,access
gpt-oss-120b,5120,1792,205,74,5325,bkp,dr5,,address_offset
gpt-oss-120b,5163,1792,381,237,5544,bkp,dr5,,reset_value
gpt-oss-120b,5214,0,209,98,5423,bkp,dr5,,size
gpt-oss-120b,5178,1792,371,241,5549,bkp,dr5,D,bit_offset
gpt-oss-120b,5178,1792,359,222,5537,bkp,dr5,D,bit_width
gpt-oss-120b,5199,1792,359,203,5558,bkp,dr5,D,access
gpt-oss-120b,5080,1792,236,97,5316,bkp,dr6,,address_offset
gpt-oss-120b,5163,1792,253,110,5416,bkp,dr6,,reset_value
gpt-oss-120b,5214,5120,245,136,5459,bkp,dr6,,size
gpt-oss-120b,5178,1792,434,285,5612,bkp,dr6,D,bit_offset
gpt-oss-120b,5178,1792,259,112,5437,bkp,dr6,D,bit_width
gpt-oss-120b,5221,1792,540,407,5761,bkp,dr6,D,access
gpt-oss-120b,5164,1792,321,181,5485,bkp,dr7,,address_offset
gpt-oss-120b,5165,1792,375,220,5540,bkp,dr7,,reset_value
gpt-oss-120b,5215,1792,221,111,5436,bkp,dr7,,size
gpt-oss-120b,5182,1792,498,297,5680,bkp,dr7,D[15:0],bit_offset
gpt-oss-120b,5182,1792,358,220,5540,bkp,dr7,D[15:0],bit_width
gpt-oss-120b,5057,1792,427,277,5484,bkp,dr7,D[15:0],access
gpt-oss-120b,5163,1792,274,112,5437,bkp,dr8,,address_offset
gpt-oss-120b,5149,1792,338,189,5487,bkp,dr8,,reset_value
gpt-oss-120b,5170,5120,343,200,5513,bkp,dr8,,size
gpt-oss-120b,5182,1792,435,263,5617,bkp,dr8,D[15:0],bit_offset
gpt-oss-120b,5182,1792,407,218,5589,bkp,dr8,D[15:0],bit_width
gpt-oss-120b,5057,1792,405,286,5462,bkp,dr8,D[15:0],access
gpt-oss-120b,5163,1792,250,119,5413,bkp,dr9,,address_offset
gpt-oss-120b,5137,1792,359,182,5496,bkp,dr9,,reset_value
gpt-oss-120b,5215,1792,238,123,5453,bkp,dr9,,size
gpt-oss-120b,5178,1792,454,265,5632,bkp,dr9,D,bit_offset
gpt-oss-120b,5178,5120,385,237,5563,bkp,dr9,D,bit_width
gpt-oss-120b,5174,1792,576,429,5750,bkp,dr9,D,access
gpt-oss-120b,5159,5120,312,183,5471,bkp,rtccr,,address_offset
gpt-oss-120b,5138,1792,305,155,5443,bkp,rtccr,,reset_value
gpt-oss-120b,5212,1792,373,227,5585,bkp,rtccr,,size
gpt-oss-120b,5161,1792,344,197,5505,bkp,rtccr,ASOS,bit_offset
gpt-oss-120b,5161,5120,420,253,5581,bkp,rtccr,ASOS,bit_width
gpt-oss-120b,5196,5120,370,229,5566,bkp,rtccr,ASOS,access
gpt-oss-120b,5185,1792,622,466,5807,bkp,rtccr,ASOE,bit_offset
gpt-oss-120b,5167,1792,502,329,5669,bkp,rtccr,ASOE,bit_width
gpt-oss-120b,5196,1792,398,226,5594,bkp,rtccr,ASOE,access
gpt-oss-120b,5155,1792,330,214,5485,bkp,rtccr,CCO,bit_offset
gpt-oss-120b,5167,5120,433,256,5600,bkp,rtccr,CCO,bit_width
gpt-oss-120b,5155,1792,555,400,5710,bkp,rtccr,CCO,access
gpt-oss-120b,5185,1792,354,197,5539,bkp,rtccr,CAL,bit_offset
gpt-oss-120b,5185,1792,400,234,5585,bkp,rtccr,CAL,bit_width
gpt-oss-120b,5181,1792,385,209,5566,bkp,rtccr,CAL,access
gpt-oss-120b,5084,1792,197,80,5281,cec,cfgr,,address_offset
gpt-oss-120b,5189,5120,261,145,5450,cec,cfgr,,reset_value
gpt-oss-120b,5097,1792,305,196,5402,cec,cfgr,,size
gpt-oss-120b,5153,1792,272,121,5425,cec,cfgr,BPEM,bit_offset
gpt-oss-120b,5171,1792,293,164,5464,cec,cfgr,BPEM,bit_width
gpt-oss-120b,5119,1792,449,318,5568,cec,cfgr,BPEM,access
gpt-oss-120b,5149,1792,302,183,5451,cec,cfgr,BTEM,bit_offset
gpt-oss-120b,5149,1792,310,166,5459,cec,cfgr,BTEM,bit_width
gpt-oss-120b,5057,1792,385,211,5442,cec,cfgr,BTEM,access
gpt-oss-120b,5135,1792,237,132,5372,cec,cfgr,IE,bit_offset
gpt-oss-120b,5135,1792,293,143,5428,cec,cfgr,IE,bit_width
gpt-oss-120b,5110,1792,432,299,5542,cec,cfgr,IE,access
gpt-oss-120b,5155,1792,243,99,5398,cec,cfgr,PE,bit_offset
gpt-oss-120b,5155,1792,342,206,5497,cec,cfgr,PE,bit_width
gpt-oss-120b,5108,1792,492,340,5600,cec,cfgr,PE,access
gpt-oss-120b,5145,1792,242,117,5387,cec,esr,,address_offset
gpt-oss-120b,5170,1792,288,174,5458,cec,esr,,reset_value
gpt-oss-120b,5075,1792,327,196,5402,cec,esr,,size
gpt-oss-120b,5165,1792,340,222,5505,cec,esr,TERR,bit_offset
gpt-oss-120b,5165,1792,652,493,5817,cec,esr,TERR,bit_width
gpt-oss-120b,5165,5120,1296,1116,6461,cec,esr,TERR,access
gpt-oss-120b,5162,1792,305,194,5467,cec,esr,TEOM,bit_offset
gpt-oss-120b,5180,1792,393,258,5573,cec,esr,TEOM,bit_width
gpt-oss-120b,5165,1792,630,480,5795,cec,esr,TEOM,access
gpt-oss-120b,5162,1792,383,238,5545,cec,esr,TSOM,bit_offset
gpt-oss-120b,5180,4352,574,417,5754,cec,esr,TSOM,bit_width
gpt-oss-120b,5165,1792,620,476,5785,cec,esr,TSOM,access
gpt-oss-120b,5122,1792,244,103,5366,cec,rxd,,address_offset
gpt-oss-120b,5170,1792,272,123,5442,cec,rxd,,reset_value
gpt-oss-120b,5132,1792,282,168,5414,cec,rxd,,size
gpt-oss-120b,5110,1792,356,218,5466,cec,rxd,RXD,bit_offset
gpt-oss-120b,5095,1792,297,184,5392,cec,rxd,RXD,bit_width
gpt-oss-120b,5097,1792,305,154,5402,cec,rxd,RXD,access
gpt-oss-120b,5049,1792,216,105,5265,cec,txd,,address_offset
gpt-oss-120b,5137,1792,274,131,5411,cec,txd,,reset_value
gpt-oss-120b,5079,1792,371,233,5450,cec,txd,,size
gpt-oss-120b,5088,1792,373,196,5461,cec,txd,TXD,bit_offset
gpt-oss-120b,5162,1792,278,163,5440,cec,txd,TXD,bit_width
gpt-oss-120b,5197,1792,248,128,5445,crc,dr,,address_offset
gpt-oss-120b,5199,1792,231,112,5430,crc,dr,,reset_value
gpt-oss-120b,5205,1792,270,144,5475,crc,dr,,size
gpt-oss-120b,5217,1792,239,94,5456,dac,dhr12l1,,address_offset
gpt-oss-120b,5208,1792,312,167,5520,dac,dhr12l1,,reset_value
gpt-oss-120b,5170,1792,353,199,5523,dac,dhr12l1,,size
gpt-oss-120b,5218,1792,662,471,5880,dac,dhr12l1,DACC1DHR,bit_offset
gpt-oss-120b,5218,1792,320,174,5538,dac,dhr12l1,DACC1DHR,bit_width
gpt-oss-120b,5220,1792,969,786,6189,dac,dhr12l1,DACC1DHR,access
gpt-oss-120b,5207,1792,325,128,5532,dac,dhr12l2,,address_offset
gpt-oss-120b,5214,1792,356,175,5570,dac,dhr12l2,,reset_value
gpt-oss-120b,5163,1792,373,227,5536,dac,dhr12l2,,size
gpt-oss-120b,5211,1792,382,226,5593,dac,dhr12l2,DACC2DHR,bit_offset
gpt-oss-120b,5207,1792,537,326,5744,dac,dhr12l2,DACC2DHR,bit_width
gpt-oss-120b,5203,1792,835,674,6038,dac,dhr12l2,DACC2DHR,access
gpt-oss-120b,5209,1792,301,113,5510,dac,dhr12r1,,address_offset
gpt-oss-120b,5231,5120,241,113,5472,dac,dhr12r1,,reset_value
gpt-oss-120b,5159,1792,316,190,5475,dac,dhr12r1,,size
gpt-oss-120b,5055,1792,486,328,5541,dac,dhr12r1,MAMP1,bit_offset
gpt-oss-120b,5045,4864,427,237,5472,dac,dhr12r1,MAMP1,bit_width
gpt-oss-120b,5057,1792,619,387,5676,dac,dhr12r1,MAMP1,access
gpt-oss-120b,5233,1792,601,447,5834,dac,dhr12r1,WAVE1,bit_offset
gpt-oss-120b,5233,1792,489,298,5722,dac,dhr12r1,WAVE1,bit_width
gpt-oss-120b,5228,1792,604,405,5832,dac,dhr12r1,WAVE1,access
gpt-oss-120b,5028,4864,752,527,5780,dac,dhr12r1,TSEL1,bit_offset
gpt-oss-120b,5113,1792,544,383,5657,dac,dhr12r1,TSEL1,bit_width
gpt-oss-120b,5113,1792,365,222,5478,dac,dhr12r1,TSEL1,access
gpt-oss-120b,5175,1792,648,449,5823,dac,dhr12r1,TEN1,bit_offset
gpt-oss-120b,5112,1792,637,494,5749,dac,dhr12r1,TEN1,bit_width
gpt-oss-120b,5211,1792,406,254,5617,dac,dhr12r1,TEN1,access
gpt-oss-120b,5243,1792,483,284,5726,dac,dhr12r1,BOFF1,bit_offset
gpt-oss-120b,5233,1792,564,357,5797,dac,dhr12r1,BOFF1,bit_width
gpt-oss-120b,5194,1792,437,295,5631,dac,dhr12r1,BOFF1,access
gpt-oss-120b,5222,1792,468,291,5690,dac,dhr12r1,EN1,bit_offset
gpt-oss-120b,5219,1792,392,193,5611,dac,dhr12r1,EN1,bit_width
gpt-oss-120b,5247,1792,466,314,5713,dac,dhr12r1,EN1,access
gpt-oss-120b,5169,5120,203,69,5372,dac,dhr8r1,,address_offset
gpt-oss-120b,5216,1792,292,143,5508,dac,dhr8r1,,reset_value
gpt-oss-120b,5112,1792,393,244,5505,dac,dhr8r1,,size
gpt-oss-120b,5218,1792,414,262,5632,dac,dhr8r1,DACC1DHR,bit_offset
gpt-oss-120b,5218,5120,303,186,5521,dac,dhr8r1,DACC1DHR,bit_width
gpt-oss-120b,5180,1792,380,249,5560,dac,dhr8r1,DACC1DHR,access
gpt-oss-120b,5221,1792,344,201,5565,dac,dhr8r2,,address_offset
gpt-oss-120b,5222,1792,381,224,5603,dac,dhr8r2,,reset_value
gpt-oss-120b,5150,1792,296,193,5446,dac,dhr8r2,,size
