model_name,input_tokens,cached_tokens,output_tokens,reasoning_tokens,total_tokens,peripheral_name,register_name,field_name,key
gpt-oss-120b,5134,1792,509,390,5643,adc1,cr2,TSVREFE,access
gpt-oss-120b,5205,1792,249,109,5454,adc1,cr2,SWSTART,bit_offset
gpt-oss-120b,5170,1792,347,229,5517,adc1,cr2,SWSTART,bit_width
gpt-oss-120b,5205,1792,445,318,5650,adc1,cr2,SWSTART,access
gpt-oss-120b,5137,1792,788,627,5925,adc1,cr2,DISCNUM,bit_offset
gpt-oss-120b,5091,1792,667,536,5758,adc1,cr2,DISCNUM,bit_width
gpt-oss-120b,5091,1792,526,349,5617,adc1,cr2,DISCNUM,access
gpt-oss-120b,5120,1792,280,148,5400,adc1,cr2,JDISCEN,bit_offset
gpt-oss-120b,5156,1792,215,115,5371,adc1,cr2,JDISCEN,bit_width
gpt-oss-120b,5149,1792,431,303,5580,adc1,cr2,JDISCEN,access
gpt-oss-120b,5109,1792,380,226,5489,adc1,cr2,DISCEN,bit_offset
gpt-oss-120b,5091,1792,227,123,5318,adc1,cr2,DISCEN,bit_width
gpt-oss-120b,5081,1792,383,214,5464,adc1,cr2,DISCEN,access
gpt-oss-120b,5119,1792,267,129,5386,adc1,cr2,JAUTO,bit_offset
gpt-oss-120b,5155,1792,242,128,5397,adc1,cr2,JAUTO,bit_width
gpt-oss-120b,5169,1792,375,222,5544,adc1,cr2,JAUTO,access
gpt-oss-120b,4990,1792,269,133,5259,adc1,dr,,address_offset
gpt-oss-120b,5186,1792,335,186,5521,adc1,dr,,reset_value
gpt-oss-120b,5152,1792,291,146,5443,adc1,dr,,size
gpt-oss-120b,5183,1792,422,261,5605,adc1,dr,DATA,bit_offset
gpt-oss-120b,5200,1792,266,107,5466,adc1,dr,DATA,bit_width
gpt-oss-120b,5146,1792,423,268,5569,adc1,dr,DATA,access
gpt-oss-120b,5224,0,268,127,5492,adc1,htr,,address_offset
gpt-oss-120b,5218,1792,432,313,5650,adc1,htr,,reset_value
gpt-oss-120b,5123,1792,234,99,5357,adc1,htr,,size
gpt-oss-120b,5226,1792,396,227,5622,adc1,htr,HT,bit_offset
gpt-oss-120b,5221,1792,368,214,5589,adc1,htr,HT,bit_width
gpt-oss-120b,5125,1792,399,231,5524,adc1,htr,HT,access
gpt-oss-120b,5117,1792,313,162,5430,adc1,jdr1,,address_offset
gpt-oss-120b,5158,1792,303,127,5461,adc1,jdr1,,reset_value
gpt-oss-120b,5144,1792,337,158,5481,adc1,jdr1,,size
gpt-oss-120b,5117,1792,275,118,5392,adc1,jdr1,JDATA,bit_offset
gpt-oss-120b,5117,1792,272,132,5389,adc1,jdr1,JDATA,bit_width
gpt-oss-120b,5117,1792,330,218,5447,adc1,jdr1,JDATA,access
gpt-oss-120b,5116,1792,319,144,5435,adc1,jdr2,,address_offset
gpt-oss-120b,5168,1792,325,186,5493,adc1,jdr2,,reset_value
gpt-oss-120b,5144,1792,348,206,5492,adc1,jdr2,,size
gpt-oss-120b,5117,1792,268,124,5385,adc1,jdr2,JDATA,bit_offset
gpt-oss-120b,5117,1792,279,145,5396,adc1,jdr2,JDATA,bit_width
gpt-oss-120b,5117,1792,322,172,5439,adc1,jdr2,JDATA,access
gpt-oss-120b,5116,1792,306,192,5422,adc1,jdr3,,address_offset
gpt-oss-120b,5168,1792,340,172,5508,adc1,jdr3,,reset_value
gpt-oss-120b,5161,1792,410,279,5571,adc1,jdr3,,size
gpt-oss-120b,5117,1792,317,190,5434,adc1,jdr3,JDATA,bit_offset
gpt-oss-120b,5117,1792,307,190,5424,adc1,jdr3,JDATA,bit_width
gpt-oss-120b,5117,1792,324,206,5441,adc1,jdr3,JDATA,access
gpt-oss-120b,5116,1792,329,127,5445,adc1,jdr4,,address_offset
gpt-oss-120b,5156,1792,325,193,5481,adc1,jdr4,,reset_value
gpt-oss-120b,5161,1792,304,167,5465,adc1,jdr4,,size
gpt-oss-120b,5117,1792,346,177,5463,adc1,jdr4,JDATA,bit_offset
gpt-oss-120b,5117,1792,299,181,5416,adc1,jdr4,JDATA,bit_width
gpt-oss-120b,5117,1792,289,168,5406,adc1,jdr4,JDATA,access
gpt-oss-120b,5157,0,248,131,5405,adc1,jofr1,,address_offset
gpt-oss-120b,5212,1792,448,257,5660,adc1,jofr1,,reset_value
gpt-oss-120b,5186,1792,456,250,5642,adc1,jofr1,,size
gpt-oss-120b,5237,1792,430,239,5667,adc1,jofr1,JOFFSET1,bit_offset
gpt-oss-120b,5237,1792,325,213,5562,adc1,jofr1,JOFFSET1,bit_width
gpt-oss-120b,5152,1792,505,334,5657,adc1,jofr1,JOFFSET1,access
gpt-oss-120b,5155,1792,658,463,5813,adc1,jofr2,,address_offset
gpt-oss-120b,5194,1792,451,250,5645,adc1,jofr2,,reset_value
gpt-oss-120b,5162,1792,449,321,5611,adc1,jofr2,,size
gpt-oss-120b,5211,1792,318,188,5529,adc1,jofr2,JOFFSET2,bit_offset
gpt-oss-120b,5209,1792,246,94,5455,adc1,jofr2,JOFFSET2,bit_width
gpt-oss-120b,5152,1792,472,353,5624,adc1,jofr2,JOFFSET2,access
gpt-oss-120b,5175,1792,321,165,5496,adc1,jofr3,,address_offset
gpt-oss-120b,5212,1792,370,193,5582,adc1,jofr3,,reset_value
gpt-oss-120b,5162,0,415,256,5577,adc1,jofr3,,size
gpt-oss-120b,5213,1792,374,223,5587,adc1,jofr3,JOFFSET3,bit_offset
gpt-oss-120b,5213,0,390,216,5603,adc1,jofr3,JOFFSET3,bit_width
gpt-oss-120b,5201,1792,419,281,5620,adc1,jofr3,JOFFSET3,access
gpt-oss-120b,5196,1792,485,303,5681,adc1,jofr3,Reserved,bit_offset
gpt-oss-120b,5202,1792,432,274,5634,adc1,jofr3,Reserved,bit_width
gpt-oss-120b,5121,1792,538,286,5659,adc1,jofr3,Reserved,access
gpt-oss-120b,5196,1792,457,293,5653,adc1,jofr4,,address_offset
gpt-oss-120b,5212,1792,422,249,5634,adc1,jofr4,,reset_value
gpt-oss-120b,5198,0,355,244,5553,adc1,jofr4,,size
gpt-oss-120b,5213,1792,414,240,5627,adc1,jofr4,JOFFSET4,bit_offset
gpt-oss-120b,5213,1792,446,278,5659,adc1,jofr4,JOFFSET4,bit_width
gpt-oss-120b,5152,0,644,452,5796,adc1,jofr4,JOFFSET4,access
gpt-oss-120b,5096,1792,249,107,5345,adc1,jsqr,,address_offset
gpt-oss-120b,5116,1792,302,169,5418,adc1,jsqr,,reset_value
gpt-oss-120b,5093,1792,277,152,5370,adc1,jsqr,,size
gpt-oss-120b,5096,1792,325,213,5421,adc1,jsqr,JL,bit_offset
gpt-oss-120b,5096,1792,290,162,5386,adc1,jsqr,JL,bit_width
gpt-oss-120b,5096,1792,428,303,5524,adc1,jsqr,JL,access
gpt-oss-120b,5098,1792,409,249,5507,adc1,jsqr,JSQ4,bit_offset
gpt-oss-120b,5098,1792,479,327,5577,adc1,jsqr,JSQ4,bit_width
gpt-oss-120b,5098,1792,355,238,5453,adc1,jsqr,JSQ4,access
gpt-oss-120b,5098,1792,261,127,5359,adc1,jsqr,JSQ3,bit_offset
gpt-oss-120b,5098,1792,276,138,5374,adc1,jsqr,JSQ3,bit_width
gpt-oss-120b,5098,0,386,266,5484,adc1,jsqr,JSQ3,access
gpt-oss-120b,5098,1792,260,144,5358,adc1,jsqr,JSQ2,bit_offset
gpt-oss-120b,5098,1792,279,118,5377,adc1,jsqr,JSQ2,bit_width
gpt-oss-120b,5098,1792,304,165,5402,adc1,jsqr,JSQ2,access
gpt-oss-120b,5098,1792,254,124,5352,adc1,jsqr,JSQ1,bit_offset
gpt-oss-120b,5098,1792,319,163,5417,adc1,jsqr,JSQ1,bit_width
gpt-oss-120b,5098,0,380,243,5478,adc1,jsqr,JSQ1,access
gpt-oss-120b,5213,1792,238,96,5451,adc1,ltr,,address_offset
gpt-oss-120b,5209,1792,319,176,5528,adc1,ltr,,reset_value
gpt-oss-120b,5182,1792,362,189,5544,adc1,ltr,,size
gpt-oss-120b,5225,1792,280,142,5505,adc1,ltr,LT[11:0],bit_offset
gpt-oss-120b,5225,1792,250,111,5475,adc1,ltr,LT[11:0],bit_width
gpt-oss-120b,5225,1792,298,196,5523,adc1,ltr,LT[11:0],access
gpt-oss-120b,5098,1792,288,139,5386,adc1,smpr1,,address_offset
gpt-oss-120b,5203,1792,335,198,5538,adc1,smpr1,,reset_value
gpt-oss-120b,5196,1792,309,174,5505,adc1,smpr1,,size
gpt-oss-120b,5160,1792,828,602,5988,adc1,smpr1,SMP0,bit_offset
gpt-oss-120b,5199,1792,319,204,5518,adc1,smpr1,SMP0,bit_width
gpt-oss-120b,5164,1792,647,512,5811,adc1,smpr1,SMP0,access
gpt-oss-120b,5160,1792,457,292,5617,adc1,smpr1,SMP1,bit_offset
gpt-oss-120b,5160,1792,450,320,5610,adc1,smpr1,SMP1,bit_width
gpt-oss-120b,5124,1792,637,475,5761,adc1,smpr1,SMP1,access
gpt-oss-120b,5214,1792,814,658,6028,adc1,smpr1,SMP2,bit_offset
gpt-oss-120b,5199,1792,318,194,5517,adc1,smpr1,SMP2,bit_width
gpt-oss-120b,5164,1792,927,766,6091,adc1,smpr1,SMP2,access
gpt-oss-120b,5185,1792,799,590,5984,adc1,smpr1,SMP3,bit_offset
gpt-oss-120b,5206,1792,667,500,5873,adc1,smpr1,SMP3,bit_width
gpt-oss-120b,5192,1792,693,526,5885,adc1,smpr1,SMP3,access
gpt-oss-120b,5184,1792,902,661,6086,adc1,smpr1,SMP4,bit_offset
gpt-oss-120b,5209,1792,332,200,5541,adc1,smpr1,SMP4,bit_width
gpt-oss-120b,5192,0,774,549,5966,adc1,smpr1,SMP4,access
gpt-oss-120b,5031,1792,982,765,6013,adc1,smpr1,SMP5,bit_offset
gpt-oss-120b,5160,1792,638,499,5798,adc1,smpr1,SMP5,bit_width
gpt-oss-120b,5225,1792,465,335,5690,adc1,smpr1,SMP5,access
gpt-oss-120b,5196,1792,1375,1158,6571,adc1,smpr1,SMP6,bit_offset
gpt-oss-120b,5193,1792,340,187,5533,adc1,smpr1,SMP6,bit_width
gpt-oss-120b,5225,1792,447,305,5672,adc1,smpr1,SMP6,access
gpt-oss-120b,5160,1792,970,824,6130,adc1,smpr1,SMP7,bit_offset
gpt-oss-120b,5185,1792,394,273,5579,adc1,smpr1,SMP7,bit_width
gpt-oss-120b,5225,1792,380,250,5605,adc1,smpr1,SMP7,access
gpt-oss-120b,5160,1792,960,749,6120,adc1,smpr1,SMP8,bit_offset
gpt-oss-120b,5160,1792,580,397,5740,adc1,smpr1,SMP8,bit_width
gpt-oss-120b,5192,1792,735,555,5927,adc1,smpr1,SMP8,access
gpt-oss-120b,5160,1792,1400,1169,6560,adc1,smpr1,SMP9,bit_offset
gpt-oss-120b,5160,1792,944,800,6104,adc1,smpr1,SMP9,bit_width
gpt-oss-120b,5192,1792,829,641,6021,adc1,smpr1,SMP9,access
gpt-oss-120b,5158,1792,200,88,5358,adc1,smpr2,,address_offset
gpt-oss-120b,5213,1792,301,154,5514,adc1,smpr2,,reset_value
gpt-oss-120b,5188,1792,276,113,5464,adc1,smpr2,,size
gpt-oss-120b,5160,1792,584,414,5744,adc1,smpr2,SMP0,bit_offset
gpt-oss-120b,5191,1792,294,143,5485,adc1,smpr2,SMP0,bit_width
gpt-oss-120b,5067,1792,449,329,5516,adc1,smpr2,SMP0,access
gpt-oss-120b,5185,1792,946,710,6131,adc1,smpr2,SMP1,bit_offset
gpt-oss-120b,5185,1792,386,213,5571,adc1,smpr2,SMP1,bit_width
gpt-oss-120b,5135,1792,505,382,5640,adc1,smpr2,SMP1,access
gpt-oss-120b,5178,1792,470,300,5648,adc1,smpr2,SMP2,bit_offset
gpt-oss-120b,5191,1792,299,177,5490,adc1,smpr2,SMP2,bit_width
gpt-oss-120b,5135,1792,418,273,5553,adc1,smpr2,SMP2,access
gpt-oss-120b,5173,1792,743,530,5916,adc1,smpr2,SMP3,bit_offset
gpt-oss-120b,5191,1792,326,181,5517,adc1,smpr2,SMP3,bit_width
gpt-oss-120b,5062,1792,567,393,5629,adc1,smpr2,SMP3,access
gpt-oss-120b,5197,1792,701,469,5898,adc1,smpr2,SMP4,bit_offset
gpt-oss-120b,5201,1792,380,253,5581,adc1,smpr2,SMP4,bit_width
gpt-oss-120b,5062,1792,388,257,5450,adc1,smpr2,SMP4,access
gpt-oss-120b,5204,1792,1367,1175,6571,adc1,smpr2,SMP5,bit_offset
gpt-oss-120b,5205,1792,741,596,5946,adc1,smpr2,SMP5,bit_width
gpt-oss-120b,5062,0,527,401,5589,adc1,smpr2,SMP5,access
gpt-oss-120b,5229,1792,1003,803,6232,adc1,smpr2,SMP6,bit_offset
gpt-oss-120b,5198,1792,352,210,5550,adc1,smpr2,SMP6,bit_width
gpt-oss-120b,5123,1792,464,358,5587,adc1,smpr2,SMP6,access
gpt-oss-120b,5160,1792,777,510,5937,adc1,smpr2,SMP7,bit_offset
gpt-oss-120b,5199,1792,449,294,5648,adc1,smpr2,SMP7,bit_width
gpt-oss-120b,5163,1792,535,362,5698,adc1,smpr2,SMP7,access
gpt-oss-120b,5160,1792,981,805,6141,adc1,smpr2,SMP8,bit_offset
gpt-oss-120b,5221,1792,378,210,5599,adc1,smpr2,SMP8,bit_width
gpt-oss-120b,5062,1792,459,312,5521,adc1,smpr2,SMP8,access
gpt-oss-120b,5207,1792,2022,1858,7229,adc1,smpr2,SMP9,bit_offset
gpt-oss-120b,5212,1792,309,153,5521,adc1,smpr2,SMP9,bit_width
gpt-oss-120b,5095,1792,298,164,5393,adc1,smpr2,SMP9,access
gpt-oss-120b,5188,1792,290,155,5478,adc1,sqr1,,address_offset
gpt-oss-120b,5199,1792,368,201,5567,adc1,sqr1,,reset_value
gpt-oss-120b,5184,1792,317,184,5501,adc1,sqr1,,size
gpt-oss-120b,5197,1792,356,211,5553,adc1,sqr1,L,bit_offset
gpt-oss-120b,5197,1792,262,157,5459,adc1,sqr1,L,bit_width
gpt-oss-120b,5223,1792,346,202,5569,adc1,sqr1,L,access
gpt-oss-120b,5224,1792,339,182,5563,adc1,sqr1,SQ16,bit_offset
gpt-oss-120b,5224,1792,660,506,5884,adc1,sqr1,SQ16,bit_width
gpt-oss-120b,5188,1792,352,167,5540,adc1,sqr1,SQ16,access
gpt-oss-120b,5224,1792,333,169,5557,adc1,sqr1,SQ15,bit_offset
gpt-oss-120b,5224,1792,398,248,5622,adc1,sqr1,SQ15,bit_width
gpt-oss-120b,5224,1792,299,193,5523,adc1,sqr1,SQ15,access
gpt-oss-120b,5209,1792,375,229,5584,adc1,sqr1,SQ14,bit_offset
gpt-oss-120b,5209,1792,353,170,5562,adc1,sqr1,SQ14,bit_width
gpt-oss-120b,5209,1792,447,293,5656,adc1,sqr1,SQ14,access
gpt-oss-120b,5209,1792,352,202,5561,adc1,sqr1,SQ13,bit_offset
gpt-oss-120b,5209,1792,352,186,5561,adc1,sqr1,SQ13,bit_width
gpt-oss-120b,5209,1792,315,180,5524,adc1,sqr1,SQ13,access
gpt-oss-120b,5190,1792,212,71,5402,adc1,sqr2,,address_offset
gpt-oss-120b,5190,1792,301,103,5491,adc1,sqr2,,reset_value
gpt-oss-120b,5179,1792,349,205,5528,adc1,sqr2,,size
gpt-oss-120b,5191,1792,333,214,5524,adc1,sqr2,SQ12,bit_offset
gpt-oss-120b,5191,1792,333,183,5524,adc1,sqr2,SQ12,bit_width
gpt-oss-120b,5183,1792,274,152,5457,adc1,sqr2,SQ12,access
gpt-oss-120b,5191,1792,441,256,5632,adc1,sqr2,SQ11,bit_offset
gpt-oss-120b,5191,1792,196,68,5387,adc1,sqr2,SQ11,bit_width
gpt-oss-120b,5191,1792,284,146,5475,adc1,sqr2,SQ11,access
gpt-oss-120b,5191,1792,397,229,5588,adc1,sqr2,SQ10,bit_offset
gpt-oss-120b,5191,1792,370,176,5561,adc1,sqr2,SQ10,bit_width
gpt-oss-120b,5183,1792,381,243,5564,adc1,sqr2,SQ10,access
gpt-oss-120b,5191,1792,275,171,5466,adc1,sqr2,SQ9,bit_offset
gpt-oss-120b,5191,1792,292,144,5483,adc1,sqr2,SQ9,bit_width
gpt-oss-120b,5191,1792,305,173,5496,adc1,sqr2,SQ9,access
gpt-oss-120b,5191,1792,336,219,5527,adc1,sqr2,SQ8,bit_offset
gpt-oss-120b,5191,1792,328,190,5519,adc1,sqr2,SQ8,bit_width
gpt-oss-120b,5191,1792,506,389,5697,adc1,sqr2,SQ8,access
gpt-oss-120b,5191,1792,310,147,5501,adc1,sqr2,SQ7,bit_offset
gpt-oss-120b,5191,1792,291,172,5482,adc1,sqr2,SQ7,bit_width
gpt-oss-120b,5191,0,361,203,5552,adc1,sqr2,SQ7,access
gpt-oss-120b,5126,1792,209,94,5335,adc1,sqr3,,address_offset
gpt-oss-120b,5120,1792,215,75,5335,adc1,sqr3,,reset_value
gpt-oss-120b,5123,1792,281,151,5404,adc1,sqr3,,size
gpt-oss-120b,5127,1792,317,185,5444,adc1,sqr3,SQ6,bit_offset
gpt-oss-120b,5127,1792,248,136,5375,adc1,sqr3,SQ6,bit_width
gpt-oss-120b,5127,1792,358,199,5485,adc1,sqr3,SQ6,access
gpt-oss-120b,5127,1792,345,200,5472,adc1,sqr3,SQ5,bit_offset
gpt-oss-120b,5127,1792,324,179,5451,adc1,sqr3,SQ5,bit_width
gpt-oss-120b,5127,1792,440,306,5567,adc1,sqr3,SQ5,access
gpt-oss-120b,5127,1792,374,215,5501,adc1,sqr3,SQ4,bit_offset
gpt-oss-120b,5127,1792,339,185,5466,adc1,sqr3,SQ4,bit_width
gpt-oss-120b,5127,1792,489,345,5616,adc1,sqr3,SQ4,access
gpt-oss-120b,5127,1792,301,154,5428,adc1,sqr3,SQ3,bit_offset
gpt-oss-120b,5171,1792,369,226,5540,adc1,sqr3,SQ3,bit_width
gpt-oss-120b,5171,0,573,444,5744,adc1,sqr3,SQ3,access
gpt-oss-120b,5127,1792,396,268,5523,adc1,sqr3,SQ2,bit_offset
gpt-oss-120b,5127,1792,469,240,5596,adc1,sqr3,SQ2,bit_width
gpt-oss-120b,5127,1792,297,160,5424,adc1,sqr3,SQ2,access
gpt-oss-120b,5127,1792,399,248,5526,adc1,sqr3,SQ1,bit_offset
gpt-oss-120b,5121,1792,329,172,5450,adc1,sqr3,SQ1,bit_width
gpt-oss-120b,5127,1792,603,473,5730,adc1,sqr3,SQ1,access
gpt-oss-120b,5046,1792,237,115,5283,adc1,sr,,address_offset
gpt-oss-120b,5173,1792,556,402,5729,adc1,sr,,reset_value
gpt-oss-120b,5092,1792,628,515,5720,adc1,sr,,size
gpt-oss-120b,5185,1792,294,183,5479,adc1,sr,AWD,bit_offset
gpt-oss-120b,5203,1792,335,193,5538,adc1,sr,AWD,bit_width
gpt-oss-120b,5113,1792,665,504,5778,adc1,sr,AWD,access
gpt-oss-120b,5133,0,253,102,5386,adc1,sr,EOC,bit_offset
gpt-oss-120b,5154,1792,292,197,5446,adc1,sr,EOC,bit_width
gpt-oss-120b,5082,1792,766,584,5848,adc1,sr,EOC,access
gpt-oss-120b,5112,1792,261,160,5373,adc1,sr,JEOC,bit_offset
gpt-oss-120b,5112,1792,295,165,5407,adc1,sr,JEOC,bit_width
gpt-oss-120b,5029,1792,767,563,5796,adc1,sr,JEOC,access
gpt-oss-120b,5151,1792,322,190,5473,adc1,sr,JSTRT,bit_offset
gpt-oss-120b,5127,1792,330,155,5457,adc1,sr,JSTRT,bit_width
gpt-oss-120b,5062,1792,664,467,5726,adc1,sr,JSTRT,access
gpt-oss-120b,5165,1792,247,119,5412,adc1,sr,STRT,bit_offset
gpt-oss-120b,5168,0,321,191,5489,adc1,sr,STRT,bit_width
gpt-oss-120b,5163,0,691,503,5854,adc1,sr,STRT,access
gpt-oss-120b,5238,1792,600,479,5838,adc1,sr,OVR,bit_offset
gpt-oss-120b,5229,1792,794,592,6023,adc1,sr,OVR,bit_width
gpt-oss-120b,5128,1792,748,641,5876,adc1,sr,OVR,access
gpt-oss-120b,5057,0,279,156,5336,afio,evcr,,address_offset
gpt-oss-120b,5117,1792,320,170,5437,afio,evcr,,reset_value
gpt-oss-120b,5101,1792,374,255,5475,afio,evcr,,size
gpt-oss-120b,5136,1792,248,142,5384,afio,evcr,EVOE,bit_offset
gpt-oss-120b,5017,1792,314,175,5331,afio,evcr,EVOE,bit_width
gpt-oss-120b,5020,1792,483,335,5503,afio,evcr,EVOE,access
gpt-oss-120b,5172,0,653,513,5825,afio,evcr,PORT,bit_offset
gpt-oss-120b,5102,1792,614,466,5716,afio,evcr,PORT,bit_width
gpt-oss-120b,5119,1792,493,339,5612,afio,evcr,PORT,access
gpt-oss-120b,5167,1792,347,199,5514,afio,evcr,PIN,bit_offset
gpt-oss-120b,5167,1792,443,334,5610,afio,evcr,PIN,bit_width
gpt-oss-120b,5141,1792,426,284,5567,afio,evcr,PIN,access
gpt-oss-120b,5242,1792,203,82,5445,afio,exticr1,,address_offset
gpt-oss-120b,5254,1792,343,209,5597,afio,exticr1,,reset_value
gpt-oss-120b,5235,1792,350,236,5585,afio,exticr1,,size
gpt-oss-120b,5225,1792,363,219,5588,afio,exticr1,EXTI0,bit_offset
gpt-oss-120b,5238,0,317,166,5555,afio,exticr1,EXTI0,bit_width
gpt-oss-120b,5237,1792,464,322,5701,afio,exticr1,EXTI0,access
gpt-oss-120b,5225,1792,517,276,5742,afio,exticr1,EXTI1,bit_offset
gpt-oss-120b,5238,1792,375,225,5613,afio,exticr1,EXTI1,bit_width
gpt-oss-120b,5249,1792,485,313,5734,afio,exticr1,EXTI1,access
gpt-oss-120b,5249,1792,419,238,5668,afio,exticr1,EXTI2,bit_offset
gpt-oss-120b,5249,1792,311,125,5560,afio,exticr1,EXTI2,bit_width
gpt-oss-120b,5249,1792,338,194,5587,afio,exticr1,EXTI2,access
gpt-oss-120b,5237,1792,400,255,5637,afio,exticr1,EXTI3,bit_offset
gpt-oss-120b,5249,1792,339,143,5588,afio,exticr1,EXTI3,bit_width
gpt-oss-120b,5242,0,437,293,5679,afio,exticr1,EXTI3,access
gpt-oss-120b,5227,1792,237,104,5464,afio,exticr2,,address_offset
gpt-oss-120b,5254,1792,303,174,5557,afio,exticr2,,reset_value
gpt-oss-120b,5235,1792,289,170,5524,afio,exticr2,,size
gpt-oss-120b,5249,1792,403,225,5652,afio,exticr2,EXTI7,bit_offset
gpt-oss-120b,5242,1792,399,170,5641,afio,exticr2,EXTI7,bit_width
gpt-oss-120b,5228,1792,370,223,5598,afio,exticr2,EXTI7,access
gpt-oss-120b,5242,1792,476,285,5718,afio,exticr2,EXTI6,bit_offset
gpt-oss-120b,5242,1792,302,131,5544,afio,exticr2,EXTI6,bit_width
gpt-oss-120b,5228,1792,419,247,5647,afio,exticr2,EXTI6,access
gpt-oss-120b,5160,1792,547,357,5707,afio,exticr2,EXTI5,bit_offset
gpt-oss-120b,5249,0,311,144,5560,afio,exticr2,EXTI5,bit_width
gpt-oss-120b,5228,1792,343,169,5571,afio,exticr2,EXTI5,access
gpt-oss-120b,5160,1792,388,212,5548,afio,exticr2,EXTI4,bit_offset
gpt-oss-120b,5249,1792,308,125,5557,afio,exticr2,EXTI4,bit_width
gpt-oss-120b,5228,1792,430,254,5658,afio,exticr2,EXTI4,access
gpt-oss-120b,5234,1792,249,101,5483,afio,exticr3,,address_offset
gpt-oss-120b,5235,0,321,191,5556,afio,exticr3,,reset_value
gpt-oss-120b,5229,1792,317,178,5546,afio,exticr3,,size
gpt-oss-120b,5255,1792,448,276,5703,afio,exticr3,EXTI8,bit_offset
gpt-oss-120b,5255,1792,504,302,5759,afio,exticr3,EXTI8,bit_width
gpt-oss-120b,5255,1792,367,233,5622,afio,exticr3,EXTI8,access
gpt-oss-120b,5255,1792,397,204,5652,afio,exticr3,EXTI9,bit_offset
gpt-oss-120b,5255,1792,329,162,5584,afio,exticr3,EXTI9,bit_width
gpt-oss-120b,5255,1792,366,200,5621,afio,exticr3,EXTI9,access
