model_name,input_tokens,cached_tokens,output_tokens,reasoning_tokens,total_tokens,peripheral_name,register_name,field_name,key
gpt-oss-120b,5199,1792,1016,790,6215,tim16,ccer,CC4P,bit_width
gpt-oss-120b,5202,1792,394,202,5596,tim16,ccer,CC4P,access
gpt-oss-120b,5140,1792,462,290,5602,tim16,ccer,CC4E,bit_offset
gpt-oss-120b,5140,5120,658,433,5798,tim16,ccer,CC4E,bit_width
gpt-oss-120b,5140,1792,455,271,5595,tim16,ccer,CC4E,access
gpt-oss-120b,5199,1792,439,232,5638,tim16,ccer,CC3P,bit_offset
gpt-oss-120b,5199,1792,748,522,5947,tim16,ccer,CC3P,bit_width
gpt-oss-120b,5189,1792,598,427,5787,tim16,ccer,CC3P,access
gpt-oss-120b,5107,1792,547,323,5654,tim16,ccer,CC3E,bit_offset
gpt-oss-120b,5102,1792,558,324,5660,tim16,ccer,CC3E,bit_width
gpt-oss-120b,5106,1792,573,353,5679,tim16,ccer,CC3E,access
gpt-oss-120b,5012,1792,303,137,5315,tim16,ccer,CC2P,bit_offset
gpt-oss-120b,5020,1792,448,273,5468,tim16,ccer,CC2P,bit_width
gpt-oss-120b,5054,1792,540,356,5594,tim16,ccer,CC2P,access
gpt-oss-120b,5140,1792,769,503,5909,tim16,ccer,CC2E,bit_offset
gpt-oss-120b,4935,1792,308,152,5243,tim16,ccer,CC2E,bit_width
gpt-oss-120b,5104,1792,495,277,5599,tim16,ccer,CC2E,access
gpt-oss-120b,5017,1792,334,195,5351,tim16,ccer,CC1P,bit_offset
gpt-oss-120b,5017,1792,293,140,5310,tim16,ccer,CC1P,bit_width
gpt-oss-120b,5086,1792,474,268,5560,tim16,ccer,CC1P,access
gpt-oss-120b,5097,1792,308,184,5405,tim16,ccer,CC1E,bit_offset
gpt-oss-120b,5017,1792,415,255,5432,tim16,ccer,CC1E,bit_width
gpt-oss-120b,5091,1792,479,248,5570,tim16,ccer,CC1E,access
gpt-oss-120b,5142,1792,294,152,5436,tim16,ccr1,,address_offset
gpt-oss-120b,5168,1792,304,168,5472,tim16,ccr1,,reset_value
gpt-oss-120b,5192,5120,472,327,5664,tim16,ccr1,,size
gpt-oss-120b,5192,5120,417,237,5609,tim16,ccr1,CCR1,bit_offset
gpt-oss-120b,5194,1792,588,364,5782,tim16,ccr1,CCR1,bit_width
gpt-oss-120b,5197,1792,437,323,5634,tim16,ccr1,CCR1,access
gpt-oss-120b,5148,1792,344,175,5492,tim16,cnt,,address_offset
gpt-oss-120b,5146,5120,261,136,5407,tim16,cnt,,reset_value
gpt-oss-120b,5126,1792,395,223,5521,tim16,cnt,,size
gpt-oss-120b,5126,1792,447,278,5573,tim16,cnt,CNT,bit_offset
gpt-oss-120b,5141,1792,361,191,5502,tim16,cnt,CNT,bit_width
gpt-oss-120b,5155,1792,411,221,5566,tim16,cnt,CNT,access
gpt-oss-120b,5149,1792,252,125,5401,tim16,cr1,,address_offset
gpt-oss-120b,5144,1792,289,174,5433,tim16,cr1,,reset_value
gpt-oss-120b,5133,1792,329,188,5462,tim16,cr1,,size
gpt-oss-120b,5169,1792,417,268,5586,tim16,cr1,CKD,bit_offset
gpt-oss-120b,5176,5120,351,198,5527,tim16,cr1,CKD,bit_width
gpt-oss-120b,5162,1792,386,250,5548,tim16,cr1,CKD,access
gpt-oss-120b,5205,1792,255,122,5460,tim16,cr1,ARPE,bit_offset
gpt-oss-120b,5168,1792,389,222,5557,tim16,cr1,ARPE,bit_width
gpt-oss-120b,5168,1792,439,317,5607,tim16,cr1,ARPE,access
gpt-oss-120b,5181,1792,471,257,5652,tim16,cr1,CMS,bit_offset
gpt-oss-120b,5193,1792,521,307,5714,tim16,cr1,CMS,bit_width
gpt-oss-120b,5180,1792,390,180,5570,tim16,cr1,CMS,access
gpt-oss-120b,5218,1792,405,225,5623,tim16,cr1,DIR,bit_offset
gpt-oss-120b,5218,1792,458,228,5676,tim16,cr1,DIR,bit_width
gpt-oss-120b,5268,1792,493,353,5761,tim16,cr1,DIR,access
gpt-oss-120b,5176,5120,273,137,5449,tim16,cr1,OPM,bit_offset
gpt-oss-120b,5177,5120,298,159,5475,tim16,cr1,OPM,bit_width
gpt-oss-120b,5090,1792,374,223,5464,tim16,cr1,OPM,access
gpt-oss-120b,5171,1792,326,179,5497,tim16,cr1,URS,bit_offset
gpt-oss-120b,5171,5120,471,350,5642,tim16,cr1,URS,bit_width
gpt-oss-120b,5167,1792,614,446,5781,tim16,cr1,URS,access
gpt-oss-120b,5179,5120,621,471,5800,tim16,cr1,UDIS,bit_offset
gpt-oss-120b,5172,1792,324,170,5496,tim16,cr1,UDIS,bit_width
gpt-oss-120b,5167,1792,495,343,5662,tim16,cr1,UDIS,access
gpt-oss-120b,5199,1792,343,219,5542,tim16,cr1,CEN,bit_offset
gpt-oss-120b,5199,1792,336,207,5535,tim16,cr1,CEN,bit_width
gpt-oss-120b,5186,1792,398,291,5584,tim16,cr1,CEN,access
gpt-oss-120b,5126,1792,251,103,5377,tim16,cr2,,address_offset
gpt-oss-120b,5146,1792,336,185,5482,tim16,cr2,,reset_value
gpt-oss-120b,5189,5120,555,453,5744,tim16,cr2,,size
gpt-oss-120b,5165,1792,295,145,5460,tim16,cr2,TI1S,bit_offset
gpt-oss-120b,5192,1792,373,213,5565,tim16,cr2,TI1S,bit_width
gpt-oss-120b,5190,1792,902,700,6092,tim16,cr2,TI1S,access
gpt-oss-120b,5154,1792,873,646,6027,tim16,cr2,MMS,bit_offset
gpt-oss-120b,5177,1792,1038,828,6215,tim16,cr2,MMS,bit_width
gpt-oss-120b,5204,1792,615,459,5819,tim16,cr2,MMS,access
gpt-oss-120b,5190,1792,784,649,5974,tim16,cr2,CCDS,bit_offset
gpt-oss-120b,5188,1792,547,413,5735,tim16,cr2,CCDS,bit_width
gpt-oss-120b,5143,5120,486,354,5629,tim16,cr2,CCDS,access
gpt-oss-120b,5122,1792,222,103,5344,tim16,dcr,,address_offset
gpt-oss-120b,5126,5120,475,297,5601,tim16,dcr,,reset_value
gpt-oss-120b,5169,1792,514,391,5683,tim16,dcr,,size
gpt-oss-120b,4994,1792,454,310,5448,tim16,dcr,DBL,bit_offset
gpt-oss-120b,5031,3584,376,221,5407,tim16,dcr,DBL,bit_width
gpt-oss-120b,5133,5120,458,271,5591,tim16,dcr,DBL,access
gpt-oss-120b,4994,1792,321,154,5315,tim16,dcr,DBA,bit_offset
gpt-oss-120b,4994,1792,301,177,5295,tim16,dcr,DBA,bit_width
gpt-oss-120b,5133,1792,647,463,5780,tim16,dcr,DBA,access
gpt-oss-120b,5151,5120,334,186,5485,tim16,dier,,address_offset
gpt-oss-120b,5147,5120,676,562,5823,tim16,dier,,reset_value
gpt-oss-120b,5127,1792,444,249,5571,tim16,dier,,size
gpt-oss-120b,5149,1792,227,88,5376,tim16,dier,TDE,bit_offset
gpt-oss-120b,5149,1792,223,119,5372,tim16,dier,TDE,bit_width
gpt-oss-120b,5149,1792,280,172,5429,tim16,dier,TDE,access
gpt-oss-120b,5174,1792,481,309,5655,tim16,dier,CC4DE,bit_offset
gpt-oss-120b,5179,1792,600,445,5779,tim16,dier,CC4DE,bit_width
gpt-oss-120b,5097,1792,784,627,5881,tim16,dier,CC4DE,access
gpt-oss-120b,5163,1792,555,366,5718,tim16,dier,CC3DE,bit_offset
gpt-oss-120b,5189,1792,376,234,5565,tim16,dier,CC3DE,bit_width
gpt-oss-120b,5099,1792,502,301,5601,tim16,dier,CC3DE,access
gpt-oss-120b,5141,1792,694,563,5835,tim16,dier,CC2DE,bit_offset
gpt-oss-120b,5144,1792,351,215,5495,tim16,dier,CC2DE,bit_width
gpt-oss-120b,5100,1792,635,475,5735,tim16,dier,CC2DE,access
gpt-oss-120b,5106,1792,281,155,5387,tim16,dier,CC1DE,bit_offset
gpt-oss-120b,5106,1792,374,204,5480,tim16,dier,CC1DE,bit_width
gpt-oss-120b,5150,1792,265,136,5415,tim16,dier,CC1DE,access
gpt-oss-120b,5111,1792,325,195,5436,tim16,dier,UDE,bit_offset
gpt-oss-120b,5143,1792,348,231,5491,tim16,dier,UDE,bit_width
gpt-oss-120b,5138,1792,452,326,5590,tim16,dier,UDE,access
gpt-oss-120b,5160,1792,331,207,5491,tim16,dier,TIE,bit_offset
gpt-oss-120b,5154,1792,364,196,5518,tim16,dier,TIE,bit_width
gpt-oss-120b,5144,4096,321,202,5465,tim16,dier,TIE,access
gpt-oss-120b,5171,1792,614,425,5785,tim16,dier,CC4IE,bit_offset
gpt-oss-120b,5210,1792,401,258,5611,tim16,dier,CC4IE,bit_width
gpt-oss-120b,5098,1792,435,261,5533,tim16,dier,CC4IE,access
gpt-oss-120b,5146,1792,619,467,5765,tim16,dier,CC3IE,bit_offset
gpt-oss-120b,5189,1792,427,263,5616,tim16,dier,CC3IE,bit_width
gpt-oss-120b,5145,1792,400,196,5545,tim16,dier,CC3IE,access
gpt-oss-120b,5143,1792,539,321,5682,tim16,dier,CC2IE,bit_offset
gpt-oss-120b,5178,1792,554,389,5732,tim16,dier,CC2IE,bit_width
gpt-oss-120b,5145,1792,381,207,5526,tim16,dier,CC2IE,access
gpt-oss-120b,5079,1792,287,168,5366,tim16,dier,CC1IE,bit_offset
gpt-oss-120b,5079,4864,291,162,5370,tim16,dier,CC1IE,bit_width
gpt-oss-120b,5123,1792,369,248,5492,tim16,dier,CC1IE,access
gpt-oss-120b,5127,1792,247,140,5374,tim16,dier,UIE,bit_offset
gpt-oss-120b,5140,1792,281,155,5421,tim16,dier,UIE,bit_width
gpt-oss-120b,5118,1792,421,262,5539,tim16,dier,UIE,access
gpt-oss-120b,4996,1792,299,155,5295,tim16,dmar,,address_offset
gpt-oss-120b,5100,1792,238,99,5338,tim16,dmar,,reset_value
gpt-oss-120b,5142,1792,353,211,5495,tim16,dmar,,size
gpt-oss-120b,5159,1792,502,320,5661,tim16,dmar,DMAB,bit_offset
gpt-oss-120b,5159,1792,417,275,5576,tim16,dmar,DMAB,bit_width
gpt-oss-120b,5159,5120,424,278,5583,tim16,dmar,DMAB,access
gpt-oss-120b,5155,1792,242,99,5397,tim16,egr,,address_offset
gpt-oss-120b,5134,1792,247,114,5381,tim16,egr,,reset_value
gpt-oss-120b,5176,1792,421,264,5597,tim16,egr,,size
gpt-oss-120b,5165,1792,271,125,5436,tim16,egr,TG,bit_offset
gpt-oss-120b,5195,1792,442,291,5637,tim16,egr,TG,bit_width
gpt-oss-120b,5181,1792,477,296,5658,tim16,egr,TG,access
gpt-oss-120b,5135,4096,877,689,6012,tim16,egr,CC4G,bit_offset
gpt-oss-120b,5224,1792,442,251,5666,tim16,egr,CC4G,bit_width
gpt-oss-120b,5198,1792,677,511,5875,tim16,egr,CC4G,access
gpt-oss-120b,5146,1792,522,334,5668,tim16,egr,CC3G,bit_offset
gpt-oss-120b,5097,1792,551,393,5648,tim16,egr,CC3G,bit_width
gpt-oss-120b,5114,1792,499,329,5613,tim16,egr,CC3G,access
gpt-oss-120b,5091,1792,477,264,5568,tim16,egr,CC2G,bit_offset
gpt-oss-120b,5126,1792,498,286,5624,tim16,egr,CC2G,bit_width
gpt-oss-120b,5108,1792,1133,978,6241,tim16,egr,CC2G,access
gpt-oss-120b,5110,1792,308,158,5418,tim16,egr,CC1G,bit_offset
gpt-oss-120b,5092,1792,516,369,5608,tim16,egr,CC1G,bit_width
gpt-oss-120b,5113,1792,436,283,5549,tim16,egr,CC1G,access
gpt-oss-120b,5149,1792,506,367,5655,tim16,egr,UG,bit_offset
gpt-oss-120b,5166,1792,309,177,5475,tim16,egr,UG,bit_width
gpt-oss-120b,5206,1792,446,283,5652,tim16,egr,UG,access
gpt-oss-120b,5152,5120,305,129,5457,tim16,psc,,address_offset
gpt-oss-120b,5149,1792,288,137,5437,tim16,psc,,reset_value
gpt-oss-120b,5150,1792,405,279,5555,tim16,psc,,size
gpt-oss-120b,5120,1792,462,303,5582,tim16,psc,PSC,bit_offset
gpt-oss-120b,5120,1792,321,199,5441,tim16,psc,PSC,bit_width
gpt-oss-120b,5111,4864,382,222,5493,tim16,psc,PSC,access
gpt-oss-120b,5140,5120,292,159,5432,tim16,rcr,,address_offset
gpt-oss-120b,5140,1792,298,137,5438,tim16,rcr,,reset_value
gpt-oss-120b,5127,1792,445,318,5572,tim16,rcr,,size
gpt-oss-120b,5221,1792,394,226,5615,tim16,rcr,REP[7:0],bit_offset
gpt-oss-120b,5167,1792,322,150,5489,tim16,rcr,REP[7:0],bit_width
gpt-oss-120b,5172,1792,381,237,5553,tim16,rcr,REP[7:0],access
gpt-oss-120b,5099,4864,223,95,5322,tim16,sr,,address_offset
gpt-oss-120b,5133,5120,260,123,5393,tim16,sr,,reset_value
gpt-oss-120b,5126,1792,373,237,5499,tim16,sr,,size
gpt-oss-120b,5131,1792,286,172,5417,tim16,sr,CC4OF,bit_offset
gpt-oss-120b,5145,5120,390,241,5535,tim16,sr,CC4OF,bit_width
gpt-oss-120b,5198,1792,499,349,5697,tim16,sr,CC4OF,access
gpt-oss-120b,5180,1792,837,581,6017,tim16,sr,CC3OF,bit_offset
gpt-oss-120b,5093,1792,381,198,5474,tim16,sr,CC3OF,bit_width
gpt-oss-120b,5152,1792,325,187,5477,tim16,sr,CC3OF,access
gpt-oss-120b,5178,5120,303,139,5481,tim16,sr,CC2OF,bit_offset
gpt-oss-120b,5178,5120,557,416,5735,tim16,sr,CC2OF,bit_width
gpt-oss-120b,5101,1792,413,254,5514,tim16,sr,CC2OF,access
gpt-oss-120b,4995,1792,343,184,5338,tim16,sr,CC1OF,bit_offset
gpt-oss-120b,5095,4864,280,126,5375,tim16,sr,CC1OF,bit_width
gpt-oss-120b,5101,4864,503,310,5604,tim16,sr,CC1OF,access
gpt-oss-120b,5153,1792,280,176,5433,tim16,sr,TIF,bit_offset
gpt-oss-120b,5143,1792,320,215,5463,tim16,sr,TIF,bit_width
gpt-oss-120b,5165,1792,602,394,5767,tim16,sr,TIF,access
gpt-oss-120b,5201,1792,504,334,5705,tim16,sr,CC4IF,bit_offset
gpt-oss-120b,5145,1792,515,361,5660,tim16,sr,CC4IF,bit_width
gpt-oss-120b,5040,1792,364,215,5404,tim16,sr,CC4IF,access
gpt-oss-120b,5125,1792,548,362,5673,tim16,sr,CC3IF,bit_offset
gpt-oss-120b,5155,1792,485,296,5640,tim16,sr,CC3IF,bit_width
gpt-oss-120b,5050,1792,411,231,5461,tim16,sr,CC3IF,access
gpt-oss-120b,5155,1792,787,601,5942,tim16,sr,CC2IF,bit_offset
gpt-oss-120b,5155,1792,605,458,5760,tim16,sr,CC2IF,bit_width
gpt-oss-120b,5050,1792,349,191,5399,tim16,sr,CC2IF,access
gpt-oss-120b,5138,1792,228,88,5366,tim16,sr,CC1IF,bit_offset
gpt-oss-120b,5124,1792,681,549,5805,tim16,sr,CC1IF,bit_width
gpt-oss-120b,5112,1792,693,544,5805,tim16,sr,CC1IF,access
gpt-oss-120b,5158,1792,300,198,5458,tim16,sr,UIF,bit_offset
gpt-oss-120b,5150,1792,470,326,5620,tim16,sr,UIF,bit_width
gpt-oss-120b,5154,1792,419,261,5573,tim16,sr,UIF,access
gpt-oss-120b,5192,1792,322,179,5514,tim1,ccer,,address_offset
gpt-oss-120b,5110,1792,268,127,5378,tim1,ccer,,reset_value
gpt-oss-120b,5107,1792,411,287,5518,tim1,ccer,,size
gpt-oss-120b,5074,1792,224,135,5298,tim1,ccr2,,address_offset
gpt-oss-120b,5232,1792,266,119,5498,tim1,ccr2,,reset_value
gpt-oss-120b,5119,4864,427,311,5546,tim1,ccr2,,size
gpt-oss-120b,5128,1792,236,129,5364,tim1,ccr3,,address_offset
gpt-oss-120b,5239,1792,282,160,5521,tim1,ccr3,,reset_value
gpt-oss-120b,5160,1792,315,189,5475,tim1,ccr3,,size
gpt-oss-120b,5044,1792,228,106,5272,tim1,ccr4,,address_offset
gpt-oss-120b,5155,1792,259,130,5414,tim1,ccr4,,reset_value
gpt-oss-120b,5122,1792,801,673,5923,tim1,ccr4,,size
gpt-oss-120b,5095,1792,236,81,5331,tim1,dcr,,address_offset
gpt-oss-120b,5071,1792,309,174,5380,tim1,dcr,,reset_value
gpt-oss-120b,5195,1792,466,301,5661,tim1,dcr,,size
gpt-oss-120b,5049,1792,445,274,5494,tim1,dcr,DBL,bit_offset
gpt-oss-120b,5198,1792,351,204,5549,tim1,dcr,DBL,bit_width
gpt-oss-120b,5031,1792,397,264,5428,tim1,dcr,DBL,access
gpt-oss-120b,5031,1792,392,268,5423,tim1,dcr,DBA,bit_offset
gpt-oss-120b,5031,4864,284,161,5315,tim1,dcr,DBA,bit_width
gpt-oss-120b,5196,1792,546,377,5742,tim1,dcr,DBA,access
gpt-oss-120b,5250,1792,270,124,5520,tim1,dier,,address_offset
gpt-oss-120b,5209,1792,253,135,5462,tim1,dier,,reset_value
gpt-oss-120b,5127,1792,595,392,5722,tim1,dier,,size
gpt-oss-120b,5170,1792,546,380,5716,tim1,dier,RESERVED15,bit_offset
gpt-oss-120b,5205,1792,556,405,5761,tim1,dier,RESERVED15,bit_width
gpt-oss-120b,5043,1792,642,516,5685,tim1,dier,RESERVED15,access
gpt-oss-120b,5224,1792,294,173,5518,tim1,dier,TDE,bit_offset
gpt-oss-120b,5073,1792,486,371,5559,tim1,dier,TDE,bit_width
gpt-oss-120b,5208,1792,482,346,5690,tim1,dier,TDE,access
gpt-oss-120b,5135,1792,774,630,5909,tim1,dier,RESERVED13,bit_offset
gpt-oss-120b,5121,1792,794,667,5915,tim1,dier,RESERVED13,bit_width
gpt-oss-120b,5128,1792,732,556,5860,tim1,dier,RESERVED13,access
gpt-oss-120b,5247,1792,224,97,5471,tim1,dier,CC4DE,bit_offset
gpt-oss-120b,5231,1792,675,524,5906,tim1,dier,CC4DE,bit_width
gpt-oss-120b,5181,1792,660,533,5841,tim1,dier,CC4DE,access
gpt-oss-120b,5245,1792,482,357,5727,tim1,dier,CC3DE,bit_offset
gpt-oss-120b,5265,5120,377,199,5642,tim1,dier,CC3DE,bit_width
gpt-oss-120b,5211,5120,634,508,5845,tim1,dier,CC3DE,access
gpt-oss-120b,5189,1792,258,123,5447,tim1,dier,CC2DE,bit_offset
gpt-oss-120b,5189,5120,439,309,5628,tim1,dier,CC2DE,bit_width
gpt-oss-120b,5173,1792,398,281,5571,tim1,dier,CC2DE,access
gpt-oss-120b,5252,1792,466,318,5718,tim1,dier,CC1DE,bit_offset
gpt-oss-120b,5204,1792,432,280,5636,tim1,dier,CC1DE,bit_width
gpt-oss-120b,5189,1792,538,369,5727,tim1,dier,CC1DE,access
gpt-oss-120b,5178,1792,460,310,5638,tim1,dier,UDE,bit_offset
gpt-oss-120b,5247,1792,378,236,5625,tim1,dier,UDE,bit_width
gpt-oss-120b,5148,1792,493,320,5641,tim1,dier,UDE,access
gpt-oss-120b,5103,1792,908,740,6011,tim1,dier,RESERVED7,bit_offset
gpt-oss-120b,5082,1792,395,215,5477,tim1,dier,RESERVED7,bit_width
gpt-oss-120b,5128,1792,771,593,5899,tim1,dier,RESERVED7,access
gpt-oss-120b,5258,1792,430,256,5688,tim1,dier,TIE,bit_offset
gpt-oss-120b,5257,1792,495,349,5752,tim1,dier,TIE,bit_width
gpt-oss-120b,4988,1792,635,435,5623,tim1,dier,TIE,access
gpt-oss-120b,5062,1792,782,656,5844,tim1,dier,RESERVED5,bit_offset
gpt-oss-120b,5062,1792,922,762,5984,tim1,dier,RESERVED5,bit_width
gpt-oss-120b,4961,1792,1250,1089,6211,tim1,dier,RESERVED5,access
gpt-oss-120b,5142,1792,537,414,5679,tim1,dier,CC4IE,bit_offset
gpt-oss-120b,5207,1792,429,273,5636,tim1,dier,CC4IE,bit_width
gpt-oss-120b,5207,1792,527,389,5734,tim1,dier,CC4IE,access
gpt-oss-120b,5255,1792,450,334,5705,tim1,dier,CC3IE,bit_offset
gpt-oss-120b,5251,3584,786,567,6037,tim1,dier,CC3IE,bit_width
gpt-oss-120b,5227,5120,723,560,5950,tim1,dier,CC3IE,access
gpt-oss-120b,5156,5120,248,107,5404,tim1,dier,CC2IE,bit_offset
gpt-oss-120b,5198,3328,556,427,5754,tim1,dier,CC2IE,bit_width
gpt-oss-120b,5118,1792,523,357,5641,tim1,dier,CC2IE,access
gpt-oss-120b,5179,1792,643,413,5822,tim1,dier,CC1IE,bit_offset
gpt-oss-120b,5103,3584,709,515,5812,tim1,dier,CC1IE,bit_width
gpt-oss-120b,5181,1792,557,433,5738,tim1,dier,CC1IE,access
gpt-oss-120b,5165,1792,591,445,5756,tim1,dier,UIE,bit_offset
gpt-oss-120b,5140,1792,633,457,5773,tim1,dier,UIE,bit_width
gpt-oss-120b,5130,5120,455,309,5585,tim1,dier,UIE,access
gpt-oss-120b,5002,4864,336,220,5338,tim1,dmar,,address_offset
gpt-oss-120b,5178,1792,445,293,5623,tim1,dmar,,reset_value
gpt-oss-120b,5175,1792,649,448,5824,tim1,dmar,,size
gpt-oss-120b,5159,1792,376,231,5535,tim1,dmar,DMAB,bit_offset
gpt-oss-120b,5196,1792,715,559,5911,tim1,dmar,DMAB,bit_width
gpt-oss-120b,5159,5120,286,172,5445,tim1,dmar,DMAB,access
gpt-oss-120b,5110,1792,261,145,5371,tim1,egr,,address_offset
gpt-oss-120b,5184,5120,514,383,5698,tim1,egr,,reset_value
gpt-oss-120b,5219,1792,494,349,5713,tim1,egr,,size
gpt-oss-120b,5159,1792,221,98,5380,tim1,egr,UG,bit_offset
gpt-oss-120b,5151,1792,345,198,5496,tim1,egr,UG,bit_width
gpt-oss-120b,5142,1792,486,272,5628,tim1,egr,UG,access
gpt-oss-120b,5054,1792,387,191,5441,tim1,egr,CC1G,bit_offset
gpt-oss-120b,5094,4864,338,192,5432,tim1,egr,CC1G,bit_width
gpt-oss-120b,5194,5120,385,243,5579,tim1,egr,CC1G,access
gpt-oss-120b,5091,1792,371,204,5462,tim1,egr,CC2G,bit_offset
gpt-oss-120b,5081,4864,329,187,5410,tim1,egr,CC2G,bit_width
gpt-oss-120b,5107,1792,1161,1014,6268,tim1,egr,CC2G,access
gpt-oss-120b,5264,5120,481,298,5745,tim1,egr,CC3G,bit_offset
gpt-oss-120b,5227,1792,416,241,5643,tim1,egr,CC3G,bit_width
gpt-oss-120b,5153,1792,823,664,5976,tim1,egr,CC3G,access
gpt-oss-120b,5199,1792,346,186,5545,tim1,egr,CC4G,bit_offset
gpt-oss-120b,5209,1792,383,165,5592,tim1,egr,CC4G,bit_width
gpt-oss-120b,5124,1792,417,249,5541,tim1,egr,CC4G,access
gpt-oss-120b,5173,1792,347,204,5520,tim1,egr,TG,bit_offset
gpt-oss-120b,5173,1792,453,320,5626,tim1,egr,TG,bit_width
gpt-oss-120b,5198,1792,530,355,5728,tim1,egr,TG,access
gpt-oss-120b,5172,1792,247,109,5419,tim1,psc,,address_offset
gpt-oss-120b,5183,1792,470,332,5653,tim1,psc,,reset_value
gpt-oss-120b,5119,1792,526,327,5645,tim1,psc,,size
gpt-oss-120b,5164,1792,443,285,5607,tim1,psc,PSC,bit_offset
gpt-oss-120b,5095,1792,389,287,5484,tim1,psc,PSC,bit_width
gpt-oss-120b,5120,1792,306,149,5426,tim1,psc,PSC,access
gpt-oss-120b,5231,1792,261,143,5492,tim1,rcr,,address_offset
gpt-oss-120b,5216,1792,286,130,5502,tim1,rcr,,reset_value
gpt-oss-120b,5211,1792,417,282,5628,tim1,rcr,,size
gpt-oss-120b,5232,1792,414,255,5646,tim1,rcr,RESERVED,bit_offset
gpt-oss-120b,5232,1792,327,162,5559,tim1,rcr,RESERVED,bit_width
gpt-oss-120b,5131,1792,367,209,5498,tim1,rcr,RESERVED,access
gpt-oss-120b,5176,1792,406,238,5582,tim1,rcr,REP,bit_offset
gpt-oss-120b,5176,1792,342,207,5518,tim1,rcr,REP,bit_width
gpt-oss-120b,5168,1792,268,143,5436,tim1,rcr,REP,access
gpt-oss-120b,5211,1792,581,457,5792,tim1,smcr,,address_offset
gpt-oss-120b,5211,5120,427,301,5638,tim1,smcr,,reset_value
gpt-oss-120b,5239,1792,556,394,5795,tim1,smcr,,size
gpt-oss-120b,5202,1792,215,93,5417,tim1,sr,,address_offset
gpt-oss-120b,5120,1792,592,479,5712,tim1,sr,,reset_value
gpt-oss-120b,5059,1792,543,355,5602,tim1,sr,,size
gpt-oss-120b,5215,5120,211,84,5426,tim1,sr,CC4OF,bit_offset
gpt-oss-120b,5201,1792,252,149,5453,tim1,sr,CC4OF,bit_width
gpt-oss-120b,5215,1792,423,283,5638,tim1,sr,CC4OF,access
gpt-oss-120b,5220,1792,280,168,5500,tim1,sr,CC3OF,bit_offset
gpt-oss-120b,5241,1792,298,188,5539,tim1,sr,CC3OF,bit_width
gpt-oss-120b,5215,5120,422,290,5637,tim1,sr,CC3OF,access
gpt-oss-120b,5182,1792,303,187,5485,tim1,sr,CC2OF,bit_offset
gpt-oss-120b,5160,1792,294,161,5454,tim1,sr,CC2OF,bit_width
gpt-oss-120b,5201,1792,810,609,6011,tim1,sr,CC2OF,access
gpt-oss-120b,5104,1792,248,112,5352,tim1,sr,CC1OF,bit_offset
gpt-oss-120b,5077,1792,330,191,5407,tim1,sr,CC1OF,bit_width
gpt-oss-120b,5213,1792,470,339,5683,tim1,sr,CC1OF,access
gpt-oss-120b,5228,3584,307,198,5535,tim1,sr,TIF,bit_offset
gpt-oss-120b,5180,1792,241,139,5421,tim1,sr,TIF,bit_width
gpt-oss-120b,5206,1792,535,360,5741,tim1,sr,TIF,access
gpt-oss-120b,5240,1792,383,277,5623,tim1,sr,CC4IF,bit_offset
gpt-oss-120b,5206,1792,360,232,5566,tim1,sr,CC4IF,bit_width
gpt-oss-120b,5181,1792,472,306,5653,tim1,sr,CC4IF,access
gpt-oss-120b,5240,1792,400,286,5640,tim1,sr,CC3IF,bit_offset
gpt-oss-120b,5241,1792,329,167,5570,tim1,sr,CC3IF,bit_width
gpt-oss-120b,5215,1792,701,552,5916,tim1,sr,CC3IF,access
gpt-oss-120b,5160,1792,1133,921,6293,tim1,sr,CC2IF,bit_offset
gpt-oss-120b,5160,1792,289,156,5449,tim1,sr,CC2IF,bit_width
gpt-oss-120b,5175,1792,575,432,5750,tim1,sr,CC2IF,access
gpt-oss-120b,5054,1792,497,393,5551,tim1,sr,CC1IF,bit_offset
gpt-oss-120b,5035,1792,272,169,5307,tim1,sr,CC1IF,bit_width
gpt-oss-120b,5215,1792,623,485,5838,tim1,sr,CC1IF,access
gpt-oss-120b,5223,1792,289,157,5512,tim1,sr,UIF,bit_offset
gpt-oss-120b,5112,4864,475,311,5587,tim1,sr,UIF,bit_width
gpt-oss-120b,5200,1792,605,451,5805,tim1,sr,UIF,access
gpt-oss-120b,5166,1792,345,169,5511,tim2,arr,,address_offset
gpt-oss-120b,5217,1792,343,199,5560,tim2,arr,,reset_value
gpt-oss-120b,5199,1792,565,435,5764,tim2,arr,,size
gpt-oss-120b,5137,1792,389,253,5526,tim2,arr,ARR,bit_offset
gpt-oss-120b,5137,5120,291,194,5428,tim2,arr,ARR,bit_width
gpt-oss-120b,5137,1792,292,188,5429,tim2,arr,ARR,access
gpt-oss-120b,4887,4096,252,100,5139,tim2,ccer,,address_offset
gpt-oss-120b,5079,1792,270,112,5349,tim2,ccer,,reset_value
gpt-oss-120b,5101,1792,377,266,5478,tim2,ccer,,size
gpt-oss-120b,5150,5120,294,166,5444,tim2,ccer,CC4P,bit_offset
gpt-oss-120b,5106,1792,333,202,5439,tim2,ccer,CC4P,bit_width
gpt-oss-120b,5123,1792,255,158,5378,tim2,ccer,CC4P,access
gpt-oss-120b,5140,1792,284,167,5424,tim2,ccer,CC4E,bit_offset
gpt-oss-120b,5140,1792,279,147,5419,tim2,ccer,CC4E,bit_width
